"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"0500000US18005","Bartholomew County, Indiana","31774","null","908","null",
"0500000US18007","Benton County, Indiana","25187","null","1320","null",
"0500000US18009","Blackford County, Indiana","24302","null","1924","null",
"0500000US18011","Boone County, Indiana","48295","null","2421","null",
"0500000US18013","Brown County, Indiana","34372","null","2822","null",
"0500000US18015","Carroll County, Indiana","29366","null","1415","null",
"0500000US18017","Cass County, Indiana","24948","null","1102","null",
"0500000US18019","Clark County, Indiana","29062","null","809","null",
"0500000US18021","Clay County, Indiana","26257","null","949","null",
"0500000US18023","Clinton County, Indiana","24489","null","833","null",
"0500000US18025","Crawford County, Indiana","22443","null","2921","null",
"0500000US18027","Daviess County, Indiana","23848","null","1385","null",
"0500000US18029","Dearborn County, Indiana","30800","null","1197","null",
"0500000US18031","Decatur County, Indiana","27006","null","1224","null",
"0500000US18033","DeKalb County, Indiana","29073","null","1580","null",
"0500000US18035","Delaware County, Indiana","25107","null","1026","null",
"0500000US18037","Dubois County, Indiana","30366","null","1431","null",
"0500000US18039","Elkhart County, Indiana","26150","null","644","null",
"0500000US18041","Fayette County, Indiana","24015","null","1021","null",
"0500000US18043","Floyd County, Indiana","33478","null","1395","null",
"0500000US18045","Fountain County, Indiana","28058","null","1583","null",
"0500000US18047","Franklin County, Indiana","29166","null","1828","null",
"0500000US18049","Fulton County, Indiana","26427","null","1864","null",
"0500000US18051","Gibson County, Indiana","28076","null","1005","null",
"0500000US18053","Grant County, Indiana","23046","null","745","null",
"0500000US18055","Greene County, Indiana","25453","null","999","null",
"0500000US18057","Hamilton County, Indiana","49287","null","1021","null",
"0500000US18059","Hancock County, Indiana","34119","null","943","null",
"0500000US18061","Harrison County, Indiana","28119","null","1484","null",
"0500000US18063","Hendricks County, Indiana","36569","null","1282","null",
"0500000US18065","Henry County, Indiana","24687","null","1140","null",
"0500000US18067","Howard County, Indiana","28129","null","661","null",
"0500000US18069","Huntington County, Indiana","26502","null","724","null",
"0500000US18071","Jackson County, Indiana","25840","null","1056","null",
"0500000US18073","Jasper County, Indiana","28240","null","1017","null",
"0500000US18075","Jay County, Indiana","23443","null","2189","null",
"0500000US18077","Jefferson County, Indiana","27152","null","2478","null",
"0500000US18079","Jennings County, Indiana","26017","null","1307","null",
"0500000US18081","Johnson County, Indiana","34408","null","895","null",
"0500000US18083","Knox County, Indiana","26041","null","1049","null",
"0500000US18085","Kosciusko County, Indiana","29786","null","1091","null",
"0500000US18087","LaGrange County, Indiana","24549","null","899","null",
"0500000US18089","Lake County, Indiana","28923","null","414","null",
"0500000US18091","LaPorte County, Indiana","27264","null","930","null",
"0500000US18093","Lawrence County, Indiana","26603","null","1098","null",
"0500000US18095","Madison County, Indiana","25557","null","611","null",
"0500000US18097","Marion County, Indiana","28566","null","363","null",
"0500000US18099","Marshall County, Indiana","25761","null","1025","null",
"0500000US18101","Martin County, Indiana","26758","null","1719","null",
"0500000US18103","Miami County, Indiana","24028","null","1131","null",
"0500000US18105","Monroe County, Indiana","28514","null","876","null",
"0500000US18107","Montgomery County, Indiana","27162","null","857","null",
"0500000US18109","Morgan County, Indiana","30721","null","975","null",
"0500000US18111","Newton County, Indiana","26007","null","1364","null",
"0500000US18113","Noble County, Indiana","26832","null","937","null",
"0500000US18115","Ohio County, Indiana","30517","null","2200","null",
"0500000US18117","Orange County, Indiana","24080","null","1205","null",
"0500000US18119","Owen County, Indiana","25209","null","1282","null",
"0500000US18121","Parke County, Indiana","23574","null","1774","null",
"0500000US18123","Perry County, Indiana","25707","null","1011","null",
"0500000US18125","Pike County, Indiana","25624","null","1255","null",
"0500000US18127","Porter County, Indiana","34595","null","825","null",
"0500000US18129","Posey County, Indiana","32091","null","1639","null",
"0500000US18131","Pulaski County, Indiana","24992","null","1475","null",
"0500000US18133","Putnam County, Indiana","26120","null","1196","null",
"0500000US18135","Randolph County, Indiana","24964","null","1447","null",
"0500000US18137","Ripley County, Indiana","28312","null","1775","null",
"0500000US18139","Rush County, Indiana","26301","null","1691","null",
"0500000US18141","St. Joseph County, Indiana","28215","null","519","null",
"0500000US18143","Scott County, Indiana","23646","null","1127","null",
"0500000US18145","Shelby County, Indiana","29583","null","1057","null",
"0500000US18147","Spencer County, Indiana","31287","null","3380","null",
"0500000US18149","Starke County, Indiana","24673","null","1754","null",
"0500000US18151","Steuben County, Indiana","29949","null","1140","null",
"0500000US18153","Sullivan County, Indiana","24356","null","1529","null",
"0500000US18155","Switzerland County, Indiana","24944","null","1869","null",
"0500000US18157","Tippecanoe County, Indiana","27451","null","742","null",
"0500000US18159","Tipton County, Indiana","31025","null","1722","null",
"0500000US18161","Union County, Indiana","25661","null","1742","null",
"0500000US18163","Vanderburgh County, Indiana","29638","null","1061","null",
"0500000US18165","Vermillion County, Indiana","26493","null","1377","null",
"0500000US18167","Vigo County, Indiana","25113","null","904","null",
"0500000US18169","Wabash County, Indiana","27149","null","1121","null",
"0500000US18171","Warren County, Indiana","31104","null","2850","null",
"0500000US18173","Warrick County, Indiana","37466","null","1535","null",
"0500000US18175","Washington County, Indiana","25015","null","1262","null",
"0500000US18177","Wayne County, Indiana","26510","null","1334","null",
"0500000US18179","Wells County, Indiana","28663","null","1116","null",
"0500000US18181","White County, Indiana","27461","null","1244","null",
"0500000US18183","Whitley County, Indiana","31843","null","1592","null",
"0500000US19001","Adair County, Iowa","30822","null","1909","null",
"0500000US19003","Adams County, Iowa","28440","null","2175","null",
"0500000US19005","Allamakee County, Iowa","27892","null","1546","null",
"0500000US19007","Appanoose County, Iowa","26012","null","2659","null",
"0500000US19009","Audubon County, Iowa","30344","null","2147","null",
"0500000US19011","Benton County, Iowa","33301","null","1360","null",
"0500000US19013","Black Hawk County, Iowa","30563","null","927","null",
"0500000US19015","Boone County, Iowa","32889","null","1283","null",
"0500000US19017","Bremer County, Iowa","32814","null","1152","null",
"0500000US19019","Buchanan County, Iowa","33373","null","3026","null",
"0500000US19021","Buena Vista County, Iowa","26526","null","1297","null",
"0500000US19023","Butler County, Iowa","30036","null","2331","null",
"0500000US19025","Calhoun County, Iowa","28434","null","1372","null",
"0500000US19027","Carroll County, Iowa","31648","null","1235","null",
"0500000US19029","Cass County, Iowa","28302","null","1506","null",
"0500000US19031","Cedar County, Iowa","32268","null","1261","null",
"0500000US19033","Cerro Gordo County, Iowa","32757","null","1317","null",
"0500000US19035","Cherokee County, Iowa","32999","null","2228","null",
"0500000US19037","Chickasaw County, Iowa","31095","null","1783","null",
"0500000US19039","Clarke County, Iowa","27416","null","1897","null",
"0500000US19041","Clay County, Iowa","28747","null","1529","null",
"0500000US19043","Clayton County, Iowa","28294","null","985","null",
"0500000US19045","Clinton County, Iowa","28483","null","1228","null",
"0500000US19047","Crawford County, Iowa","29196","null","4043","null",
"0500000US19049","Dallas County, Iowa","45090","null","1381","null",
"0500000US19051","Davis County, Iowa","29387","null","2665","null",
"0500000US19053","Decatur County, Iowa","22875","null","1300","null",
"0500000US19055","Delaware County, Iowa","32112","null","3461","null",
"0500000US19057","Des Moines County, Iowa","29941","null","1287","null",
"0500000US19059","Dickinson County, Iowa","39052","null","1962","null",
"0500000US19061","Dubuque County, Iowa","32905","null","992","null",
"0500000US19063","Emmet County, Iowa","28651","null","2238","null",
"0500000US19065","Fayette County, Iowa","28643","null","1592","null",
"0500000US19067","Floyd County, Iowa","29622","null","2056","null",
"0500000US19069","Franklin County, Iowa","29546","null","2689","null",
"0500000US19071","Fremont County, Iowa","29261","null","1433","null",
"0500000US19073","Greene County, Iowa","28451","null","1261","null",
"0500000US19075","Grundy County, Iowa","36231","null","2213","null",
"0500000US19077","Guthrie County, Iowa","31128","null","1508","null",
"0500000US19079","Hamilton County, Iowa","30127","null","1891","null",
"0500000US19081","Hancock County, Iowa","30309","null","1565","null",
"0500000US19083","Hardin County, Iowa","28770","null","1226","null",
"0500000US19085","Harrison County, Iowa","32443","null","1714","null",
"0500000US19087","Henry County, Iowa","26408","null","1104","null",
"0500000US19089","Howard County, Iowa","29032","null","1967","null",
"0500000US19091","Humboldt County, Iowa","30480","null","1861","null",
"0500000US19093","Ida County, Iowa","33789","null","2634","null",
"0500000US19095","Iowa County, Iowa","33755","null","2884","null",
"0500000US19097","Jackson County, Iowa","29660","null","1002","null",
"0500000US19099","Jasper County, Iowa","28604","null","910","null",
"0500000US19101","Jefferson County, Iowa","28611","null","2213","null",
"0500000US19103","Johnson County, Iowa","35108","null","1027","null",
"0500000US19105","Jones County, Iowa","29453","null","1375","null",
"0500000US19107","Keokuk County, Iowa","29957","null","1898","null",
"0500000US19109","Kossuth County, Iowa","31225","null","1515","null",
"0500000US19111","Lee County, Iowa","26710","null","1121","null",
"0500000US19113","Linn County, Iowa","34545","null","631","null",
"0500000US19115","Louisa County, Iowa","29021","null","2180","null",
"0500000US19117","Lucas County, Iowa","31069","null","3286","null",
"0500000US19119","Lyon County, Iowa","29124","null","1174","null",
"0500000US19121","Madison County, Iowa","35470","null","2757","null",
"0500000US19123","Mahaska County, Iowa","28174","null","1523","null",
"0500000US19125","Marion County, Iowa","30644","null","1301","null",
"0500000US19127","Marshall County, Iowa","27196","null","888","null",
"0500000US19129","Mills County, Iowa","34850","null","1941","null",
"0500000US19131","Mitchell County, Iowa","29676","null","1549","null",
"0500000US19133","Monona County, Iowa","29591","null","1686","null",
"0500000US19135","Monroe County, Iowa","28999","null","3455","null",
"0500000US19137","Montgomery County, Iowa","29781","null","2973","null",
"0500000US19139","Muscatine County, Iowa","29511","null","1203","null",
"0500000US19141","O'Brien County, Iowa","30564","null","1862","null",
"0500000US19143","Osceola County, Iowa","30955","null","1938","null",
"0500000US19145","Page County, Iowa","27390","null","1851","null",
"0500000US19147","Palo Alto County, Iowa","28445","null","1462","null",
"0500000US19149","Plymouth County, Iowa","33982","null","1530","null",
"0500000US19151","Pocahontas County, Iowa","30013","null","1324","null",
"0500000US19153","Polk County, Iowa","35433","null","543","null",
"0500000US19155","Pottawattamie County, Iowa","30318","null","680","null",
"0500000US19157","Poweshiek County, Iowa","31827","null","2068","null",
"0500000US19159","Ringgold County, Iowa","28756","null","2359","null",
"0500000US19161","Sac County, Iowa","32274","null","1593","null",
"0500000US19163","Scott County, Iowa","33643","null","734","null",
"0500000US19165","Shelby County, Iowa","32703","null","1690","null",
"0500000US19167","Sioux County, Iowa","29360","null","1047","null",
"0500000US19169","Story County, Iowa","29539","null","766","null",
"0500000US19171","Tama County, Iowa","28585","null","1517","null",
"0500000US19173","Taylor County, Iowa","29778","null","2343","null",
"0500000US19175","Union County, Iowa","27750","null","1583","null",
"0500000US19177","Van Buren County, Iowa","27252","null","3666","null",
"0500000US19179","Wapello County, Iowa","26424","null","1385","null",
"0500000US19181","Warren County, Iowa","36496","null","1085","null",
"0500000US19183","Washington County, Iowa","30547","null","1434","null",
"0500000US19185","Wayne County, Iowa","25628","null","2771","null",
"0500000US19187","Webster County, Iowa","26498","null","1080","null",
"0500000US19189","Winnebago County, Iowa","28342","null","1209","null",
"0500000US19191","Winneshiek County, Iowa","32075","null","1201","null",
"0500000US19193","Woodbury County, Iowa","28688","null","745","null",
"0500000US19195","Worth County, Iowa","31949","null","1924","null",
"0500000US19197","Wright County, Iowa","29622","null","1526","null",
"0500000US20001","Allen County, Kansas","23734","null","1381","null",
"0500000US20003","Anderson County, Kansas","24309","null","2313","null",
"0500000US20005","Atchison County, Kansas","24237","null","1522","null",
"0500000US20007","Barber County, Kansas","27648","null","2703","null",
"0500000US20009","Barton County, Kansas","27495","null","1248","null",
"0500000US20011","Bourbon County, Kansas","23102","null","1845","null",
"0500000US20013","Brown County, Kansas","25208","null","1323","null",
"0500000US20015","Butler County, Kansas","29986","null","883","null",
"0500000US20017","Chase County, Kansas","23055","null","2156","null",
"0500000US20019","Chautauqua County, Kansas","22962","null","2142","null",
"0500000US20021","Cherokee County, Kansas","22615","null","1054","null",
"0500000US20023","Cheyenne County, Kansas","29041","null","2396","null",
"0500000US20025","Clark County, Kansas","28227","null","2729","null",
"0500000US20027","Clay County, Kansas","29235","null","3069","null",
"0500000US20029","Cloud County, Kansas","27279","null","2744","null",
"0500000US20031","Coffey County, Kansas","33371","null","1678","null",
"0500000US20033","Comanche County, Kansas","30355","null","3279","null",
"0500000US20035","Cowley County, Kansas","24726","null","943","null",
"0500000US20037","Crawford County, Kansas","23091","null","758","null",
"0500000US20039","Decatur County, Kansas","30905","null","3908","null",
"0500000US20041","Dickinson County, Kansas","27219","null","1548","null",
"0500000US20043","Doniphan County, Kansas","25775","null","1514","null",
"0500000US20045","Douglas County, Kansas","32281","null","926","null",
"0500000US20047","Edwards County, Kansas","27431","null","1902","null",
"0500000US20049","Elk County, Kansas","23875","null","2106","null",
"0500000US20051","Ellis County, Kansas","30956","null","2887","null",
"0500000US20053","Ellsworth County, Kansas","26443","null","1702","null",
"0500000US20055","Finney County, Kansas","24152","null","694","null",
"0500000US20057","Ford County, Kansas","23293","null","1113","null",
"0500000US20059","Franklin County, Kansas","26998","null","1094","null",
"0500000US20061","Geary County, Kansas","23897","null","1016","null",
"0500000US20063","Gove County, Kansas","28859","null","2693","null",
"0500000US20065","Graham County, Kansas","27236","null","2423","null",
"0500000US20067","Grant County, Kansas","25411","null","2223","null",
"0500000US20069","Gray County, Kansas","29421","null","1701","null",
"0500000US20071","Greeley County, Kansas","28982","null","3517","null",
"0500000US20073","Greenwood County, Kansas","27500","null","2291","null",
"0500000US20075","Hamilton County, Kansas","22003","null","2039","null",
"0500000US20077","Harper County, Kansas","24800","null","1590","null",
"0500000US20079","Harvey County, Kansas","28226","null","1267","null",
"0500000US20081","Haskell County, Kansas","26814","null","2836","null",
"0500000US20083","Hodgeman County, Kansas","30044","null","2667","null",
"0500000US20085","Jackson County, Kansas","28127","null","1112","null",
"0500000US20087","Jefferson County, Kansas","30655","null","1257","null",
"0500000US20089","Jewell County, Kansas","27731","null","3260","null",
"0500000US20091","Johnson County, Kansas","46517","null","623","null",
"0500000US20093","Kearny County, Kansas","23415","null","2918","null",
"0500000US20095","Kingman County, Kansas","34578","null","2451","null",
"0500000US20097","Kiowa County, Kansas","26321","null","2413","null",
"0500000US20099","Labette County, Kansas","24572","null","1096","null",
"0500000US20101","Lane County, Kansas","28435","null","2451","null",
"0500000US20103","Leavenworth County, Kansas","32444","null","1587","null",
"0500000US20105","Lincoln County, Kansas","25803","null","1743","null",
"0500000US20107","Linn County, Kansas","27926","null","1969","null",
"0500000US20109","Logan County, Kansas","28135","null","2807","null",
"0500000US20111","Lyon County, Kansas","26904","null","1948","null",
"0500000US20113","McPherson County, Kansas","31006","null","1229","null",
"0500000US20115","Marion County, Kansas","26577","null","1418","null",
"0500000US20117","Marshall County, Kansas","28469","null","1394","null",
"0500000US20119","Meade County, Kansas","28945","null","2382","null",
"0500000US20121","Miami County, Kansas","35659","null","1566","null",
"0500000US20123","Mitchell County, Kansas","25801","null","3037","null",
"0500000US20125","Montgomery County, Kansas","24647","null","1367","null",
"0500000US20127","Morris County, Kansas","29558","null","2111","null",
"0500000US20129","Morton County, Kansas","23447","null","2185","null",
"0500000US20131","Nemaha County, Kansas","30344","null","1482","null",
"0500000US20133","Neosho County, Kansas","23845","null","1495","null",
"0500000US20135","Ness County, Kansas","34243","null","3912","null",
"0500000US20137","Norton County, Kansas","25352","null","4319","null",
"0500000US20139","Osage County, Kansas","27951","null","1458","null",
"0500000US20141","Osborne County, Kansas","30843","null","3094","null",
"0500000US20143","Ottawa County, Kansas","29230","null","2697","null",
"0500000US20145","Pawnee County, Kansas","25131","null","2553","null",
"0500000US20147","Phillips County, Kansas","27431","null","2313","null",
"0500000US20149","Pottawatomie County, Kansas","29345","null","1330","null",
"0500000US20151","Pratt County, Kansas","27442","null","1824","null",
"0500000US20153","Rawlins County, Kansas","28590","null","2922","null",
"0500000US20155","Reno County, Kansas","27073","null","964","null",
"0500000US20157","Republic County, Kansas","27424","null","1927","null",
"0500000US20159","Rice County, Kansas","26737","null","2487","null",
"0500000US20161","Riley County, Kansas","27272","null","1289","null",
"0500000US20163","Rooks County, Kansas","26420","null","1744","null",
"0500000US20165","Rush County, Kansas","26552","null","1793","null",
"0500000US20167","Russell County, Kansas","26090","null","2633","null",
"0500000US20169","Saline County, Kansas","28813","null","1188","null",
"0500000US20171","Scott County, Kansas","29315","null","2695","null",
"0500000US20173","Sedgwick County, Kansas","29530","null","338","null",
"0500000US20175","Seward County, Kansas","20754","null","1193","null",
"0500000US20177","Shawnee County, Kansas","30974","null","731","null",
"0500000US20179","Sheridan County, Kansas","35465","null","4157","null",
"0500000US20181","Sherman County, Kansas","27919","null","5273","null",
"0500000US20183","Smith County, Kansas","28994","null","1866","null",
"0500000US20185","Stafford County, Kansas","28060","null","2205","null",
"0500000US20187","Stanton County, Kansas","23033","null","3281","null",
"0500000US20189","Stevens County, Kansas","24652","null","2652","null",
"0500000US20191","Sumner County, Kansas","26954","null","927","null",
"0500000US20193","Thomas County, Kansas","30442","null","4931","null",
"0500000US20195","Trego County, Kansas","34230","null","3735","null",
"0500000US20197","Wabaunsee County, Kansas","27876","null","1438","null",
"0500000US20199","Wallace County, Kansas","27966","null","2350","null",
"0500000US20201","Washington County, Kansas","27841","null","1747","null",
"0500000US20203","Wichita County, Kansas","29126","null","3525","null",
"0500000US20205","Wilson County, Kansas","27471","null","2259","null",
"0500000US20207","Woodson County, Kansas","22672","null","1748","null",
"0500000US20209","Wyandotte County, Kansas","22335","null","448","null",
"0500000US21001","Adair County, Kentucky","21196","null","1843","null",
"0500000US21003","Allen County, Kentucky","22294","null","1346","null",
"0500000US21005","Anderson County, Kentucky","27250","null","1512","null",
"0500000US21007","Ballard County, Kentucky","25217","null","2194","null",
"0500000US21009","Barren County, Kentucky","21869","null","974","null",
"0500000US21011","Bath County, Kentucky","22238","null","1837","null",
"0500000US21013","Bell County, Kentucky","15501","null","1341","null",
"0500000US21015","Boone County, Kentucky","35991","null","1012","null",
"0500000US21017","Bourbon County, Kentucky","27802","null","1613","null",
"0500000US21019","Boyd County, Kentucky","26193","null","1408","null",
"0500000US21021","Boyle County, Kentucky","26413","null","1362","null",
"0500000US21023","Bracken County, Kentucky","24124","null","1769","null",
"0500000US21025","Breathitt County, Kentucky","19053","null","1662","null",
"0500000US21027","Breckinridge County, Kentucky","23286","null","1096","null",
"0500000US21029","Bullitt County, Kentucky","29333","null","825","null",
"0500000US21031","Butler County, Kentucky","22951","null","1532","null",
"0500000US21033","Caldwell County, Kentucky","28799","null","3612","null",
"0500000US21035","Calloway County, Kentucky","23219","null","1000","null",
"0500000US21037","Campbell County, Kentucky","34025","null","1168","null",
"0500000US21039","Carlisle County, Kentucky","30065","null","7225","null",
"0500000US21041","Carroll County, Kentucky","25217","null","2188","null",
"0500000US21043","Carter County, Kentucky","18778","null","1611","null",
"0500000US21045","Casey County, Kentucky","18457","null","1235","null",
"0500000US21047","Christian County, Kentucky","23021","null","1021","null",
"0500000US21049","Clark County, Kentucky","28802","null","1459","null",
"0500000US21051","Clay County, Kentucky","15391","null","1187","null",
"0500000US21053","Clinton County, Kentucky","21019","null","3070","null",
"0500000US21055","Crittenden County, Kentucky","23959","null","1796","null",
"0500000US21057","Cumberland County, Kentucky","18728","null","1700","null",
"0500000US21059","Daviess County, Kentucky","28806","null","1001","null",
"0500000US21061","Edmonson County, Kentucky","21802","null","1669","null",
"0500000US21063","Elliott County, Kentucky","13856","null","2498","null",
"0500000US21065","Estill County, Kentucky","17746","null","1232","null",
"0500000US21067","Fayette County, Kentucky","34442","null","570","null",
"0500000US21069","Fleming County, Kentucky","23593","null","1656","null",
"0500000US21071","Floyd County, Kentucky","19471","null","1485","null",
"0500000US21073","Franklin County, Kentucky","30711","null","1377","null",
"0500000US21075","Fulton County, Kentucky","18247","null","1909","null",
"0500000US21077","Gallatin County, Kentucky","23638","null","1206","null",
"0500000US21079","Garrard County, Kentucky","26272","null","1794","null",
"0500000US21081","Grant County, Kentucky","23721","null","1491","null",
"0500000US21083","Graves County, Kentucky","24750","null","1625","null",
"0500000US21085","Grayson County, Kentucky","21231","null","1118","null",
"0500000US21087","Green County, Kentucky","22506","null","3064","null",
"0500000US21089","Greenup County, Kentucky","27722","null","1394","null",
"0500000US21091","Hancock County, Kentucky","24830","null","1004","null",
"0500000US21093","Hardin County, Kentucky","28606","null","927","null",
"0500000US21095","Harlan County, Kentucky","16468","null","883","null",
"0500000US21097","Harrison County, Kentucky","24154","null","1411","null",
"0500000US21099","Hart County, Kentucky","20742","null","1643","null",
"0500000US21101","Henderson County, Kentucky","26212","null","1498","null",
"0500000US21103","Henry County, Kentucky","25202","null","1807","null",
"0500000US21105","Hickman County, Kentucky","28114","null","5733","null",
"0500000US21107","Hopkins County, Kentucky","25042","null","1044","null",
"0500000US21109","Jackson County, Kentucky","18560","null","1922","null",
"0500000US21111","Jefferson County, Kentucky","33251","null","358","null",
"0500000US21113","Jessamine County, Kentucky","31146","null","1697","null",
"0500000US21115","Johnson County, Kentucky","21974","null","2078","null",
"0500000US21117","Kenton County, Kentucky","33330","null","855","null",
"0500000US21119","Knott County, Kentucky","18475","null","1099","null",
"0500000US21121","Knox County, Kentucky","17832","null","1594","null",
"0500000US21123","Larue County, Kentucky","24803","null","2139","null",
"0500000US21125","Laurel County, Kentucky","22398","null","929","null",
"0500000US21127","Lawrence County, Kentucky","18124","null","1564","null",
"0500000US21129","Lee County, Kentucky","17386","null","2654","null",
"0500000US21131","Leslie County, Kentucky","15838","null","1664","null",
"0500000US21133","Letcher County, Kentucky","20641","null","2119","null",
"0500000US21135","Lewis County, Kentucky","19860","null","1868","null",
"0500000US21137","Lincoln County, Kentucky","21480","null","1280","null",
"0500000US21139","Livingston County, Kentucky","27728","null","4173","null",
"0500000US21141","Logan County, Kentucky","24221","null","1529","null",
"0500000US21143","Lyon County, Kentucky","26994","null","2474","null",
"0500000US21145","McCracken County, Kentucky","32357","null","1979","null",
"0500000US21147","McCreary County, Kentucky","14505","null","1522","null",
"0500000US21149","McLean County, Kentucky","25610","null","1607","null",
"0500000US21151","Madison County, Kentucky","25837","null","849","null",
"0500000US21153","Magoffin County, Kentucky","18243","null","2843","null",
"0500000US21155","Marion County, Kentucky","22241","null","1550","null",
"0500000US21157","Marshall County, Kentucky","29792","null","1950","null",
"0500000US21159","Martin County, Kentucky","18017","null","1989","null",
"0500000US21161","Mason County, Kentucky","28411","null","2362","null",
"0500000US21163","Meade County, Kentucky","27861","null","1680","null",
"0500000US21165","Menifee County, Kentucky","20588","null","1487","null",
"0500000US21167","Mercer County, Kentucky","27061","null","1341","null",
"0500000US21169","Metcalfe County, Kentucky","19121","null","1332","null",
"0500000US21171","Monroe County, Kentucky","23481","null","2322","null",
"0500000US21173","Montgomery County, Kentucky","22381","null","1247","null",
"0500000US21175","Morgan County, Kentucky","18310","null","1420","null",
"0500000US21177","Muhlenberg County, Kentucky","22612","null","1407","null",
"0500000US21179","Nelson County, Kentucky","32735","null","4148","null",
"0500000US21181","Nicholas County, Kentucky","22212","null","2324","null",
"0500000US21183","Ohio County, Kentucky","24297","null","2555","null",
"0500000US21185","Oldham County, Kentucky","42272","null","1208","null",
"0500000US21187","Owen County, Kentucky","25640","null","2921","null",
"0500000US21189","Owsley County, Kentucky","18940","null","2907","null",
"0500000US21191","Pendleton County, Kentucky","24120","null","1479","null",
"0500000US21193","Perry County, Kentucky","23135","null","2555","null",
"0500000US21195","Pike County, Kentucky","22437","null","1337","null",
"0500000US21197","Powell County, Kentucky","20841","null","1733","null",
"0500000US21199","Pulaski County, Kentucky","24646","null","1488","null",
"0500000US21201","Robertson County, Kentucky","22552","null","3229","null",
"0500000US21203","Rockcastle County, Kentucky","20892","null","1652","null",
"0500000US21205","Rowan County, Kentucky","20488","null","1771","null",
"0500000US21207","Russell County, Kentucky","20674","null","1156","null",
"0500000US21209","Scott County, Kentucky","32796","null","1142","null",
"0500000US21211","Shelby County, Kentucky","32468","null","1461","null",
"0500000US21213","Simpson County, Kentucky","24458","null","1490","null",
"0500000US21215","Spencer County, Kentucky","33661","null","2203","null",
"0500000US21217","Taylor County, Kentucky","23602","null","2365","null",
"0500000US21219","Todd County, Kentucky","23143","null","3246","null",
"0500000US21221","Trigg County, Kentucky","28264","null","2327","null",
"0500000US21223","Trimble County, Kentucky","27237","null","2929","null",
"0500000US21225","Union County, Kentucky","23097","null","1411","null",
"0500000US21227","Warren County, Kentucky","28558","null","1178","null",
"0500000US21229","Washington County, Kentucky","26035","null","1637","null",
"0500000US21231","Wayne County, Kentucky","25707","null","5304","null",
"0500000US21233","Webster County, Kentucky","22911","null","1684","null",
"0500000US21235","Whitley County, Kentucky","20547","null","2130","null",
"0500000US21237","Wolfe County, Kentucky","14923","null","1621","null",
"0500000US21239","Woodford County, Kentucky","32264","null","1185","null",
"0500000US22001","Acadia Parish, Louisiana","23122","null","1082","null",
"0500000US22003","Allen Parish, Louisiana","20964","null","1823","null",
"0500000US22005","Ascension Parish, Louisiana","34168","null","1109","null",
"0500000US22007","Assumption Parish, Louisiana","25752","null","1865","null",
"0500000US22009","Avoyelles Parish, Louisiana","22017","null","1106","null",
"0500000US22011","Beauregard Parish, Louisiana","26331","null","1212","null",
"0500000US22013","Bienville Parish, Louisiana","21491","null","1942","null",
"0500000US22015","Bossier Parish, Louisiana","28766","null","916","null",
"0500000US22017","Caddo Parish, Louisiana","26545","null","686","null",
"0500000US22019","Calcasieu Parish, Louisiana","28778","null","707","null",
"0500000US22021","Caldwell Parish, Louisiana","23216","null","3611","null",
"0500000US22023","Cameron Parish, Louisiana","28358","null","2922","null",
"0500000US22025","Catahoula Parish, Louisiana","22412","null","2018","null",
"0500000US22027","Claiborne Parish, Louisiana","16770","null","3165","null",
"0500000US22029","Concordia Parish, Louisiana","19092","null","1745","null",
"0500000US22031","De Soto Parish, Louisiana","26767","null","1646","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","32431","null","658","null",
"0500000US22035","East Carroll Parish, Louisiana","19483","null","7161","null",
"0500000US22037","East Feliciana Parish, Louisiana","23612","null","1718","null",
"0500000US22039","Evangeline Parish, Louisiana","18770","null","1246","null",
"0500000US22041","Franklin Parish, Louisiana","19206","null","1400","null",
"0500000US22043","Grant Parish, Louisiana","18801","null","1184","null",
"0500000US22045","Iberia Parish, Louisiana","23290","null","1001","null",
"0500000US22047","Iberville Parish, Louisiana","23751","null","1332","null",
"0500000US22049","Jackson Parish, Louisiana","21594","null","1392","null",
"0500000US22051","Jefferson Parish, Louisiana","30374","null","467","null",
"0500000US22053","Jefferson Davis Parish, Louisiana","25474","null","1539","null",
"0500000US22055","Lafayette Parish, Louisiana","31892","null","846","null",
"0500000US22057","Lafourche Parish, Louisiana","28683","null","991","null",
"0500000US22059","LaSalle Parish, Louisiana","21654","null","2102","null",
"0500000US22061","Lincoln Parish, Louisiana","22863","null","1210","null",
"0500000US22063","Livingston Parish, Louisiana","29354","null","1014","null",
"0500000US22065","Madison Parish, Louisiana","16671","null","1334","null",
"0500000US22067","Morehouse Parish, Louisiana","18494","null","1092","null",
"0500000US22069","Natchitoches Parish, Louisiana","19198","null","1231","null",
"0500000US22071","Orleans Parish, Louisiana","31385","null","516","null",
"0500000US22073","Ouachita Parish, Louisiana","24361","null","978","null",
"0500000US22075","Plaquemines Parish, Louisiana","29258","null","2263","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","28180","null","3767","null",
"0500000US22079","Rapides Parish, Louisiana","25984","null","818","null",
"0500000US22081","Red River Parish, Louisiana","22924","null","3881","null",
"0500000US22083","Richland Parish, Louisiana","20107","null","1225","null",
"0500000US22085","Sabine Parish, Louisiana","22687","null","1216","null",
"0500000US22087","St. Bernard Parish, Louisiana","20763","null","633","null",
