"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"0500000US29033","Carroll County, Missouri","24597","null","1811","null",
"0500000US29035","Carter County, Missouri","21884","null","2300","null",
"0500000US29037","Cass County, Missouri","31675","null","702","null",
"0500000US29039","Cedar County, Missouri","22434","null","2292","null",
"0500000US29041","Chariton County, Missouri","24470","null","1863","null",
"0500000US29043","Christian County, Missouri","27024","null","822","null",
"0500000US29045","Clark County, Missouri","28537","null","2901","null",
"0500000US29047","Clay County, Missouri","33342","null","684","null",
"0500000US29049","Clinton County, Missouri","28216","null","1068","null",
"0500000US29051","Cole County, Missouri","29433","null","1144","null",
"0500000US29053","Cooper County, Missouri","22895","null","750","null",
"0500000US29055","Crawford County, Missouri","21107","null","1246","null",
"0500000US29057","Dade County, Missouri","21538","null","1509","null",
"0500000US29059","Dallas County, Missouri","22096","null","2896","null",
"0500000US29061","Daviess County, Missouri","24081","null","1253","null",
"0500000US29063","DeKalb County, Missouri","19524","null","1264","null",
"0500000US29065","Dent County, Missouri","22581","null","2140","null",
"0500000US29067","Douglas County, Missouri","19164","null","1729","null",
"0500000US29069","Dunklin County, Missouri","19818","null","1214","null",
"0500000US29071","Franklin County, Missouri","28773","null","823","null",
"0500000US29073","Gasconade County, Missouri","27240","null","1910","null",
"0500000US29075","Gentry County, Missouri","21059","null","1064","null",
"0500000US29077","Greene County, Missouri","26378","null","578","null",
"0500000US29079","Grundy County, Missouri","23249","null","1686","null",
"0500000US29081","Harrison County, Missouri","20986","null","962","null",
"0500000US29083","Henry County, Missouri","25244","null","1416","null",
"0500000US29085","Hickory County, Missouri","20646","null","1443","null",
"0500000US29087","Holt County, Missouri","25517","null","1513","null",
"0500000US29089","Howard County, Missouri","23328","null","1517","null",
"0500000US29091","Howell County, Missouri","20873","null","1048","null",
"0500000US29093","Iron County, Missouri","20696","null","1193","null",
"0500000US29095","Jackson County, Missouri","30237","null","353","null",
"0500000US29097","Jasper County, Missouri","24086","null","731","null",
"0500000US29099","Jefferson County, Missouri","28844","null","553","null",
"0500000US29101","Johnson County, Missouri","24146","null","810","null",
"0500000US29103","Knox County, Missouri","22020","null","2819","null",
"0500000US29105","Laclede County, Missouri","21577","null","1262","null",
"0500000US29107","Lafayette County, Missouri","28056","null","1539","null",
"0500000US29109","Lawrence County, Missouri","22341","null","993","null",
"0500000US29111","Lewis County, Missouri","22602","null","1426","null",
"0500000US29113","Lincoln County, Missouri","25472","null","884","null",
"0500000US29115","Linn County, Missouri","24150","null","1470","null",
"0500000US29117","Livingston County, Missouri","23083","null","1089","null",
"0500000US29119","McDonald County, Missouri","20270","null","959","null",
"0500000US29121","Macon County, Missouri","21118","null","867","null",
"0500000US29123","Madison County, Missouri","22119","null","1638","null",
"0500000US29125","Maries County, Missouri","23729","null","1674","null",
"0500000US29127","Marion County, Missouri","23589","null","1044","null",
"0500000US29129","Mercer County, Missouri","22097","null","2319","null",
"0500000US29131","Miller County, Missouri","23408","null","1463","null",
"0500000US29133","Mississippi County, Missouri","18462","null","1440","null",
"0500000US29135","Moniteau County, Missouri","22445","null","1180","null",
"0500000US29137","Monroe County, Missouri","24625","null","1860","null",
"0500000US29139","Montgomery County, Missouri","22980","null","967","null",
"0500000US29141","Morgan County, Missouri","21265","null","2016","null",
"0500000US29143","New Madrid County, Missouri","20638","null","1036","null",
"0500000US29145","Newton County, Missouri","26996","null","1419","null",
"0500000US29147","Nodaway County, Missouri","22151","null","1355","null",
"0500000US29149","Oregon County, Missouri","18103","null","1129","null",
"0500000US29151","Osage County, Missouri","26037","null","1186","null",
"0500000US29153","Ozark County, Missouri","18818","null","1285","null",
"0500000US29155","Pemiscot County, Missouri","19876","null","1386","null",
"0500000US29157","Perry County, Missouri","24710","null","957","null",
"0500000US29159","Pettis County, Missouri","22897","null","910","null",
"0500000US29161","Phelps County, Missouri","24304","null","1183","null",
"0500000US29163","Pike County, Missouri","22302","null","1597","null",
"0500000US29165","Platte County, Missouri","39427","null","1393","null",
"0500000US29167","Polk County, Missouri","22575","null","1147","null",
"0500000US29169","Pulaski County, Missouri","22018","null","933","null",
"0500000US29171","Putnam County, Missouri","22607","null","2177","null",
"0500000US29173","Ralls County, Missouri","26536","null","2299","null",
"0500000US29175","Randolph County, Missouri","20836","null","945","null",
"0500000US29177","Ray County, Missouri","27768","null","1304","null",
"0500000US29179","Reynolds County, Missouri","22693","null","1645","null",
"0500000US29181","Ripley County, Missouri","17502","null","1099","null",
"0500000US29183","St. Charles County, Missouri","37229","null","522","null",
"0500000US29185","St. Clair County, Missouri","22672","null","1308","null",
"0500000US29186","Ste. Genevieve County, Missouri","28578","null","1740","null",
"0500000US29187","St. Francois County, Missouri","22575","null","855","null",
"0500000US29189","St. Louis County, Missouri","39784","null","418","null",
"0500000US29195","Saline County, Missouri","22802","null","1290","null",
"0500000US29197","Schuyler County, Missouri","19316","null","1520","null",
"0500000US29199","Scotland County, Missouri","23809","null","3247","null",
"0500000US29201","Scott County, Missouri","23185","null","1359","null",
"0500000US29203","Shannon County, Missouri","18066","null","1470","null",
"0500000US29205","Shelby County, Missouri","23501","null","1286","null",
"0500000US29207","Stoddard County, Missouri","22205","null","1043","null",
"0500000US29209","Stone County, Missouri","27792","null","1676","null",
"0500000US29211","Sullivan County, Missouri","21661","null","1707","null",
"0500000US29213","Taney County, Missouri","22106","null","865","null",
"0500000US29215","Texas County, Missouri","19485","null","1354","null",
"0500000US29217","Vernon County, Missouri","24388","null","2768","null",
"0500000US29219","Warren County, Missouri","27523","null","1790","null",
"0500000US29221","Washington County, Missouri","18915","null","1290","null",
"0500000US29223","Wayne County, Missouri","18759","null","1483","null",
"0500000US29225","Webster County, Missouri","21682","null","1082","null",
"0500000US29227","Worth County, Missouri","24159","null","1820","null",
"0500000US29229","Wright County, Missouri","19909","null","1614","null",
"0500000US29510","St. Louis city, Missouri","28478","null","518","null",
"0500000US30001","Beaverhead County, Montana","28941","null","3042","null",
"0500000US30003","Big Horn County, Montana","18560","null","1645","null",
"0500000US30005","Blaine County, Montana","18155","null","1100","null",
"0500000US30007","Broadwater County, Montana","32362","null","3703","null",
"0500000US30009","Carbon County, Montana","32553","null","1572","null",
"0500000US30011","Carter County, Montana","32001","null","3831","null",
"0500000US30013","Cascade County, Montana","29212","null","1303","null",
"0500000US30015","Chouteau County, Montana","22661","null","1660","null",
"0500000US30017","Custer County, Montana","30123","null","1434","null",
"0500000US30019","Daniels County, Montana","34799","null","5467","null",
"0500000US30021","Dawson County, Montana","32501","null","2992","null",
"0500000US30023","Deer Lodge County, Montana","25742","null","2133","null",
"0500000US30025","Fallon County, Montana","34329","null","3149","null",
"0500000US30027","Fergus County, Montana","29237","null","2470","null",
"0500000US30029","Flathead County, Montana","30068","null","1144","null",
"0500000US30031","Gallatin County, Montana","34331","null","868","null",
"0500000US30033","Garfield County, Montana","27291","null","3546","null",
"0500000US30035","Glacier County, Montana","17219","null","1455","null",
"0500000US30037","Golden Valley County, Montana","27476","null","5891","null",
"0500000US30039","Granite County, Montana","29074","null","4197","null",
"0500000US30041","Hill County, Montana","23017","null","983","null",
"0500000US30043","Jefferson County, Montana","32133","null","1494","null",
"0500000US30045","Judith Basin County, Montana","29827","null","2448","null",
"0500000US30047","Lake County, Montana","24912","null","986","null",
"0500000US30049","Lewis and Clark County, Montana","32433","null","1099","null",
"0500000US30051","Liberty County, Montana","45587","null","19047","null",
"0500000US30053","Lincoln County, Montana","24082","null","1812","null",
"0500000US30055","McCone County, Montana","27365","null","2944","null",
"0500000US30057","Madison County, Montana","34014","null","6708","null",
"0500000US30059","Meagher County, Montana","23972","null","2679","null",
"0500000US30061","Mineral County, Montana","23744","null","2756","null",
"0500000US30063","Missoula County, Montana","30636","null","1129","null",
"0500000US30065","Musselshell County, Montana","22737","null","1767","null",
"0500000US30067","Park County, Montana","32133","null","2518","null",
"0500000US30069","Petroleum County, Montana","32565","null","5855","null",
"0500000US30071","Phillips County, Montana","23533","null","2114","null",
"0500000US30073","Pondera County, Montana","24392","null","1968","null",
"0500000US30075","Powder River County, Montana","30969","null","3081","null",
"0500000US30077","Powell County, Montana","25060","null","2204","null",
"0500000US30079","Prairie County, Montana","28087","null","3524","null",
"0500000US30081","Ravalli County, Montana","27766","null","1599","null",
"0500000US30083","Richland County, Montana","31849","null","2045","null",
"0500000US30085","Roosevelt County, Montana","18813","null","1077","null",
"0500000US30087","Rosebud County, Montana","23471","null","1602","null",
"0500000US30089","Sanders County, Montana","23822","null","2122","null",
"0500000US30091","Sheridan County, Montana","33711","null","4039","null",
"0500000US30093","Silver Bow County, Montana","26224","null","1057","null",
"0500000US30095","Stillwater County, Montana","32061","null","1830","null",
"0500000US30097","Sweet Grass County, Montana","29649","null","2414","null",
"0500000US30099","Teton County, Montana","27402","null","1478","null",
"0500000US30101","Toole County, Montana","26434","null","3613","null",
"0500000US30103","Treasure County, Montana","26348","null","3465","null",
"0500000US30105","Valley County, Montana","28899","null","2257","null",
"0500000US30107","Wheatland County, Montana","21442","null","2237","null",
"0500000US30109","Wibaux County, Montana","23137","null","3279","null",
"0500000US30111","Yellowstone County, Montana","33007","null","1105","null",
"0500000US31001","Adams County, Nebraska","28783","null","1592","null",
"0500000US31003","Antelope County, Nebraska","26406","null","1513","null",
"0500000US31005","Arthur County, Nebraska","26514","null","4743","null",
"0500000US31007","Banner County, Nebraska","34670","null","5882","null",
"0500000US31009","Blaine County, Nebraska","26767","null","4467","null",
"0500000US31011","Boone County, Nebraska","30680","null","2075","null",
"0500000US31013","Box Butte County, Nebraska","28835","null","1664","null",
"0500000US31015","Boyd County, Nebraska","27951","null","2609","null",
"0500000US31017","Brown County, Nebraska","28860","null","4682","null",
"0500000US31019","Buffalo County, Nebraska","30184","null","1358","null",
"0500000US31021","Burt County, Nebraska","28499","null","1725","null",
"0500000US31023","Butler County, Nebraska","28776","null","1440","null",
"0500000US31025","Cass County, Nebraska","33178","null","1027","null",
"0500000US31027","Cedar County, Nebraska","29494","null","1653","null",
"0500000US31029","Chase County, Nebraska","29526","null","2277","null",
"0500000US31031","Cherry County, Nebraska","27605","null","2463","null",
"0500000US31033","Cheyenne County, Nebraska","32321","null","1877","null",
"0500000US31035","Clay County, Nebraska","27297","null","1438","null",
"0500000US31037","Colfax County, Nebraska","22407","null","1390","null",
"0500000US31039","Cuming County, Nebraska","29306","null","1853","null",
"0500000US31041","Custer County, Nebraska","33294","null","4894","null",
"0500000US31043","Dakota County, Nebraska","24365","null","1871","null",
"0500000US31045","Dawes County, Nebraska","26021","null","1990","null",
"0500000US31047","Dawson County, Nebraska","25590","null","1386","null",
"0500000US31049","Deuel County, Nebraska","27397","null","2788","null",
"0500000US31051","Dixon County, Nebraska","26757","null","1634","null",
"0500000US31053","Dodge County, Nebraska","27494","null","1256","null",
"0500000US31055","Douglas County, Nebraska","33734","null","378","null",
"0500000US31057","Dundy County, Nebraska","25790","null","3045","null",
"0500000US31059","Fillmore County, Nebraska","32631","null","2119","null",
"0500000US31061","Franklin County, Nebraska","27757","null","2512","null",
"0500000US31063","Frontier County, Nebraska","28583","null","2753","null",
"0500000US31065","Furnas County, Nebraska","27031","null","1453","null",
"0500000US31067","Gage County, Nebraska","28438","null","1082","null",
"0500000US31069","Garden County, Nebraska","33572","null","6806","null",
"0500000US31071","Garfield County, Nebraska","27109","null","3235","null",
"0500000US31073","Gosper County, Nebraska","34731","null","2947","null",
"0500000US31075","Grant County, Nebraska","22640","null","2157","null",
"0500000US31077","Greeley County, Nebraska","26159","null","1823","null",
"0500000US31079","Hall County, Nebraska","27421","null","1188","null",
"0500000US31081","Hamilton County, Nebraska","32086","null","1309","null",
"0500000US31083","Harlan County, Nebraska","27421","null","2236","null",
"0500000US31085","Hayes County, Nebraska","26369","null","3479","null",
"0500000US31087","Hitchcock County, Nebraska","26917","null","3878","null",
"0500000US31089","Holt County, Nebraska","29975","null","2384","null",
"0500000US31091","Hooker County, Nebraska","25791","null","3925","null",
"0500000US31093","Howard County, Nebraska","26651","null","1335","null",
"0500000US31095","Jefferson County, Nebraska","26439","null","1905","null",
"0500000US31097","Johnson County, Nebraska","23652","null","1944","null",
"0500000US31099","Kearney County, Nebraska","30355","null","2252","null",
"0500000US31101","Keith County, Nebraska","28410","null","1639","null",
"0500000US31103","Keya Paha County, Nebraska","31406","null","4688","null",
"0500000US31105","Kimball County, Nebraska","23870","null","1980","null",
"0500000US31107","Knox County, Nebraska","27372","null","1197","null",
"0500000US31109","Lancaster County, Nebraska","30929","null","468","null",
"0500000US31111","Lincoln County, Nebraska","30073","null","1288","null",
"0500000US31113","Logan County, Nebraska","24813","null","2502","null",
"0500000US31115","Loup County, Nebraska","28299","null","3627","null",
"0500000US31117","McPherson County, Nebraska","26384","null","3730","null",
"0500000US31119","Madison County, Nebraska","27528","null","1135","null",
"0500000US31121","Merrick County, Nebraska","29038","null","2190","null",
"0500000US31123","Morrill County, Nebraska","26461","null","2547","null",
"0500000US31125","Nance County, Nebraska","29711","null","4438","null",
"0500000US31127","Nemaha County, Nebraska","27945","null","1824","null",
"0500000US31129","Nuckolls County, Nebraska","26735","null","2982","null",
"0500000US31131","Otoe County, Nebraska","29229","null","1543","null",
"0500000US31133","Pawnee County, Nebraska","26609","null","2283","null",
"0500000US31135","Perkins County, Nebraska","33749","null","3985","null",
"0500000US31137","Phelps County, Nebraska","30814","null","1953","null",
"0500000US31139","Pierce County, Nebraska","29509","null","1441","null",
"0500000US31141","Platte County, Nebraska","29847","null","1287","null",
"0500000US31143","Polk County, Nebraska","30403","null","2065","null",
"0500000US31145","Red Willow County, Nebraska","25456","null","1779","null",
"0500000US31147","Richardson County, Nebraska","28965","null","1788","null",
"0500000US31149","Rock County, Nebraska","34441","null","3517","null",
"0500000US31151","Saline County, Nebraska","22943","null","1323","null",
"0500000US31153","Sarpy County, Nebraska","34928","null","565","null",
"0500000US31155","Saunders County, Nebraska","32344","null","1514","null",
"0500000US31157","Scotts Bluff County, Nebraska","28089","null","1185","null",
"0500000US31159","Seward County, Nebraska","30694","null","1138","null",
"0500000US31161","Sheridan County, Nebraska","27304","null","2524","null",
"0500000US31163","Sherman County, Nebraska","27380","null","2460","null",
"0500000US31165","Sioux County, Nebraska","26951","null","2556","null",
"0500000US31167","Stanton County, Nebraska","31686","null","5330","null",
"0500000US31169","Thayer County, Nebraska","28793","null","1497","null",
"0500000US31171","Thomas County, Nebraska","28701","null","3621","null",
"0500000US31173","Thurston County, Nebraska","20396","null","1120","null",
"0500000US31175","Valley County, Nebraska","28587","null","2622","null",
"0500000US31177","Washington County, Nebraska","34178","null","1646","null",
"0500000US31179","Wayne County, Nebraska","27192","null","2063","null",
"0500000US31181","Webster County, Nebraska","26970","null","2135","null",
"0500000US31183","Wheeler County, Nebraska","27832","null","3130","null",
"0500000US31185","York County, Nebraska","31577","null","2798","null",
"0500000US32001","Churchill County, Nevada","26606","null","1298","null",
"0500000US32003","Clark County, Nevada","29256","null","248","null",
"0500000US32005","Douglas County, Nevada","36390","null","1539","null",
"0500000US32007","Elko County, Nevada","33091","null","1172","null",
"0500000US32009","Esmeralda County, Nevada","24713","null","3497","null",
"0500000US32011","Eureka County, Nevada","34590","null","5206","null",
"0500000US32013","Humboldt County, Nevada","30516","null","1297","null",
"0500000US32015","Lander County, Nevada","33329","null","3484","null",
"0500000US32017","Lincoln County, Nevada","25304","null","2754","null",
"0500000US32019","Lyon County, Nevada","26855","null","1012","null",
"0500000US32021","Mineral County, Nevada","22897","null","1977","null",
"0500000US32023","Nye County, Nevada","25092","null","1346","null",
"0500000US32027","Pershing County, Nevada","19330","null","2244","null",
"0500000US32029","Storey County, Nevada","35887","null","4842","null",
"0500000US32031","Washoe County, Nevada","33546","null","466","null",
"0500000US32033","White Pine County, Nevada","26412","null","2378","null",
"0500000US32510","Carson City, Nevada","29767","null","1035","null",
"0500000US33001","Belknap County, New Hampshire","35382","null","1117","null",
"0500000US33003","Carroll County, New Hampshire","36033","null","1503","null",
"0500000US33005","Cheshire County, New Hampshire","34136","null","1384","null",
"0500000US33007","Coos County, New Hampshire","26535","null","747","null",
"0500000US33009","Grafton County, New Hampshire","36619","null","1113","null",
"0500000US33011","Hillsborough County, New Hampshire","39478","null","513","null",
"0500000US33013","Merrimack County, New Hampshire","36148","null","700","null",
"0500000US33015","Rockingham County, New Hampshire","45242","null","636","null",
"0500000US33017","Strafford County, New Hampshire","34161","null","891","null",
"0500000US33019","Sullivan County, New Hampshire","31668","null","1182","null",
"0500000US34001","Atlantic County, New Jersey","31366","null","538","null",
"0500000US34003","Bergen County, New Jersey","48426","null","557","null",
"0500000US34005","Burlington County, New Jersey","41517","null","527","null",
"0500000US34007","Camden County, New Jersey","34280","null","461","null",
"0500000US34009","Cape May County, New Jersey","38496","null","1391","null",
"0500000US34011","Cumberland County, New Jersey","23946","null","584","null",
"0500000US34013","Essex County, New Jersey","37141","null","421","null",
"0500000US34015","Gloucester County, New Jersey","37888","null","572","null",
"0500000US34017","Hudson County, New Jersey","38147","null","459","null",
"0500000US34019","Hunterdon County, New Jersey","54984","null","1292","null",
"0500000US34021","Mercer County, New Jersey","42155","null","839","null",
"0500000US34023","Middlesex County, New Jersey","38140","null","377","null",
"0500000US34025","Monmouth County, New Jersey","48959","null","656","null",
"0500000US34027","Morris County, New Jersey","55826","null","740","null",
"0500000US34029","Ocean County, New Jersey","34784","null","468","null",
"0500000US34031","Passaic County, New Jersey","30800","null","406","null",
"0500000US34033","Salem County, New Jersey","32526","null","1578","null",
"0500000US34035","Somerset County, New Jersey","54393","null","826","null",
"0500000US34037","Sussex County, New Jersey","42639","null","964","null",
"0500000US34039","Union County, New Jersey","40201","null","572","null",
"0500000US34041","Warren County, New Jersey","38132","null","785","null",
"0500000US35001","Bernalillo County, New Mexico","29415","null","381","null",
"0500000US35003","Catron County, New Mexico","20767","null","3181","null",
"0500000US35005","Chaves County, New Mexico","21356","null","890","null",
"0500000US35006","Cibola County, New Mexico","18514","null","1406","null",
"0500000US35007","Colfax County, New Mexico","22293","null","1302","null",
"0500000US35009","Curry County, New Mexico","23729","null","1693","null",
"0500000US35011","De Baca County, New Mexico","19215","null","2856","null",
"0500000US35013","Doña Ana County, New Mexico","21300","null","627","null",
"0500000US35015","Eddy County, New Mexico","28957","null","1095","null",
"0500000US35017","Grant County, New Mexico","24913","null","1997","null",
"0500000US35019","Guadalupe County, New Mexico","17930","null","1851","null",
"0500000US35021","Harding County, New Mexico","32424","null","9156","null",
"0500000US35023","Hidalgo County, New Mexico","20275","null","2861","null",
"0500000US35025","Lea County, New Mexico","24879","null","1161","null",
"0500000US35027","Lincoln County, New Mexico","26534","null","2441","null",
"0500000US35028","Los Alamos County, New Mexico","56410","null","2993","null",
"0500000US35029","Luna County, New Mexico","16496","null","1091","null",
"0500000US35031","McKinley County, New Mexico","15278","null","658","null",
"0500000US35033","Mora County, New Mexico","17689","null","3167","null",
"0500000US35035","Otero County, New Mexico","22477","null","1688","null",
"0500000US35037","Quay County, New Mexico","18637","null","1658","null",
"0500000US35039","Rio Arriba County, New Mexico","null","null","null","null",
"0500000US35041","Roosevelt County, New Mexico","19849","null","1316","null",
"0500000US35043","Sandoval County, New Mexico","27549","null","634","null",
"0500000US35045","San Juan County, New Mexico","23206","null","668","null",
"0500000US35047","San Miguel County, New Mexico","20285","null","1651","null",
"0500000US35049","Santa Fe County, New Mexico","37080","null","759","null",
"0500000US35051","Sierra County, New Mexico","25389","null","4306","null",
"0500000US35053","Socorro County, New Mexico","17464","null","1401","null",
"0500000US35055","Taos County, New Mexico","23642","null","1395","null",
"0500000US35057","Torrance County, New Mexico","20072","null","1456","null",
"0500000US35059","Union County, New Mexico","23968","null","4253","null",
"0500000US35061","Valencia County, New Mexico","21934","null","992","null",
"0500000US36001","Albany County, New York","36454","null","542","null",
"0500000US36003","Allegany County, New York","23030","null","577","null",
"0500000US36005","Bronx County, New York","20850","null","261","null",
"0500000US36007","Broome County, New York","27744","null","532","null",
"0500000US36009","Cattaraugus County, New York","24628","null","555","null",
"0500000US36011","Cayuga County, New York","29022","null","714","null",
"0500000US36013","Chautauqua County, New York","24825","null","576","null",
"0500000US36015","Chemung County, New York","28115","null","939","null",
"0500000US36017","Chenango County, New York","26717","null","717","null",
"0500000US36019","Clinton County, New York","26772","null","846","null",
"0500000US36021","Columbia County, New York","35581","null","1190","null",
"0500000US36023","Cortland County, New York","26979","null","1234","null",
"0500000US36025","Delaware County, New York","26629","null","888","null",
"0500000US36027","Dutchess County, New York","38048","null","621","null",
"0500000US36029","Erie County, New York","32347","null","323","null",
"0500000US36031","Essex County, New York","30273","null","1084","null",
"0500000US36033","Franklin County, New York","25491","null","896","null",
"0500000US36035","Fulton County, New York","26875","null","1082","null",
"0500000US36037","Genesee County, New York","29465","null","749","null",
"0500000US36039","Greene County, New York","27271","null","937","null",
"0500000US36041","Hamilton County, New York","25918","null","1450","null",
"0500000US36043","Herkimer County, New York","26151","null","672","null",
"0500000US36045","Jefferson County, New York","25884","null","558","null",
"0500000US36047","Kings County, New York","31984","null","267","null",
"0500000US36049","Lewis County, New York","26169","null","838","null",
"0500000US36051","Livingston County, New York","27073","null","765","null",
"0500000US36053","Madison County, New York","28925","null","808","null",
"0500000US36055","Monroe County, New York","32502","null","349","null",
"0500000US36057","Montgomery County, New York","25427","null","1102","null",
"0500000US36059","Nassau County, New York","49211","null","384","null",
"0500000US36061","New York County, New York","72832","null","1034","null",
"0500000US36063","Niagara County, New York","29824","null","481","null",
"0500000US36065","Oneida County, New York","28548","null","647","null",
"0500000US36067","Onondaga County, New York","32678","null","492","null",
"0500000US36069","Ontario County, New York","35121","null","1164","null",
"0500000US36071","Orange County, New York","33472","null","424","null",
"0500000US36073","Orleans County, New York","25261","null","802","null",
"0500000US36075","Oswego County, New York","27217","null","689","null",
"0500000US36077","Otsego County, New York","27680","null","829","null",
"0500000US36079","Putnam County, New York","45905","null","1680","null",
"0500000US36081","Queens County, New York","30289","null","216","null",
"0500000US36083","Rensselaer County, New York","34280","null","711","null",
"0500000US36085","Richmond County, New York","34987","null","569","null",
"0500000US36087","Rockland County, New York","38076","null","707","null",
"0500000US36089","St. Lawrence County, New York","24473","null","529","null",
"0500000US36091","Saratoga County, New York","41709","null","767","null",
"0500000US36093","Schenectady County, New York","31412","null","739","null",
"0500000US36095","Schoharie County, New York","28712","null","994","null",
"0500000US36097","Schuyler County, New York","26484","null","1169","null",
"0500000US36099","Seneca County, New York","27366","null","1293","null",
"0500000US36101","Steuben County, New York","28600","null","763","null",
"0500000US36103","Suffolk County, New York","42204","null","376","null",
"0500000US36105","Sullivan County, New York","29292","null","981","null",
"0500000US36107","Tioga County, New York","31330","null","1154","null",
"0500000US36109","Tompkins County, New York","31464","null","910","null",
"0500000US36111","Ulster County, New York","33879","null","731","null",
"0500000US36113","Warren County, New York","33605","null","1162","null",
"0500000US36115","Washington County, New York","27156","null","660","null",
"0500000US36117","Wayne County, New York","29028","null","768","null",
"0500000US36119","Westchester County, New York","54572","null","583","null",
"0500000US36121","Wyoming County, New York","27150","null","1093","null",
"0500000US36123","Yates County, New York","27512","null","1303","null",
"0500000US37001","Alamance County, North Carolina","26215","null","713","null",
"0500000US37003","Alexander County, North Carolina","24452","null","1440","null",
"0500000US37005","Alleghany County, North Carolina","21244","null","1196","null",
"0500000US37007","Anson County, North Carolina","20124","null","1215","null",
"0500000US37009","Ashe County, North Carolina","24039","null","1544","null",
"0500000US37011","Avery County, North Carolina","20253","null","1899","null",
"0500000US37013","Beaufort County, North Carolina","26233","null","1429","null",
"0500000US37015","Bertie County, North Carolina","20430","null","1478","null",
"0500000US37017","Bladen County, North Carolina","20803","null","1565","null",
"0500000US37019","Brunswick County, North Carolina","31204","null","726","null",
"0500000US37021","Buncombe County, North Carolina","31439","null","794","null",
"0500000US37023","Burke County, North Carolina","23466","null","1099","null",
"0500000US37025","Cabarrus County, North Carolina","31050","null","717","null",
"0500000US37027","Caldwell County, North Carolina","22945","null","856","null",
"0500000US37029","Camden County, North Carolina","26951","null","2303","null",
"0500000US37031","Carteret County, North Carolina","32005","null","880","null",
"0500000US37033","Caswell County, North Carolina","22982","null","1314","null",
"0500000US37035","Catawba County, North Carolina","26950","null","681","null",
"0500000US37037","Chatham County, North Carolina","39299","null","1746","null",
"0500000US37039","Cherokee County, North Carolina","22754","null","1140","null",
"0500000US37041","Chowan County, North Carolina","24084","null","1948","null",
"0500000US37043","Clay County, North Carolina","26590","null","3068","null",
"0500000US37045","Cleveland County, North Carolina","21920","null","900","null",
"0500000US37047","Columbus County, North Carolina","22081","null","1488","null",
"0500000US37049","Craven County, North Carolina","28007","null","872","null",
"0500000US37051","Cumberland County, North Carolina","24301","null","393","null",
"0500000US37053","Currituck County, North Carolina","30017","null","1409","null",
"0500000US37055","Dare County, North Carolina","33550","null","1664","null",
"0500000US37057","Davidson County, North Carolina","25109","null","537","null",
"0500000US37059","Davie County, North Carolina","29613","null","1749","null",
"0500000US37061","Duplin County, North Carolina","19455","null","737","null",
"0500000US37063","Durham County, North Carolina","34063","null","772","null",
"0500000US37065","Edgecombe County, North Carolina","20055","null","1070","null",
"0500000US37067","Forsyth County, North Carolina","29921","null","627","null",
"0500000US37069","Franklin County, North Carolina","26273","null","1038","null",
"0500000US37071","Gaston County, North Carolina","26069","null","589","null",
"0500000US37073","Gates County, North Carolina","25334","null","1639","null",
"0500000US37075","Graham County, North Carolina","19323","null","1739","null",
"0500000US37077","Granville County, North Carolina","26228","null","879","null",
"0500000US37079","Greene County, North Carolina","18339","null","1038","null",
"0500000US37081","Guilford County, North Carolina","29708","null","443","null",
"0500000US37083","Halifax County, North Carolina","21016","null","1144","null",
"0500000US37085","Harnett County, North Carolina","23011","null","516","null",
"0500000US37087","Haywood County, North Carolina","29453","null","1201","null",
"0500000US37089","Henderson County, North Carolina","29860","null","763","null",
"0500000US37091","Hertford County, North Carolina","18918","null","811","null",
"0500000US37093","Hoke County, North Carolina","20656","null","721","null",
"0500000US37095","Hyde County, North Carolina","18433","null","2045","null",
"0500000US37097","Iredell County, North Carolina","32006","null","842","null",
"0500000US37099","Jackson County, North Carolina","24073","null","1226","null",
"0500000US37101","Johnston County, North Carolina","25847","null","626","null",
"0500000US37103","Jones County, North Carolina","21539","null","1661","null",
"0500000US37105","Lee County, North Carolina","23842","null","860","null",
"0500000US37107","Lenoir County, North Carolina","22361","null","1334","null",
"0500000US37109","Lincoln County, North Carolina","29089","null","860","null",
"0500000US37111","McDowell County, North Carolina","22725","null","1333","null",
"0500000US37113","Macon County, North Carolina","28429","null","1511","null",
"0500000US37115","Madison County, North Carolina","25326","null","1774","null",
"0500000US37117","Martin County, North Carolina","23269","null","1889","null",
"0500000US37119","Mecklenburg County, North Carolina","37298","null","388","null",
"0500000US37121","Mitchell County, North Carolina","23907","null","1895","null",
"0500000US37123","Montgomery County, North Carolina","22760","null","1767","null",
"0500000US37125","Moore County, North Carolina","33432","null","1318","null",
"0500000US37127","Nash County, North Carolina","26980","null","969","null",
"0500000US37129","New Hanover County, North Carolina","32629","null","723","null",
"0500000US37131","Northampton County, North Carolina","20538","null","1193","null",
"0500000US37133","Onslow County, North Carolina","23783","null","615","null",
"0500000US37135","Orange County, North Carolina","40650","null","1803","null",
"0500000US37137","Pamlico County, North Carolina","27026","null","2323","null",
"0500000US37139","Pasquotank County, North Carolina","23699","null","1047","null",
"0500000US37141","Pender County, North Carolina","27724","null","1092","null",
"0500000US37143","Perquimans County, North Carolina","25809","null","1823","null",
"0500000US37145","Person County, North Carolina","25922","null","1215","null",
"0500000US37147","Pitt County, North Carolina","25722","null","689","null",
"0500000US37149","Polk County, North Carolina","30344","null","1772","null",
"0500000US37151","Randolph County, North Carolina","24127","null","1000","null",
