"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"0500000US29213","Taney County, Missouri","26100","1285","null","null",
"0500000US29215","Texas County, Missouri","21272","1539","null","null",
"0500000US29217","Vernon County, Missouri","24771","2004","null","null",
"0500000US29219","Warren County, Missouri","32318","1651","null","null",
"0500000US29221","Washington County, Missouri","26024","4100","null","null",
"0500000US29223","Wayne County, Missouri","21627","1697","null","null",
"0500000US29225","Webster County, Missouri","25684","1299","null","null",
"0500000US29227","Worth County, Missouri","27699","3963","null","null",
"0500000US29229","Wright County, Missouri","20040","1368","null","null",
"0500000US29510","St. Louis city, Missouri","33326","704","null","null",
"0500000US30001","Beaverhead County, Montana","30134","2190","null","null",
"0500000US30003","Big Horn County, Montana","19240","1618","null","null",
"0500000US30005","Blaine County, Montana","21125","1272","null","null",
"0500000US30007","Broadwater County, Montana","33398","5592","null","null",
"0500000US30009","Carbon County, Montana","37557","2874","null","null",
"0500000US30011","Carter County, Montana","28721","3692","null","null",
"0500000US30013","Cascade County, Montana","31478","892","null","null",
"0500000US30015","Chouteau County, Montana","26856","1637","null","null",
"0500000US30017","Custer County, Montana","31910","2042","null","null",
"0500000US30019","Daniels County, Montana","33367","4427","null","null",
"0500000US30021","Dawson County, Montana","31966","3041","null","null",
"0500000US30023","Deer Lodge County, Montana","28579","2207","null","null",
"0500000US30025","Fallon County, Montana","41686","4457","null","null",
"0500000US30027","Fergus County, Montana","31075","2192","null","null",
"0500000US30029","Flathead County, Montana","34897","1396","null","null",
"0500000US30031","Gallatin County, Montana","42219","1632","null","null",
"0500000US30033","Garfield County, Montana","31342","4170","null","null",
"0500000US30035","Glacier County, Montana","20557","1370","null","null",
"0500000US30037","Golden Valley County, Montana","27064","3877","null","null",
"0500000US30039","Granite County, Montana","32389","5790","null","null",
"0500000US30041","Hill County, Montana","25384","1066","null","null",
"0500000US30043","Jefferson County, Montana","36979","1945","null","null",
"0500000US30045","Judith Basin County, Montana","32975","6801","null","null",
"0500000US30047","Lake County, Montana","28371","1447","null","null",
"0500000US30049","Lewis and Clark County, Montana","38001","1450","null","null",
"0500000US30051","Liberty County, Montana","31745","6155","null","null",
"0500000US30053","Lincoln County, Montana","27417","1856","null","null",
"0500000US30055","McCone County, Montana","34940","4440","null","null",
"0500000US30057","Madison County, Montana","36692","7422","null","null",
"0500000US30059","Meagher County, Montana","28333","3441","null","null",
"0500000US30061","Mineral County, Montana","29952","4339","null","null",
"0500000US30063","Missoula County, Montana","36563","1464","null","null",
"0500000US30065","Musselshell County, Montana","30772","4717","null","null",
"0500000US30067","Park County, Montana","37543","3390","null","null",
"0500000US30069","Petroleum County, Montana","32424","7131","null","null",
"0500000US30071","Phillips County, Montana","27684","2450","null","null",
"0500000US30073","Pondera County, Montana","29567","2765","null","null",
"0500000US30075","Powder River County, Montana","33666","4457","null","null",
"0500000US30077","Powell County, Montana","25255","2261","null","null",
"0500000US30079","Prairie County, Montana","27699","6517","null","null",
"0500000US30081","Ravalli County, Montana","34836","2202","null","null",
"0500000US30083","Richland County, Montana","30143","2022","null","null",
"0500000US30085","Roosevelt County, Montana","19373","1456","null","null",
"0500000US30087","Rosebud County, Montana","26638","2814","null","null",
"0500000US30089","Sanders County, Montana","27287","1709","null","null",
"0500000US30091","Sheridan County, Montana","39287","6390","null","null",
"0500000US30093","Silver Bow County, Montana","30459","2050","null","null",
"0500000US30095","Stillwater County, Montana","38767","2363","null","null",
"0500000US30097","Sweet Grass County, Montana","31237","2690","null","null",
"0500000US30099","Teton County, Montana","28992","2475","null","null",
"0500000US30101","Toole County, Montana","29408","3997","null","null",
"0500000US30103","Treasure County, Montana","32310","6834","null","null",
"0500000US30105","Valley County, Montana","28361","1620","null","null",
"0500000US30107","Wheatland County, Montana","23428","3880","null","null",
"0500000US30109","Wibaux County, Montana","28228","3543","null","null",
"0500000US30111","Yellowstone County, Montana","38186","1587","null","null",
"0500000US31001","Adams County, Nebraska","32032","1783","null","null",
"0500000US31003","Antelope County, Nebraska","27874","1634","null","null",
"0500000US31005","Arthur County, Nebraska","26662","3645","null","null",
"0500000US31007","Banner County, Nebraska","35115","4503","null","null",
"0500000US31009","Blaine County, Nebraska","35994","9111","null","null",
"0500000US31011","Boone County, Nebraska","35146","3628","null","null",
"0500000US31013","Box Butte County, Nebraska","29634","1764","null","null",
"0500000US31015","Boyd County, Nebraska","31460","4567","null","null",
"0500000US31017","Brown County, Nebraska","28256","3898","null","null",
"0500000US31019","Buffalo County, Nebraska","32616","1295","null","null",
"0500000US31021","Burt County, Nebraska","31714","1971","null","null",
"0500000US31023","Butler County, Nebraska","35148","3799","null","null",
"0500000US31025","Cass County, Nebraska","36971","1570","null","null",
"0500000US31027","Cedar County, Nebraska","31879","1190","null","null",
"0500000US31029","Chase County, Nebraska","32446","4777","null","null",
"0500000US31031","Cherry County, Nebraska","29130","2959","null","null",
"0500000US31033","Cheyenne County, Nebraska","30275","2006","null","null",
"0500000US31035","Clay County, Nebraska","32604","2271","null","null",
"0500000US31037","Colfax County, Nebraska","26972","2017","null","null",
"0500000US31039","Cuming County, Nebraska","32608","2198","null","null",
"0500000US31041","Custer County, Nebraska","32864","1917","null","null",
"0500000US31043","Dakota County, Nebraska","27425","2530","null","null",
"0500000US31045","Dawes County, Nebraska","26289","2148","null","null",
"0500000US31047","Dawson County, Nebraska","31039","4716","null","null",
"0500000US31049","Deuel County, Nebraska","30115","6405","null","null",
"0500000US31051","Dixon County, Nebraska","31920","3931","null","null",
"0500000US31053","Dodge County, Nebraska","30466","1193","null","null",
"0500000US31055","Douglas County, Nebraska","38929","587","null","null",
"0500000US31057","Dundy County, Nebraska","30492","3233","null","null",
"0500000US31059","Fillmore County, Nebraska","39883","5877","null","null",
"0500000US31061","Franklin County, Nebraska","29464","3679","null","null",
"0500000US31063","Frontier County, Nebraska","29533","2708","null","null",
"0500000US31065","Furnas County, Nebraska","30457","2351","null","null",
"0500000US31067","Gage County, Nebraska","30918","1303","null","null",
"0500000US31069","Garden County, Nebraska","36476","9267","null","null",
"0500000US31071","Garfield County, Nebraska","29177","2808","null","null",
"0500000US31073","Gosper County, Nebraska","35029","3757","null","null",
"0500000US31075","Grant County, Nebraska","27321","4632","null","null",
"0500000US31077","Greeley County, Nebraska","26450","1848","null","null",
"0500000US31079","Hall County, Nebraska","30866","1601","null","null",
"0500000US31081","Hamilton County, Nebraska","33407","1577","null","null",
"0500000US31083","Harlan County, Nebraska","32259","3234","null","null",
"0500000US31085","Hayes County, Nebraska","29007","3891","null","null",
"0500000US31087","Hitchcock County, Nebraska","28763","4791","null","null",
"0500000US31089","Holt County, Nebraska","32544","3012","null","null",
"0500000US31091","Hooker County, Nebraska","29916","3559","null","null",
"0500000US31093","Howard County, Nebraska","29201","1573","null","null",
"0500000US31095","Jefferson County, Nebraska","28313","2077","null","null",
"0500000US31097","Johnson County, Nebraska","25099","2335","null","null",
"0500000US31099","Kearney County, Nebraska","34171","3094","null","null",
"0500000US31101","Keith County, Nebraska","32842","2383","null","null",
"0500000US31103","Keya Paha County, Nebraska","32282","5610","null","null",
"0500000US31105","Kimball County, Nebraska","26682","2287","null","null",
"0500000US31107","Knox County, Nebraska","29621","1580","null","null",
"0500000US31109","Lancaster County, Nebraska","35158","557","null","null",
"0500000US31111","Lincoln County, Nebraska","32424","1435","null","null",
"0500000US31113","Logan County, Nebraska","25624","2830","null","null",
"0500000US31115","Loup County, Nebraska","26145","3595","null","null",
"0500000US31117","McPherson County, Nebraska","30914","5303","null","null",
"0500000US31119","Madison County, Nebraska","31506","1813","null","null",
"0500000US31121","Merrick County, Nebraska","28545","1741","null","null",
"0500000US31123","Morrill County, Nebraska","27185","2198","null","null",
"0500000US31125","Nance County, Nebraska","29345","3457","null","null",
"0500000US31127","Nemaha County, Nebraska","29428","2227","null","null",
"0500000US31129","Nuckolls County, Nebraska","35087","4496","null","null",
"0500000US31131","Otoe County, Nebraska","33596","1855","null","null",
"0500000US31133","Pawnee County, Nebraska","26631","2404","null","null",
"0500000US31135","Perkins County, Nebraska","30216","3212","null","null",
"0500000US31137","Phelps County, Nebraska","33052","2136","null","null",
"0500000US31139","Pierce County, Nebraska","31122","1660","null","null",
"0500000US31141","Platte County, Nebraska","31508","1340","null","null",
"0500000US31143","Polk County, Nebraska","31245","1874","null","null",
"0500000US31145","Red Willow County, Nebraska","31942","3821","null","null",
"0500000US31147","Richardson County, Nebraska","30164","2563","null","null",
"0500000US31149","Rock County, Nebraska","34623","4172","null","null",
"0500000US31151","Saline County, Nebraska","27931","1825","null","null",
"0500000US31153","Sarpy County, Nebraska","39804","893","null","null",
"0500000US31155","Saunders County, Nebraska","37915","2144","null","null",
"0500000US31157","Scotts Bluff County, Nebraska","30326","1113","null","null",
"0500000US31159","Seward County, Nebraska","33181","1171","null","null",
"0500000US31161","Sheridan County, Nebraska","28876","2828","null","null",
"0500000US31163","Sherman County, Nebraska","29911","1702","null","null",
"0500000US31165","Sioux County, Nebraska","29201","4233","null","null",
"0500000US31167","Stanton County, Nebraska","33241","2679","null","null",
"0500000US31169","Thayer County, Nebraska","30550","2157","null","null",
"0500000US31171","Thomas County, Nebraska","35678","4572","null","null",
"0500000US31173","Thurston County, Nebraska","21471","1204","null","null",
"0500000US31175","Valley County, Nebraska","31870","3103","null","null",
"0500000US31177","Washington County, Nebraska","41687","2281","null","null",
"0500000US31179","Wayne County, Nebraska","28576","2070","null","null",
"0500000US31181","Webster County, Nebraska","31063","2847","null","null",
"0500000US31183","Wheeler County, Nebraska","32597","6137","null","null",
"0500000US31185","York County, Nebraska","35932","4394","null","null",
"0500000US32001","Churchill County, Nevada","30986","2074","null","null",
"0500000US32003","Clark County, Nevada","33461","323","null","null",
"0500000US32005","Douglas County, Nevada","43961","2063","null","null",
"0500000US32007","Elko County, Nevada","36273","1885","null","null",
"0500000US32009","Esmeralda County, Nevada","25006","4189","null","null",
"0500000US32011","Eureka County, Nevada","26443","6290","null","null",
"0500000US32013","Humboldt County, Nevada","34001","2457","null","null",
"0500000US32015","Lander County, Nevada","38632","5558","null","null",
"0500000US32017","Lincoln County, Nevada","29973","4235","null","null",
"0500000US32019","Lyon County, Nevada","32568","2032","null","null",
"0500000US32021","Mineral County, Nevada","23311","3454","null","null",
"0500000US32023","Nye County, Nevada","28337","1568","null","null",
"0500000US32027","Pershing County, Nevada","23780","2753","null","null",
"0500000US32029","Storey County, Nevada","40032","6469","null","null",
"0500000US32031","Washoe County, Nevada","40301","823","null","null",
"0500000US32033","White Pine County, Nevada","30626","3882","null","null",
"0500000US32510","Carson City, Nevada","34830","1961","null","null",
"0500000US33001","Belknap County, New Hampshire","39639","1572","null","null",
"0500000US33003","Carroll County, New Hampshire","44130","2662","null","null",
"0500000US33005","Cheshire County, New Hampshire","36172","1264","null","null",
"0500000US33007","Coos County, New Hampshire","30829","1126","null","null",
"0500000US33009","Grafton County, New Hampshire","42336","1604","null","null",
"0500000US33011","Hillsborough County, New Hampshire","45238","789","null","null",
"0500000US33013","Merrimack County, New Hampshire","40054","1009","null","null",
"0500000US33015","Rockingham County, New Hampshire","51627","875","null","null",
"0500000US33017","Strafford County, New Hampshire","38942","1246","null","null",
"0500000US33019","Sullivan County, New Hampshire","35238","2002","null","null",
"0500000US34001","Atlantic County, New Jersey","36143","948","null","null",
"0500000US34003","Bergen County, New Jersey","55710","718","null","null",
"0500000US34005","Burlington County, New Jersey","47065","725","null","null",
"0500000US34007","Camden County, New Jersey","38907","563","null","null",
"0500000US34009","Cape May County, New Jersey","45689","1669","null","null",
"0500000US34011","Cumberland County, New Jersey","30034","1609","null","null",
"0500000US34013","Essex County, New Jersey","42028","580","null","null",
"0500000US34015","Gloucester County, New Jersey","42742","736","null","null",
"0500000US34017","Hudson County, New Jersey","46197","624","null","null",
"0500000US34019","Hunterdon County, New Jersey","61328","1803","null","null",
"0500000US34021","Mercer County, New Jersey","45879","1196","null","null",
"0500000US34023","Middlesex County, New Jersey","43300","507","null","null",
"0500000US34025","Monmouth County, New Jersey","57836","853","null","null",
"0500000US34027","Morris County, New Jersey","61915","998","null","null",
"0500000US34029","Ocean County, New Jersey","39035","657","null","null",
"0500000US34031","Passaic County, New Jersey","35723","564","null","null",
"0500000US34033","Salem County, New Jersey","34812","1055","null","null",
"0500000US34035","Somerset County, New Jersey","61805","1248","null","null",
"0500000US34037","Sussex County, New Jersey","48744","1163","null","null",
"0500000US34039","Union County, New Jersey","45178","717","null","null",
"0500000US34041","Warren County, New Jersey","42025","999","null","null",
"0500000US35001","Bernalillo County, New Mexico","33670","508","null","null",
"0500000US35003","Catron County, New Mexico","22779","3784","null","null",
"0500000US35005","Chaves County, New Mexico","24329","1243","null","null",
"0500000US35006","Cibola County, New Mexico","21011","1904","null","null",
"0500000US35007","Colfax County, New Mexico","25131","1606","null","null",
"0500000US35009","Curry County, New Mexico","25966","1430","null","null",
"0500000US35011","De Baca County, New Mexico","18101","3874","null","null",
"0500000US35013","Doña Ana County, New Mexico","24645","762","null","null",
"0500000US35015","Eddy County, New Mexico","32560","1653","null","null",
"0500000US35017","Grant County, New Mexico","25801","1944","null","null",
"0500000US35019","Guadalupe County, New Mexico","22374","5143","null","null",
"0500000US35021","Harding County, New Mexico","62435","36534","null","null",
"0500000US35023","Hidalgo County, New Mexico","23029","2719","null","null",
"0500000US35025","Lea County, New Mexico","27507","1733","null","null",
"0500000US35027","Lincoln County, New Mexico","29846","2741","null","null",
"0500000US35028","Los Alamos County, New Mexico","64521","3081","null","null",
"0500000US35029","Luna County, New Mexico","18801","1365","null","null",
"0500000US35031","McKinley County, New Mexico","17571","991","null","null",
"0500000US35033","Mora County, New Mexico","26586","4606","null","null",
"0500000US35035","Otero County, New Mexico","23792","939","null","null",
"0500000US35037","Quay County, New Mexico","21501","2068","null","null",
"0500000US35039","Rio Arriba County, New Mexico","25342","1516","null","null",
"0500000US35041","Roosevelt County, New Mexico","22192","1377","null","null",
"0500000US35043","Sandoval County, New Mexico","32246","861","null","null",
"0500000US35045","San Juan County, New Mexico","22857","816","null","null",
"0500000US35047","San Miguel County, New Mexico","24019","1420","null","null",
"0500000US35049","Santa Fe County, New Mexico","40952","1209","null","null",
"0500000US35051","Sierra County, New Mexico","26735","3992","null","null",
"0500000US35053","Socorro County, New Mexico","19840","1517","null","null",
"0500000US35055","Taos County, New Mexico","31837","2996","null","null",
"0500000US35057","Torrance County, New Mexico","21364","1393","null","null",
"0500000US35059","Union County, New Mexico","21667","4070","null","null",
"0500000US35061","Valencia County, New Mexico","26295","1487","null","null",
"0500000US36001","Albany County, New York","40997","841","null","null",
"0500000US36003","Allegany County, New York","26388","1661","null","null",
"0500000US36005","Bronx County, New York","23862","344","null","null",
"0500000US36007","Broome County, New York","31224","1172","null","null",
"0500000US36009","Cattaraugus County, New York","27917","908","null","null",
"0500000US36011","Cayuga County, New York","32690","1204","null","null",
"0500000US36013","Chautauqua County, New York","27980","789","null","null",
"0500000US36015","Chemung County, New York","31379","1361","null","null",
"0500000US36017","Chenango County, New York","29992","1062","null","null",
"0500000US36019","Clinton County, New York","31726","1270","null","null",
"0500000US36021","Columbia County, New York","42900","1427","null","null",
"0500000US36023","Cortland County, New York","30584","1415","null","null",
"0500000US36025","Delaware County, New York","30547","939","null","null",
"0500000US36027","Dutchess County, New York","44800","1302","null","null",
"0500000US36029","Erie County, New York","36530","390","null","null",
"0500000US36031","Essex County, New York","34555","1934","null","null",
"0500000US36033","Franklin County, New York","27826","1200","null","null",
"0500000US36035","Fulton County, New York","30539","1744","null","null",
"0500000US36037","Genesee County, New York","32477","858","null","null",
"0500000US36039","Greene County, New York","33894","1929","null","null",
"0500000US36041","Hamilton County, New York","30476","2944","null","null",
"0500000US36043","Herkimer County, New York","30791","922","null","null",
"0500000US36045","Jefferson County, New York","29892","894","null","null",
"0500000US36047","Kings County, New York","38812","402","null","null",
"0500000US36049","Lewis County, New York","29207","945","null","null",
"0500000US36051","Livingston County, New York","33015","1135","null","null",
"0500000US36053","Madison County, New York","34302","2843","null","null",
"0500000US36055","Monroe County, New York","37599","487","null","null",
"0500000US36057","Montgomery County, New York","27871","880","null","null",
"0500000US36059","Nassau County, New York","55763","589","null","null",
"0500000US36061","New York County, New York","83008","1305","null","null",
"0500000US36063","Niagara County, New York","33465","647","null","null",
"0500000US36065","Oneida County, New York","32119","694","null","null",
"0500000US36067","Onondaga County, New York","36338","528","null","null",
"0500000US36069","Ontario County, New York","39751","948","null","null",
"0500000US36071","Orange County, New York","37651","799","null","null",
"0500000US36073","Orleans County, New York","29085","1654","null","null",
"0500000US36075","Oswego County, New York","31565","1038","null","null",
"0500000US36077","Otsego County, New York","32226","1378","null","null",
"0500000US36079","Putnam County, New York","49808","1574","null","null",
"0500000US36081","Queens County, New York","35640","458","null","null",
"0500000US36083","Rensselaer County, New York","38955","862","null","null",
"0500000US36085","Richmond County, New York","40180","678","null","null",
"0500000US36087","Rockland County, New York","41041","848","null","null",
"0500000US36089","St. Lawrence County, New York","27457","704","null","null",
"0500000US36091","Saratoga County, New York","47902","984","null","null",
"0500000US36093","Schenectady County, New York","35747","808","null","null",
"0500000US36095","Schoharie County, New York","33957","1579","null","null",
"0500000US36097","Schuyler County, New York","31171","1579","null","null",
"0500000US36099","Seneca County, New York","30732","1547","null","null",
"0500000US36101","Steuben County, New York","32442","786","null","null",
"0500000US36103","Suffolk County, New York","49404","501","null","null",
"0500000US36105","Sullivan County, New York","33037","1517","null","null",
"0500000US36107","Tioga County, New York","34101","1255","null","null",
"0500000US36109","Tompkins County, New York","37250","1321","null","null",
"0500000US36111","Ulster County, New York","38966","911","null","null",
"0500000US36113","Warren County, New York","41247","1909","null","null",
"0500000US36115","Washington County, New York","30547","930","null","null",
"0500000US36117","Wayne County, New York","33705","1140","null","null",
"0500000US36119","Westchester County, New York","61830","909","null","null",
"0500000US36121","Wyoming County, New York","32139","2190","null","null",
"0500000US36123","Yates County, New York","28832","1638","null","null",
"0500000US37001","Alamance County, North Carolina","29592","798","null","null",
"0500000US37003","Alexander County, North Carolina","28385","2233","null","null",
"0500000US37005","Alleghany County, North Carolina","27185","3608","null","null",
"0500000US37007","Anson County, North Carolina","23070","1452","null","null",
"0500000US37009","Ashe County, North Carolina","26721","1385","null","null",
"0500000US37011","Avery County, North Carolina","25647","1991","null","null",
"0500000US37013","Beaufort County, North Carolina","29322","1606","null","null",
"0500000US37015","Bertie County, North Carolina","24023","2908","null","null",
"0500000US37017","Bladen County, North Carolina","25975","3437","null","null",
"0500000US37019","Brunswick County, North Carolina","38071","1368","null","null",
"0500000US37021","Buncombe County, North Carolina","36057","1212","null","null",
"0500000US37023","Burke County, North Carolina","27524","1088","null","null",
"0500000US37025","Cabarrus County, North Carolina","35275","893","null","null",
"0500000US37027","Caldwell County, North Carolina","26507","1118","null","null",
"0500000US37029","Camden County, North Carolina","30964","2127","null","null",
"0500000US37031","Carteret County, North Carolina","36310","967","null","null",
"0500000US37033","Caswell County, North Carolina","25916","1646","null","null",
"0500000US37035","Catawba County, North Carolina","30972","800","null","null",
"0500000US37037","Chatham County, North Carolina","48143","2997","null","null",
"0500000US37039","Cherokee County, North Carolina","25319","1211","null","null",
"0500000US37041","Chowan County, North Carolina","28399","2297","null","null",
"0500000US37043","Clay County, North Carolina","33729","4922","null","null",
"0500000US37045","Cleveland County, North Carolina","24505","923","null","null",
"0500000US37047","Columbus County, North Carolina","22718","1202","null","null",
"0500000US37049","Craven County, North Carolina","30847","1044","null","null",
"0500000US37051","Cumberland County, North Carolina","26899","483","null","null",
"0500000US37053","Currituck County, North Carolina","37630","1804","null","null",
"0500000US37055","Dare County, North Carolina","41148","2355","null","null",
"0500000US37057","Davidson County, North Carolina","28049","872","null","null",
"0500000US37059","Davie County, North Carolina","33783","1635","null","null",
"0500000US37061","Duplin County, North Carolina","23296","981","null","null",
"0500000US37063","Durham County, North Carolina","39602","1019","null","null",
"0500000US37065","Edgecombe County, North Carolina","23048","976","null","null",
"0500000US37067","Forsyth County, North Carolina","32867","579","null","null",
"0500000US37069","Franklin County, North Carolina","29580","1242","null","null",
"0500000US37071","Gaston County, North Carolina","30607","733","null","null",
"0500000US37073","Gates County, North Carolina","26443","1952","null","null",
"0500000US37075","Graham County, North Carolina","23604","2087","null","null",
"0500000US37077","Granville County, North Carolina","29340","1437","null","null",
"0500000US37079","Greene County, North Carolina","19989","963","null","null",
"0500000US37081","Guilford County, North Carolina","33737","637","null","null",
"0500000US37083","Halifax County, North Carolina","22573","1228","null","null",
"0500000US37085","Harnett County, North Carolina","26962","725","null","null",
"0500000US37087","Haywood County, North Carolina","31302","1420","null","null",
"0500000US37089","Henderson County, North Carolina","33905","1069","null","null",
"0500000US37091","Hertford County, North Carolina","22772","1826","null","null",
"0500000US37093","Hoke County, North Carolina","24398","1068","null","null",
"0500000US37095","Hyde County, North Carolina","18826","1778","null","null",
"0500000US37097","Iredell County, North Carolina","37667","1121","null","null",
"0500000US37099","Jackson County, North Carolina","28040","1916","null","null",
"0500000US37101","Johnston County, North Carolina","31585","1424","null","null",
"0500000US37103","Jones County, North Carolina","24550","1769","null","null",
"0500000US37105","Lee County, North Carolina","27488","1091","null","null",
"0500000US37107","Lenoir County, North Carolina","25473","1713","null","null",
"0500000US37109","Lincoln County, North Carolina","35929","1402","null","null",
"0500000US37111","McDowell County, North Carolina","27316","1654","null","null",
"0500000US37113","Macon County, North Carolina","30526","1991","null","null",
"0500000US37115","Madison County, North Carolina","29070","1755","null","null",
"0500000US37117","Martin County, North Carolina","25389","2067","null","null",
"0500000US37119","Mecklenburg County, North Carolina","43919","630","null","null",
"0500000US37121","Mitchell County, North Carolina","28125","1972","null","null",
"0500000US37123","Montgomery County, North Carolina","25821","2720","null","null",
"0500000US37125","Moore County, North Carolina","39507","1480","null","null",
"0500000US37127","Nash County, North Carolina","29082","1279","null","null",
"0500000US37129","New Hanover County, North Carolina","39934","1232","null","null",
"0500000US37131","Northampton County, North Carolina","25240","1986","null","null",
"0500000US37133","Onslow County, North Carolina","26625","1024","null","null",
"0500000US37135","Orange County, North Carolina","45681","1763","null","null",
"0500000US37137","Pamlico County, North Carolina","30073","2198","null","null",
"0500000US37139","Pasquotank County, North Carolina","28542","1496","null","null",
"0500000US37141","Pender County, North Carolina","33625","1525","null","null",
"0500000US37143","Perquimans County, North Carolina","29209","1707","null","null",
"0500000US37145","Person County, North Carolina","31026","1887","null","null",
"0500000US37147","Pitt County, North Carolina","29696","1153","null","null",
"0500000US37149","Polk County, North Carolina","33485","2101","null","null",
"0500000US37151","Randolph County, North Carolina","26760","985","null","null",
"0500000US37153","Richmond County, North Carolina","22088","1321","null","null",
"0500000US37155","Robeson County, North Carolina","20294","710","null","null",
"0500000US37157","Rockingham County, North Carolina","27092","1199","null","null",
"0500000US37159","Rowan County, North Carolina","27964","830","null","null",
"0500000US37161","Rutherford County, North Carolina","26147","1182","null","null",
"0500000US37163","Sampson County, North Carolina","24480","1293","null","null",
"0500000US37165","Scotland County, North Carolina","23230","1944","null","null",
"0500000US37167","Stanly County, North Carolina","28334","1250","null","null",
"0500000US37169","Stokes County, North Carolina","29117","2406","null","null",
"0500000US37171","Surry County, North Carolina","27873","1113","null","null",
"0500000US37173","Swain County, North Carolina","25889","2527","null","null",
"0500000US37175","Transylvania County, North Carolina","32718","1745","null","null",
"0500000US37177","Tyrrell County, North Carolina","20549","3384","null","null",
"0500000US37179","Union County, North Carolina","40270","881","null","null",
"0500000US37181","Vance County, North Carolina","25248","1667","null","null",
"0500000US37183","Wake County, North Carolina","45425","594","null","null",
"0500000US37185","Warren County, North Carolina","27823","2235","null","null",
"0500000US37187","Washington County, North Carolina","22356","3049","null","null",
"0500000US37189","Watauga County, North Carolina","28552","1579","null","null",
"0500000US37191","Wayne County, North Carolina","27684","1145","null","null",
"0500000US37193","Wilkes County, North Carolina","26374","1427","null","null",
"0500000US37195","Wilson County, North Carolina","26186","934","null","null",
"0500000US37197","Yadkin County, North Carolina","28606","1401","null","null",
"0500000US37199","Yancey County, North Carolina","27194","2089","null","null",
"0500000US38001","Adams County, North Dakota","32330","3477","null","null",
"0500000US38003","Barnes County, North Dakota","36662","2396","null","null",
"0500000US38005","Benson County, North Dakota","21383","1374","null","null",
"0500000US38007","Billings County, North Dakota","38026","7071","null","null",
"0500000US38009","Bottineau County, North Dakota","39686","3719","null","null",
"0500000US38011","Bowman County, North Dakota","37482","3935","null","null",
"0500000US38013","Burke County, North Dakota","46234","5291","null","null",
"0500000US38015","Burleigh County, North Dakota","39998","1431","null","null",
"0500000US38017","Cass County, North Dakota","40345","1214","null","null",
"0500000US38019","Cavalier County, North Dakota","46435","7489","null","null",
"0500000US38021","Dickey County, North Dakota","32305","2779","null","null",
"0500000US38023","Divide County, North Dakota","40082","4207","null","null",
"0500000US38025","Dunn County, North Dakota","47472","5084","null","null",
"0500000US38027","Eddy County, North Dakota","34413","4189","null","null",
"0500000US38029","Emmons County, North Dakota","33948","2579","null","null",
"0500000US38031","Foster County, North Dakota","38175","3659","null","null",
"0500000US38033","Golden Valley County, North Dakota","37702","4438","null","null",
"0500000US38035","Grand Forks County, North Dakota","34045","1150","null","null",
"0500000US38037","Grant County, North Dakota","37118","5853","null","null",
"0500000US38039","Griggs County, North Dakota","40819","6268","null","null",
"0500000US38041","Hettinger County, North Dakota","33535","3350","null","null",
"0500000US38043","Kidder County, North Dakota","29505","2953","null","null",
"0500000US38045","LaMoure County, North Dakota","33843","2009","null","null",
"0500000US38047","Logan County, North Dakota","30952","2652","null","null",
"0500000US38049","McHenry County, North Dakota","37229","2666","null","null",
"0500000US38051","McIntosh County, North Dakota","33928","2733","null","null",
"0500000US38053","McKenzie County, North Dakota","40536","3518","null","null",
"0500000US38055","McLean County, North Dakota","36728","1745","null","null",
"0500000US38057","Mercer County, North Dakota","37725","2288","null","null",
"0500000US38059","Morton County, North Dakota","36972","2485","null","null",
"0500000US38061","Mountrail County, North Dakota","36141","2230","null","null",
"0500000US38063","Nelson County, North Dakota","33392","3117","null","null",
"0500000US38065","Oliver County, North Dakota","32459","2815","null","null",
"0500000US38067","Pembina County, North Dakota","36328","2281","null","null",
"0500000US38069","Pierce County, North Dakota","30618","2318","null","null",
"0500000US38071","Ramsey County, North Dakota","32937","3095","null","null",
"0500000US38073","Ransom County, North Dakota","34858","3017","null","null",
"0500000US38075","Renville County, North Dakota","33509","2724","null","null",
"0500000US38077","Richland County, North Dakota","33768","1456","null","null",
"0500000US38079","Rolette County, North Dakota","21188","1499","null","null",
"0500000US38081","Sargent County, North Dakota","41348","2636","null","null",
"0500000US38083","Sheridan County, North Dakota","36999","4079","null","null",
"0500000US38085","Sioux County, North Dakota","15928","1582","null","null",
"0500000US38087","Slope County, North Dakota","35915","4216","null","null",
"0500000US38089","Stark County, North Dakota","37099","2444","null","null",
"0500000US38091","Steele County, North Dakota","38170","4371","null","null",
"0500000US38093","Stutsman County, North Dakota","32970","2688","null","null",
"0500000US38095","Towner County, North Dakota","32019","3589","null","null",
"0500000US38097","Traill County, North Dakota","36059","2037","null","null",
"0500000US38099","Walsh County, North Dakota","35032","3255","null","null",
"0500000US38101","Ward County, North Dakota","36966","1565","null","null",
"0500000US38103","Wells County, North Dakota","36951","2918","null","null",
"0500000US38105","Williams County, North Dakota","41200","3205","null","null",
"0500000US39001","Adams County, Ohio","24539","1920","null","null",
"0500000US39003","Allen County, Ohio","28671","782","null","null",
"0500000US39005","Ashland County, Ohio","28992","1371","null","null",
"0500000US39007","Ashtabula County, Ohio","26777","1068","null","null",
"0500000US39009","Athens County, Ohio","24990","1426","null","null",
"0500000US39011","Auglaize County, Ohio","33720","1044","null","null",
"0500000US39013","Belmont County, Ohio","28348","900","null","null",
