"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"0500000US17115","Macon County, Illinois","28280","null","760","null",
"0500000US17117","Macoupin County, Illinois","27255","null","909","null",
"0500000US17119","Madison County, Illinois","30278","null","668","null",
"0500000US17121","Marion County, Illinois","24112","null","705","null",
"0500000US17123","Marshall County, Illinois","29025","null","1316","null",
"0500000US17125","Mason County, Illinois","25952","null","1124","null",
"0500000US17127","Massac County, Illinois","23434","null","1315","null",
"0500000US17129","Menard County, Illinois","32839","null","1901","null",
"0500000US17131","Mercer County, Illinois","27844","null","1199","null",
"0500000US17133","Monroe County, Illinois","37043","null","1906","null",
"0500000US17135","Montgomery County, Illinois","23172","null","1645","null",
"0500000US17137","Morgan County, Illinois","26253","null","1114","null",
"0500000US17139","Moultrie County, Illinois","26166","null","1135","null",
"0500000US17141","Ogle County, Illinois","29239","null","896","null",
"0500000US17143","Peoria County, Illinois","29683","null","583","null",
"0500000US17145","Perry County, Illinois","23929","null","2316","null",
"0500000US17147","Piatt County, Illinois","33672","null","1653","null",
"0500000US17149","Pike County, Illinois","23218","null","964","null",
"0500000US17151","Pope County, Illinois","22191","null","2261","null",
"0500000US17153","Pulaski County, Illinois","20195","null","1773","null",
"0500000US17155","Putnam County, Illinois","33697","null","2426","null",
"0500000US17157","Randolph County, Illinois","24716","null","1280","null",
"0500000US17159","Richland County, Illinois","25262","null","1307","null",
"0500000US17161","Rock Island County, Illinois","27822","null","641","null",
"0500000US17163","St. Clair County, Illinois","28643","null","583","null",
"0500000US17165","Saline County, Illinois","22725","null","1073","null",
"0500000US17167","Sangamon County, Illinois","33277","null","700","null",
"0500000US17169","Schuyler County, Illinois","23670","null","2011","null",
"0500000US17171","Scott County, Illinois","26918","null","2168","null",
"0500000US17173","Shelby County, Illinois","24808","null","953","null",
"0500000US17175","Stark County, Illinois","30009","null","2602","null",
"0500000US17177","Stephenson County, Illinois","25792","null","840","null",
"0500000US17179","Tazewell County, Illinois","32082","null","670","null",
"0500000US17181","Union County, Illinois","24646","null","1729","null",
"0500000US17183","Vermilion County, Illinois","23416","null","637","null",
"0500000US17185","Wabash County, Illinois","25105","null","1155","null",
"0500000US17187","Warren County, Illinois","24840","null","1322","null",
"0500000US17189","Washington County, Illinois","29687","null","1378","null",
"0500000US17191","Wayne County, Illinois","25046","null","1101","null",
"0500000US17193","White County, Illinois","26522","null","1804","null",
"0500000US17195","Whiteside County, Illinois","28188","null","898","null",
"0500000US17197","Will County, Illinois","33731","null","390","null",
"0500000US17199","Williamson County, Illinois","26023","null","773","null",
"0500000US17201","Winnebago County, Illinois","27297","null","529","null",
"0500000US17203","Woodford County, Illinois","34198","null","1570","null",
"0500000US18001","Adams County, Indiana","21534","null","1129","null",
"0500000US18003","Allen County, Indiana","26932","null","523","null",
"0500000US18005","Bartholomew County, Indiana","29955","null","994","null",
"0500000US18007","Benton County, Indiana","23652","null","1199","null",
"0500000US18009","Blackford County, Indiana","22328","null","2166","null",
"0500000US18011","Boone County, Indiana","42844","null","2101","null",
"0500000US18013","Brown County, Indiana","31365","null","3149","null",
"0500000US18015","Carroll County, Indiana","26589","null","1115","null",
"0500000US18017","Cass County, Indiana","23592","null","1127","null",
"0500000US18019","Clark County, Indiana","26875","null","801","null",
"0500000US18021","Clay County, Indiana","24339","null","864","null",
"0500000US18023","Clinton County, Indiana","23722","null","821","null",
"0500000US18025","Crawford County, Indiana","19424","null","930","null",
"0500000US18027","Daviess County, Indiana","21794","null","813","null",
"0500000US18029","Dearborn County, Indiana","30228","null","1799","null",
"0500000US18031","Decatur County, Indiana","25548","null","1115","null",
"0500000US18033","DeKalb County, Indiana","26057","null","1400","null",
"0500000US18035","Delaware County, Indiana","23271","null","783","null",
"0500000US18037","Dubois County, Indiana","28302","null","1537","null",
"0500000US18039","Elkhart County, Indiana","23817","null","534","null",
"0500000US18041","Fayette County, Indiana","22428","null","1516","null",
"0500000US18043","Floyd County, Indiana","30663","null","1078","null",
"0500000US18045","Fountain County, Indiana","25383","null","1593","null",
"0500000US18047","Franklin County, Indiana","26267","null","1297","null",
"0500000US18049","Fulton County, Indiana","23557","null","1647","null",
"0500000US18051","Gibson County, Indiana","27342","null","1327","null",
"0500000US18053","Grant County, Indiana","21024","null","576","null",
"0500000US18055","Greene County, Indiana","24744","null","1294","null",
"0500000US18057","Hamilton County, Indiana","44443","null","1040","null",
"0500000US18059","Hancock County, Indiana","31428","null","880","null",
"0500000US18061","Harrison County, Indiana","25993","null","997","null",
"0500000US18063","Hendricks County, Indiana","33031","null","830","null",
"0500000US18065","Henry County, Indiana","23293","null","1162","null",
"0500000US18067","Howard County, Indiana","26294","null","877","null",
"0500000US18069","Huntington County, Indiana","24222","null","641","null",
"0500000US18071","Jackson County, Indiana","23260","null","664","null",
"0500000US18073","Jasper County, Indiana","24953","null","874","null",
"0500000US18075","Jay County, Indiana","20193","null","642","null",
"0500000US18077","Jefferson County, Indiana","25429","null","1774","null",
"0500000US18079","Jennings County, Indiana","22901","null","1017","null",
"0500000US18081","Johnson County, Indiana","31101","null","760","null",
"0500000US18083","Knox County, Indiana","23441","null","1048","null",
"0500000US18085","Kosciusko County, Indiana","27884","null","768","null",
"0500000US18087","LaGrange County, Indiana","22780","null","1076","null",
"0500000US18089","Lake County, Indiana","26590","null","389","null",
"0500000US18091","LaPorte County, Indiana","25004","null","748","null",
"0500000US18093","Lawrence County, Indiana","25036","null","1206","null",
"0500000US18095","Madison County, Indiana","23680","null","576","null",
"0500000US18097","Marion County, Indiana","26284","null","368","null",
"0500000US18099","Marshall County, Indiana","24289","null","841","null",
"0500000US18101","Martin County, Indiana","25138","null","1744","null",
"0500000US18103","Miami County, Indiana","22890","null","1434","null",
"0500000US18105","Monroe County, Indiana","26738","null","938","null",
"0500000US18107","Montgomery County, Indiana","25519","null","901","null",
"0500000US18109","Morgan County, Indiana","27402","null","849","null",
"0500000US18111","Newton County, Indiana","24315","null","1186","null",
"0500000US18113","Noble County, Indiana","25260","null","917","null",
"0500000US18115","Ohio County, Indiana","27715","null","1422","null",
"0500000US18117","Orange County, Indiana","22715","null","1394","null",
"0500000US18119","Owen County, Indiana","24220","null","1115","null",
"0500000US18121","Parke County, Indiana","21636","null","1997","null",
"0500000US18123","Perry County, Indiana","23003","null","902","null",
"0500000US18125","Pike County, Indiana","25648","null","1151","null",
"0500000US18127","Porter County, Indiana","31879","null","658","null",
"0500000US18129","Posey County, Indiana","30763","null","1625","null",
"0500000US18131","Pulaski County, Indiana","24445","null","1679","null",
"0500000US18133","Putnam County, Indiana","23842","null","1161","null",
"0500000US18135","Randolph County, Indiana","23427","null","1443","null",
"0500000US18137","Ripley County, Indiana","25385","null","1150","null",
"0500000US18139","Rush County, Indiana","23749","null","1767","null",
"0500000US18141","St. Joseph County, Indiana","25893","null","486","null",
"0500000US18143","Scott County, Indiana","24186","null","1988","null",
"0500000US18145","Shelby County, Indiana","27317","null","817","null",
"0500000US18147","Spencer County, Indiana","29114","null","3372","null",
"0500000US18149","Starke County, Indiana","22153","null","1118","null",
"0500000US18151","Steuben County, Indiana","26902","null","1022","null",
"0500000US18153","Sullivan County, Indiana","22239","null","1681","null",
"0500000US18155","Switzerland County, Indiana","21511","null","1718","null",
"0500000US18157","Tippecanoe County, Indiana","25481","null","644","null",
"0500000US18159","Tipton County, Indiana","28507","null","1899","null",
"0500000US18161","Union County, Indiana","22527","null","1603","null",
"0500000US18163","Vanderburgh County, Indiana","26917","null","852","null",
"0500000US18165","Vermillion County, Indiana","23891","null","1540","null",
"0500000US18167","Vigo County, Indiana","22932","null","866","null",
"0500000US18169","Wabash County, Indiana","24700","null","971","null",
"0500000US18171","Warren County, Indiana","29312","null","2418","null",
"0500000US18173","Warrick County, Indiana","33528","null","1260","null",
"0500000US18175","Washington County, Indiana","23223","null","1137","null",
"0500000US18177","Wayne County, Indiana","23895","null","1102","null",
"0500000US18179","Wells County, Indiana","25850","null","741","null",
"0500000US18181","White County, Indiana","26275","null","1133","null",
"0500000US18183","Whitley County, Indiana","28073","null","1378","null",
"0500000US19001","Adair County, Iowa","28861","null","2054","null",
"0500000US19003","Adams County, Iowa","27022","null","1948","null",
"0500000US19005","Allamakee County, Iowa","27377","null","1746","null",
"0500000US19007","Appanoose County, Iowa","25543","null","2560","null",
"0500000US19009","Audubon County, Iowa","31523","null","2903","null",
"0500000US19011","Benton County, Iowa","32356","null","1952","null",
"0500000US19013","Black Hawk County, Iowa","27669","null","680","null",
"0500000US19015","Boone County, Iowa","30190","null","1326","null",
"0500000US19017","Bremer County, Iowa","32105","null","1431","null",
"0500000US19019","Buchanan County, Iowa","30974","null","2330","null",
"0500000US19021","Buena Vista County, Iowa","26345","null","1389","null",
"0500000US19023","Butler County, Iowa","28584","null","1364","null",
"0500000US19025","Calhoun County, Iowa","27370","null","1243","null",
"0500000US19027","Carroll County, Iowa","29191","null","1152","null",
"0500000US19029","Cass County, Iowa","26427","null","1466","null",
"0500000US19031","Cedar County, Iowa","30362","null","1043","null",
"0500000US19033","Cerro Gordo County, Iowa","31292","null","1769","null",
"0500000US19035","Cherokee County, Iowa","30973","null","1887","null",
"0500000US19037","Chickasaw County, Iowa","27973","null","1549","null",
"0500000US19039","Clarke County, Iowa","25879","null","1905","null",
"0500000US19041","Clay County, Iowa","28514","null","1814","null",
"0500000US19043","Clayton County, Iowa","27719","null","1134","null",
"0500000US19045","Clinton County, Iowa","28091","null","1006","null",
"0500000US19047","Crawford County, Iowa","27270","null","4241","null",
"0500000US19049","Dallas County, Iowa","42417","null","1342","null",
"0500000US19051","Davis County, Iowa","25747","null","1857","null",
"0500000US19053","Decatur County, Iowa","21110","null","1184","null",
"0500000US19055","Delaware County, Iowa","30768","null","3213","null",
"0500000US19057","Des Moines County, Iowa","27168","null","1326","null",
"0500000US19059","Dickinson County, Iowa","36588","null","1998","null",
"0500000US19061","Dubuque County, Iowa","30117","null","803","null",
"0500000US19063","Emmet County, Iowa","29396","null","3977","null",
"0500000US19065","Fayette County, Iowa","27020","null","1549","null",
"0500000US19067","Floyd County, Iowa","28323","null","1721","null",
"0500000US19069","Franklin County, Iowa","25248","null","1723","null",
"0500000US19071","Fremont County, Iowa","29813","null","1888","null",
"0500000US19073","Greene County, Iowa","27968","null","1441","null",
"0500000US19075","Grundy County, Iowa","35662","null","1734","null",
"0500000US19077","Guthrie County, Iowa","30646","null","2380","null",
"0500000US19079","Hamilton County, Iowa","27963","null","1460","null",
"0500000US19081","Hancock County, Iowa","29147","null","1474","null",
"0500000US19083","Hardin County, Iowa","28445","null","1356","null",
"0500000US19085","Harrison County, Iowa","29332","null","1095","null",
"0500000US19087","Henry County, Iowa","26340","null","1607","null",
"0500000US19089","Howard County, Iowa","27906","null","1827","null",
"0500000US19091","Humboldt County, Iowa","29587","null","2145","null",
"0500000US19093","Ida County, Iowa","30192","null","1944","null",
"0500000US19095","Iowa County, Iowa","29881","null","1529","null",
"0500000US19097","Jackson County, Iowa","27672","null","1216","null",
"0500000US19099","Jasper County, Iowa","27214","null","926","null",
"0500000US19101","Jefferson County, Iowa","26630","null","2574","null",
"0500000US19103","Johnson County, Iowa","33039","null","914","null",
"0500000US19105","Jones County, Iowa","29653","null","1718","null",
"0500000US19107","Keokuk County, Iowa","26638","null","1371","null",
"0500000US19109","Kossuth County, Iowa","29949","null","1091","null",
"0500000US19111","Lee County, Iowa","24408","null","770","null",
"0500000US19113","Linn County, Iowa","32786","null","684","null",
"0500000US19115","Louisa County, Iowa","27234","null","1596","null",
"0500000US19117","Lucas County, Iowa","27234","null","1942","null",
"0500000US19119","Lyon County, Iowa","28356","null","1285","null",
"0500000US19121","Madison County, Iowa","31449","null","2325","null",
"0500000US19123","Mahaska County, Iowa","26575","null","1855","null",
"0500000US19125","Marion County, Iowa","27815","null","1117","null",
"0500000US19127","Marshall County, Iowa","25693","null","837","null",
"0500000US19129","Mills County, Iowa","31309","null","1404","null",
"0500000US19131","Mitchell County, Iowa","27407","null","1744","null",
"0500000US19133","Monona County, Iowa","26829","null","1811","null",
"0500000US19135","Monroe County, Iowa","25929","null","2612","null",
"0500000US19137","Montgomery County, Iowa","25005","null","1550","null",
"0500000US19139","Muscatine County, Iowa","28028","null","1585","null",
"0500000US19141","O'Brien County, Iowa","32051","null","2202","null",
"0500000US19143","Osceola County, Iowa","26776","null","1524","null",
"0500000US19145","Page County, Iowa","25739","null","1666","null",
"0500000US19147","Palo Alto County, Iowa","27902","null","1585","null",
"0500000US19149","Plymouth County, Iowa","30686","null","1289","null",
"0500000US19151","Pocahontas County, Iowa","27553","null","1681","null",
"0500000US19153","Polk County, Iowa","33524","null","603","null",
"0500000US19155","Pottawattamie County, Iowa","29085","null","717","null",
"0500000US19157","Poweshiek County, Iowa","27679","null","1387","null",
"0500000US19159","Ringgold County, Iowa","27621","null","2504","null",
"0500000US19161","Sac County, Iowa","29502","null","1287","null",
"0500000US19163","Scott County, Iowa","30798","null","625","null",
"0500000US19165","Shelby County, Iowa","30799","null","1749","null",
"0500000US19167","Sioux County, Iowa","27339","null","1013","null",
"0500000US19169","Story County, Iowa","27392","null","797","null",
"0500000US19171","Tama County, Iowa","27074","null","985","null",
"0500000US19173","Taylor County, Iowa","27344","null","2295","null",
"0500000US19175","Union County, Iowa","25098","null","1266","null",
"0500000US19177","Van Buren County, Iowa","24952","null","1699","null",
"0500000US19179","Wapello County, Iowa","23413","null","1153","null",
"0500000US19181","Warren County, Iowa","33013","null","937","null",
"0500000US19183","Washington County, Iowa","28397","null","1554","null",
"0500000US19185","Wayne County, Iowa","23367","null","1483","null",
"0500000US19187","Webster County, Iowa","24629","null","814","null",
"0500000US19189","Winnebago County, Iowa","26558","null","1732","null",
"0500000US19191","Winneshiek County, Iowa","29052","null","1164","null",
"0500000US19193","Woodbury County, Iowa","25699","null","839","null",
"0500000US19195","Worth County, Iowa","26781","null","1164","null",
"0500000US19197","Wright County, Iowa","28200","null","1495","null",
"0500000US20001","Allen County, Kansas","23011","null","1282","null",
"0500000US20003","Anderson County, Kansas","21887","null","1627","null",
"0500000US20005","Atchison County, Kansas","25494","null","3458","null",
"0500000US20007","Barber County, Kansas","28840","null","2840","null",
"0500000US20009","Barton County, Kansas","26264","null","1526","null",
"0500000US20011","Bourbon County, Kansas","20707","null","1127","null",
"0500000US20013","Brown County, Kansas","24319","null","1213","null",
"0500000US20015","Butler County, Kansas","28478","null","929","null",
"0500000US20017","Chase County, Kansas","24469","null","2376","null",
"0500000US20019","Chautauqua County, Kansas","23621","null","1778","null",
"0500000US20021","Cherokee County, Kansas","21006","null","1012","null",
"0500000US20023","Cheyenne County, Kansas","27934","null","2284","null",
"0500000US20025","Clark County, Kansas","27087","null","2096","null",
"0500000US20027","Clay County, Kansas","28115","null","3356","null",
"0500000US20029","Cloud County, Kansas","25579","null","2501","null",
"0500000US20031","Coffey County, Kansas","31679","null","1651","null",
"0500000US20033","Comanche County, Kansas","28388","null","2574","null",
"0500000US20035","Cowley County, Kansas","23130","null","789","null",
"0500000US20037","Crawford County, Kansas","21207","null","937","null",
"0500000US20039","Decatur County, Kansas","30890","null","4169","null",
"0500000US20041","Dickinson County, Kansas","24434","null","1084","null",
"0500000US20043","Doniphan County, Kansas","24520","null","1316","null",
"0500000US20045","Douglas County, Kansas","29438","null","1053","null",
"0500000US20047","Edwards County, Kansas","27966","null","2003","null",
"0500000US20049","Elk County, Kansas","21156","null","1353","null",
"0500000US20051","Ellis County, Kansas","29339","null","2827","null",
"0500000US20053","Ellsworth County, Kansas","24102","null","1668","null",
"0500000US20055","Finney County, Kansas","23074","null","1118","null",
"0500000US20057","Ford County, Kansas","22053","null","1138","null",
"0500000US20059","Franklin County, Kansas","25701","null","1287","null",
"0500000US20061","Geary County, Kansas","21583","null","814","null",
"0500000US20063","Gove County, Kansas","29352","null","2388","null",
"0500000US20065","Graham County, Kansas","27165","null","2245","null",
"0500000US20067","Grant County, Kansas","26138","null","2387","null",
"0500000US20069","Gray County, Kansas","27031","null","1464","null",
"0500000US20071","Greeley County, Kansas","25775","null","3625","null",
"0500000US20073","Greenwood County, Kansas","24837","null","2331","null",
"0500000US20075","Hamilton County, Kansas","21694","null","2207","null",
"0500000US20077","Harper County, Kansas","25698","null","1991","null",
"0500000US20079","Harvey County, Kansas","26587","null","1114","null",
"0500000US20081","Haskell County, Kansas","24141","null","2029","null",
"0500000US20083","Hodgeman County, Kansas","28857","null","2132","null",
"0500000US20085","Jackson County, Kansas","25920","null","1304","null",
"0500000US20087","Jefferson County, Kansas","27783","null","867","null",
"0500000US20089","Jewell County, Kansas","24361","null","2118","null",
"0500000US20091","Johnson County, Kansas","43061","null","564","null",
"0500000US20093","Kearny County, Kansas","24232","null","3135","null",
"0500000US20095","Kingman County, Kansas","30927","null","2418","null",
"0500000US20097","Kiowa County, Kansas","24961","null","2715","null",
"0500000US20099","Labette County, Kansas","22841","null","1145","null",
"0500000US20101","Lane County, Kansas","29768","null","2572","null",
"0500000US20103","Leavenworth County, Kansas","30170","null","975","null",
"0500000US20105","Lincoln County, Kansas","25667","null","2018","null",
"0500000US20107","Linn County, Kansas","25796","null","2103","null",
"0500000US20109","Logan County, Kansas","28549","null","2979","null",
"0500000US20111","Lyon County, Kansas","24307","null","1611","null",
"0500000US20113","McPherson County, Kansas","29508","null","1020","null",
"0500000US20115","Marion County, Kansas","25620","null","1190","null",
"0500000US20117","Marshall County, Kansas","27908","null","1598","null",
"0500000US20119","Meade County, Kansas","25173","null","1665","null",
"0500000US20121","Miami County, Kansas","31611","null","1182","null",
"0500000US20123","Mitchell County, Kansas","26108","null","2013","null",
"0500000US20125","Montgomery County, Kansas","22823","null","1014","null",
"0500000US20127","Morris County, Kansas","26569","null","1751","null",
"0500000US20129","Morton County, Kansas","23038","null","1831","null",
"0500000US20131","Nemaha County, Kansas","27438","null","1642","null",
"0500000US20133","Neosho County, Kansas","23589","null","1743","null",
"0500000US20135","Ness County, Kansas","30761","null","3028","null",
"0500000US20137","Norton County, Kansas","22935","null","1839","null",
"0500000US20139","Osage County, Kansas","27209","null","1260","null",
"0500000US20141","Osborne County, Kansas","26559","null","2949","null",
"0500000US20143","Ottawa County, Kansas","28839","null","2788","null",
"0500000US20145","Pawnee County, Kansas","24404","null","2686","null",
"0500000US20147","Phillips County, Kansas","24795","null","1259","null",
"0500000US20149","Pottawatomie County, Kansas","27978","null","1565","null",
"0500000US20151","Pratt County, Kansas","27063","null","1781","null",
"0500000US20153","Rawlins County, Kansas","27615","null","1962","null",
"0500000US20155","Reno County, Kansas","25267","null","843","null",
"0500000US20157","Republic County, Kansas","27121","null","1643","null",
"0500000US20159","Rice County, Kansas","23355","null","1145","null",
"0500000US20161","Riley County, Kansas","26619","null","1222","null",
"0500000US20163","Rooks County, Kansas","25415","null","1790","null",
"0500000US20165","Rush County, Kansas","25983","null","1580","null",
"0500000US20167","Russell County, Kansas","25686","null","1576","null",
"0500000US20169","Saline County, Kansas","27951","null","1316","null",
"0500000US20171","Scott County, Kansas","31825","null","3200","null",
"0500000US20173","Sedgwick County, Kansas","27583","null","249","null",
"0500000US20175","Seward County, Kansas","21158","null","1274","null",
"0500000US20177","Shawnee County, Kansas","28584","null","533","null",
"0500000US20179","Sheridan County, Kansas","30165","null","2677","null",
"0500000US20181","Sherman County, Kansas","25653","null","2473","null",
"0500000US20183","Smith County, Kansas","28122","null","2631","null",
"0500000US20185","Stafford County, Kansas","25941","null","1904","null",
"0500000US20187","Stanton County, Kansas","21062","null","2617","null",
"0500000US20189","Stevens County, Kansas","24691","null","2238","null",
"0500000US20191","Sumner County, Kansas","25393","null","881","null",
"0500000US20193","Thomas County, Kansas","26718","null","2259","null",
"0500000US20195","Trego County, Kansas","33233","null","3397","null",
"0500000US20197","Wabaunsee County, Kansas","25790","null","1031","null",
"0500000US20199","Wallace County, Kansas","29931","null","4672","null",
"0500000US20201","Washington County, Kansas","26927","null","1708","null",
"0500000US20203","Wichita County, Kansas","27111","null","3208","null",
"0500000US20205","Wilson County, Kansas","25107","null","1707","null",
"0500000US20207","Woodson County, Kansas","21419","null","1299","null",
"0500000US20209","Wyandotte County, Kansas","20192","null","381","null",
"0500000US21001","Adair County, Kentucky","18408","null","1010","null",
"0500000US21003","Allen County, Kentucky","21652","null","1505","null",
"0500000US21005","Anderson County, Kentucky","24991","null","1272","null",
"0500000US21007","Ballard County, Kentucky","25063","null","2287","null",
"0500000US21009","Barren County, Kentucky","20493","null","736","null",
"0500000US21011","Bath County, Kentucky","20059","null","2250","null",
"0500000US21013","Bell County, Kentucky","14754","null","1133","null",
"0500000US21015","Boone County, Kentucky","33553","null","1007","null",
"0500000US21017","Bourbon County, Kentucky","25994","null","1534","null",
"0500000US21019","Boyd County, Kentucky","26420","null","2990","null",
"0500000US21021","Boyle County, Kentucky","23822","null","1373","null",
"0500000US21023","Bracken County, Kentucky","22433","null","1773","null",
"0500000US21025","Breathitt County, Kentucky","16875","null","1305","null",
"0500000US21027","Breckinridge County, Kentucky","20735","null","969","null",
"0500000US21029","Bullitt County, Kentucky","26643","null","768","null",
"0500000US21031","Butler County, Kentucky","21787","null","1679","null",
"0500000US21033","Caldwell County, Kentucky","25272","null","2831","null",
"0500000US21035","Calloway County, Kentucky","21757","null","1086","null",
"0500000US21037","Campbell County, Kentucky","31065","null","898","null",
"0500000US21039","Carlisle County, Kentucky","24015","null","2372","null",
"0500000US21041","Carroll County, Kentucky","22296","null","1527","null",
"0500000US21043","Carter County, Kentucky","18477","null","1044","null",
"0500000US21045","Casey County, Kentucky","18319","null","1410","null",
"0500000US21047","Christian County, Kentucky","21393","null","1009","null",
"0500000US21049","Clark County, Kentucky","26219","null","1232","null",
"0500000US21051","Clay County, Kentucky","15388","null","1198","null",
"0500000US21053","Clinton County, Kentucky","19325","null","2350","null",
"0500000US21055","Crittenden County, Kentucky","22765","null","2086","null",
"0500000US21057","Cumberland County, Kentucky","18669","null","2132","null",
"0500000US21059","Daviess County, Kentucky","26501","null","840","null",
"0500000US21061","Edmonson County, Kentucky","21851","null","1869","null",
"0500000US21063","Elliott County, Kentucky","13436","null","3271","null",
"0500000US21065","Estill County, Kentucky","17728","null","1175","null",
"0500000US21067","Fayette County, Kentucky","31653","null","486","null",
"0500000US21069","Fleming County, Kentucky","23351","null","2236","null",
"0500000US21071","Floyd County, Kentucky","18366","null","1250","null",
"0500000US21073","Franklin County, Kentucky","28001","null","934","null",
"0500000US21075","Fulton County, Kentucky","18111","null","1764","null",
"0500000US21077","Gallatin County, Kentucky","22508","null","1388","null",
"0500000US21079","Garrard County, Kentucky","24874","null","1705","null",
"0500000US21081","Grant County, Kentucky","20892","null","1342","null",
"0500000US21083","Graves County, Kentucky","22112","null","1341","null",
"0500000US21085","Grayson County, Kentucky","19520","null","1126","null",
"0500000US21087","Green County, Kentucky","23448","null","2940","null",
"0500000US21089","Greenup County, Kentucky","25378","null","1154","null",
"0500000US21091","Hancock County, Kentucky","22438","null","1190","null",
"0500000US21093","Hardin County, Kentucky","26436","null","820","null",
"0500000US21095","Harlan County, Kentucky","15457","null","718","null",
"0500000US21097","Harrison County, Kentucky","22497","null","1539","null",
"0500000US21099","Hart County, Kentucky","19715","null","1524","null",
"0500000US21101","Henderson County, Kentucky","23958","null","980","null",
"0500000US21103","Henry County, Kentucky","23932","null","1739","null",
"0500000US21105","Hickman County, Kentucky","19764","null","1748","null",
"0500000US21107","Hopkins County, Kentucky","23288","null","869","null",
"0500000US21109","Jackson County, Kentucky","16827","null","1493","null",
"0500000US21111","Jefferson County, Kentucky","31039","null","352","null",
"0500000US21113","Jessamine County, Kentucky","28195","null","1340","null",
"0500000US21115","Johnson County, Kentucky","19925","null","1792","null",
"0500000US21117","Kenton County, Kentucky","30195","null","619","null",
"0500000US21119","Knott County, Kentucky","17670","null","1260","null",
"0500000US21121","Knox County, Kentucky","15869","null","1538","null",
"0500000US21123","Larue County, Kentucky","21879","null","1359","null",
"0500000US21125","Laurel County, Kentucky","20446","null","1082","null",
"0500000US21127","Lawrence County, Kentucky","18885","null","1721","null",
"0500000US21129","Lee County, Kentucky","16489","null","2534","null",
"0500000US21131","Leslie County, Kentucky","15112","null","1478","null",
"0500000US21133","Letcher County, Kentucky","18085","null","1311","null",
"0500000US21135","Lewis County, Kentucky","19346","null","1661","null",
"0500000US21137","Lincoln County, Kentucky","19351","null","1040","null",
"0500000US21139","Livingston County, Kentucky","24464","null","2250","null",
"0500000US21141","Logan County, Kentucky","21465","null","1367","null",
"0500000US21143","Lyon County, Kentucky","27098","null","2749","null",
"0500000US21145","McCracken County, Kentucky","29881","null","2214","null",
"0500000US21147","McCreary County, Kentucky","11492","null","1218","null",
"0500000US21149","McLean County, Kentucky","22884","null","1332","null",
"0500000US21151","Madison County, Kentucky","23733","null","696","null",
"0500000US21153","Magoffin County, Kentucky","17279","null","1723","null",
"0500000US21155","Marion County, Kentucky","21823","null","1643","null",
"0500000US21157","Marshall County, Kentucky","27391","null","1646","null",
"0500000US21159","Martin County, Kentucky","14914","null","1759","null",
"0500000US21161","Mason County, Kentucky","25285","null","2402","null",
"0500000US21163","Meade County, Kentucky","25119","null","1443","null",
"0500000US21165","Menifee County, Kentucky","19744","null","1154","null",
"0500000US21167","Mercer County, Kentucky","24981","null","1128","null",
"0500000US21169","Metcalfe County, Kentucky","18449","null","1119","null",
"0500000US21171","Monroe County, Kentucky","21985","null","2037","null",
"0500000US21173","Montgomery County, Kentucky","21371","null","1174","null",
"0500000US21175","Morgan County, Kentucky","17089","null","1220","null",
"0500000US21177","Muhlenberg County, Kentucky","20376","null","944","null",
"0500000US21179","Nelson County, Kentucky","28156","null","2116","null",
"0500000US21181","Nicholas County, Kentucky","21519","null","2118","null",
"0500000US21183","Ohio County, Kentucky","21368","null","1798","null",
"0500000US21185","Oldham County, Kentucky","38063","null","1181","null",
"0500000US21187","Owen County, Kentucky","22802","null","2280","null",
"0500000US21189","Owsley County, Kentucky","16582","null","2403","null",
"0500000US21191","Pendleton County, Kentucky","23191","null","1880","null",
"0500000US21193","Perry County, Kentucky","19890","null","1637","null",
"0500000US21195","Pike County, Kentucky","20576","null","1029","null",
"0500000US21197","Powell County, Kentucky","19302","null","2103","null",
"0500000US21199","Pulaski County, Kentucky","21036","null","1108","null",
"0500000US21201","Robertson County, Kentucky","21764","null","3572","null",
"0500000US21203","Rockcastle County, Kentucky","19750","null","1237","null",
"0500000US21205","Rowan County, Kentucky","19032","null","1234","null",
"0500000US21207","Russell County, Kentucky","18857","null","1004","null",
"0500000US21209","Scott County, Kentucky","30702","null","1397","null",
"0500000US21211","Shelby County, Kentucky","30240","null","1350","null",
"0500000US21213","Simpson County, Kentucky","22663","null","1404","null",
"0500000US21215","Spencer County, Kentucky","30779","null","1967","null",
"0500000US21217","Taylor County, Kentucky","19885","null","1379","null",
"0500000US21219","Todd County, Kentucky","19555","null","1415","null",
"0500000US21221","Trigg County, Kentucky","26224","null","1915","null",
"0500000US21223","Trimble County, Kentucky","26542","null","2618","null",
"0500000US21225","Union County, Kentucky","21758","null","1117","null",
"0500000US21227","Warren County, Kentucky","25840","null","816","null",
"0500000US21229","Washington County, Kentucky","22611","null","1420","null",
"0500000US21231","Wayne County, Kentucky","17627","null","1413","null",
"0500000US21233","Webster County, Kentucky","21150","null","1376","null",
"0500000US21235","Whitley County, Kentucky","18463","null","1591","null",
"0500000US21237","Wolfe County, Kentucky","13533","null","1781","null",
"0500000US21239","Woodford County, Kentucky","31208","null","1756","null",
"0500000US22001","Acadia Parish, Louisiana","21591","null","1002","null",
"0500000US22003","Allen Parish, Louisiana","20103","null","1700","null",
"0500000US22005","Ascension Parish, Louisiana","31520","null","924","null",
"0500000US22007","Assumption Parish, Louisiana","25765","null","1924","null",
