"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"0500000US29123","Madison County, Missouri","26063","2180","null","null",
"0500000US29125","Maries County, Missouri","26756","2440","null","null",
"0500000US29127","Marion County, Missouri","25708","1962","null","null",
"0500000US29129","Mercer County, Missouri","23272","2330","null","null",
"0500000US29131","Miller County, Missouri","26251","1651","null","null",
"0500000US29133","Mississippi County, Missouri","18655","1431","null","null",
"0500000US29135","Moniteau County, Missouri","23371","1049","null","null",
"0500000US29137","Monroe County, Missouri","25180","2846","null","null",
"0500000US29139","Montgomery County, Missouri","25976","1577","null","null",
"0500000US29141","Morgan County, Missouri","25137","4156","null","null",
"0500000US29143","New Madrid County, Missouri","22513","1199","null","null",
"0500000US29145","Newton County, Missouri","30425","2184","null","null",
"0500000US29147","Nodaway County, Missouri","23869","1361","null","null",
"0500000US29149","Oregon County, Missouri","18775","1490","null","null",
"0500000US29151","Osage County, Missouri","34195","5717","null","null",
"0500000US29153","Ozark County, Missouri","20479","1638","null","null",
"0500000US29155","Pemiscot County, Missouri","21634","1579","null","null",
"0500000US29157","Perry County, Missouri","27294","1812","null","null",
"0500000US29159","Pettis County, Missouri","25758","1255","null","null",
"0500000US29161","Phelps County, Missouri","25217","1329","null","null",
"0500000US29163","Pike County, Missouri","22720","1486","null","null",
"0500000US29165","Platte County, Missouri","41193","1284","null","null",
"0500000US29167","Polk County, Missouri","23591","1385","null","null",
"0500000US29169","Pulaski County, Missouri","25098","1453","null","null",
"0500000US29171","Putnam County, Missouri","28240","4404","null","null",
"0500000US29173","Ralls County, Missouri","26913","2633","null","null",
"0500000US29175","Randolph County, Missouri","22587","1074","null","null",
"0500000US29177","Ray County, Missouri","32165","2779","null","null",
"0500000US29179","Reynolds County, Missouri","23197","1961","null","null",
"0500000US29181","Ripley County, Missouri","19106","1462","null","null",
"0500000US29183","St. Charles County, Missouri","40738","979","null","null",
"0500000US29185","St. Clair County, Missouri","23158","1352","null","null",
"0500000US29186","Ste. Genevieve County, Missouri","33049","4348","null","null",
"0500000US29187","St. Francois County, Missouri","22577","1064","null","null",
"0500000US29189","St. Louis County, Missouri","42682","563","null","null",
"0500000US29195","Saline County, Missouri","23692","1277","null","null",
"0500000US29197","Schuyler County, Missouri","19482","1508","null","null",
"0500000US29199","Scotland County, Missouri","25956","3895","null","null",
"0500000US29201","Scott County, Missouri","26193","1674","null","null",
"0500000US29203","Shannon County, Missouri","17782","1200","null","null",
"0500000US29205","Shelby County, Missouri","23791","1249","null","null",
"0500000US29207","Stoddard County, Missouri","22587","968","null","null",
"0500000US29209","Stone County, Missouri","28897","2010","null","null",
"0500000US29211","Sullivan County, Missouri","23829","2023","null","null",
"0500000US29213","Taney County, Missouri","24659","1053","null","null",
"0500000US29215","Texas County, Missouri","20541","1812","null","null",
"0500000US29217","Vernon County, Missouri","23553","1953","null","null",
"0500000US29219","Warren County, Missouri","31308","1674","null","null",
"0500000US29221","Washington County, Missouri","23740","3663","null","null",
"0500000US29223","Wayne County, Missouri","20449","1820","null","null",
"0500000US29225","Webster County, Missouri","24139","1331","null","null",
"0500000US29227","Worth County, Missouri","26866","2468","null","null",
"0500000US29229","Wright County, Missouri","18858","1137","null","null",
"0500000US29510","St. Louis city, Missouri","31930","643","null","null",
"0500000US30001","Beaverhead County, Montana","28798","2102","null","null",
"0500000US30003","Big Horn County, Montana","19109","1719","null","null",
"0500000US30005","Blaine County, Montana","20586","1193","null","null",
"0500000US30007","Broadwater County, Montana","31573","4905","null","null",
"0500000US30009","Carbon County, Montana","34751","2438","null","null",
"0500000US30011","Carter County, Montana","27759","2977","null","null",
"0500000US30013","Cascade County, Montana","30572","1282","null","null",
"0500000US30015","Chouteau County, Montana","26243","1245","null","null",
"0500000US30017","Custer County, Montana","31267","2027","null","null",
"0500000US30019","Daniels County, Montana","33614","4237","null","null",
"0500000US30021","Dawson County, Montana","30821","3020","null","null",
"0500000US30023","Deer Lodge County, Montana","26207","2580","null","null",
"0500000US30025","Fallon County, Montana","36409","3649","null","null",
"0500000US30027","Fergus County, Montana","28211","1734","null","null",
"0500000US30029","Flathead County, Montana","32242","1258","null","null",
"0500000US30031","Gallatin County, Montana","38885","1264","null","null",
"0500000US30033","Garfield County, Montana","29149","4044","null","null",
"0500000US30035","Glacier County, Montana","18440","1747","null","null",
"0500000US30037","Golden Valley County, Montana","30053","5950","null","null",
"0500000US30039","Granite County, Montana","32401","5455","null","null",
"0500000US30041","Hill County, Montana","23922","1150","null","null",
"0500000US30043","Jefferson County, Montana","33716","1836","null","null",
"0500000US30045","Judith Basin County, Montana","33720","6772","null","null",
"0500000US30047","Lake County, Montana","26889","1303","null","null",
"0500000US30049","Lewis and Clark County, Montana","36485","1654","null","null",
"0500000US30051","Liberty County, Montana","46198","21919","null","null",
"0500000US30053","Lincoln County, Montana","25169","1606","null","null",
"0500000US30055","McCone County, Montana","31242","3667","null","null",
"0500000US30057","Madison County, Montana","35668","7159","null","null",
"0500000US30059","Meagher County, Montana","26392","3352","null","null",
"0500000US30061","Mineral County, Montana","28644","4444","null","null",
"0500000US30063","Missoula County, Montana","33358","1067","null","null",
"0500000US30065","Musselshell County, Montana","27843","4667","null","null",
"0500000US30067","Park County, Montana","35446","3075","null","null",
"0500000US30069","Petroleum County, Montana","28220","5193","null","null",
"0500000US30071","Phillips County, Montana","26825","2345","null","null",
"0500000US30073","Pondera County, Montana","27114","2487","null","null",
"0500000US30075","Powder River County, Montana","33170","3852","null","null",
"0500000US30077","Powell County, Montana","25002","1910","null","null",
"0500000US30079","Prairie County, Montana","28892","5987","null","null",
"0500000US30081","Ravalli County, Montana","31545","1944","null","null",
"0500000US30083","Richland County, Montana","30330","2023","null","null",
"0500000US30085","Roosevelt County, Montana","18669","1413","null","null",
"0500000US30087","Rosebud County, Montana","25557","2189","null","null",
"0500000US30089","Sanders County, Montana","26103","2259","null","null",
"0500000US30091","Sheridan County, Montana","37958","4835","null","null",
"0500000US30093","Silver Bow County, Montana","28221","2270","null","null",
"0500000US30095","Stillwater County, Montana","35387","2216","null","null",
"0500000US30097","Sweet Grass County, Montana","27553","1804","null","null",
"0500000US30099","Teton County, Montana","27985","1453","null","null",
"0500000US30101","Toole County, Montana","30213","5704","null","null",
"0500000US30103","Treasure County, Montana","33685","5507","null","null",
"0500000US30105","Valley County, Montana","28440","1906","null","null",
"0500000US30107","Wheatland County, Montana","21409","3050","null","null",
"0500000US30109","Wibaux County, Montana","26405","2784","null","null",
"0500000US30111","Yellowstone County, Montana","37261","1428","null","null",
"0500000US31001","Adams County, Nebraska","30344","1597","null","null",
"0500000US31003","Antelope County, Nebraska","27217","1467","null","null",
"0500000US31005","Arthur County, Nebraska","25277","4708","null","null",
"0500000US31007","Banner County, Nebraska","30628","4363","null","null",
"0500000US31009","Blaine County, Nebraska","29748","5332","null","null",
"0500000US31011","Boone County, Nebraska","32850","2511","null","null",
"0500000US31013","Box Butte County, Nebraska","29447","1914","null","null",
"0500000US31015","Boyd County, Nebraska","31863","4555","null","null",
"0500000US31017","Brown County, Nebraska","29420","4692","null","null",
"0500000US31019","Buffalo County, Nebraska","30605","1278","null","null",
"0500000US31021","Burt County, Nebraska","31252","2116","null","null",
"0500000US31023","Butler County, Nebraska","33418","3215","null","null",
"0500000US31025","Cass County, Nebraska","34863","1594","null","null",
"0500000US31027","Cedar County, Nebraska","30663","1416","null","null",
"0500000US31029","Chase County, Nebraska","30850","3394","null","null",
"0500000US31031","Cherry County, Nebraska","30169","2559","null","null",
"0500000US31033","Cheyenne County, Nebraska","30145","1779","null","null",
"0500000US31035","Clay County, Nebraska","29990","1685","null","null",
"0500000US31037","Colfax County, Nebraska","24901","1636","null","null",
"0500000US31039","Cuming County, Nebraska","30734","1605","null","null",
"0500000US31041","Custer County, Nebraska","32021","2038","null","null",
"0500000US31043","Dakota County, Nebraska","26416","1535","null","null",
"0500000US31045","Dawes County, Nebraska","25380","1750","null","null",
"0500000US31047","Dawson County, Nebraska","31411","5741","null","null",
"0500000US31049","Deuel County, Nebraska","27998","5776","null","null",
"0500000US31051","Dixon County, Nebraska","31967","4756","null","null",
"0500000US31053","Dodge County, Nebraska","29619","1223","null","null",
"0500000US31055","Douglas County, Nebraska","36303","629","null","null",
"0500000US31057","Dundy County, Nebraska","27697","3102","null","null",
"0500000US31059","Fillmore County, Nebraska","40702","5550","null","null",
"0500000US31061","Franklin County, Nebraska","27655","1912","null","null",
"0500000US31063","Frontier County, Nebraska","29043","2771","null","null",
"0500000US31065","Furnas County, Nebraska","27190","1639","null","null",
"0500000US31067","Gage County, Nebraska","29289","1080","null","null",
"0500000US31069","Garden County, Nebraska","33689","8193","null","null",
"0500000US31071","Garfield County, Nebraska","29119","3114","null","null",
"0500000US31073","Gosper County, Nebraska","35290","3790","null","null",
"0500000US31075","Grant County, Nebraska","23806","4098","null","null",
"0500000US31077","Greeley County, Nebraska","26336","1864","null","null",
"0500000US31079","Hall County, Nebraska","29604","989","null","null",
"0500000US31081","Hamilton County, Nebraska","32535","1431","null","null",
"0500000US31083","Harlan County, Nebraska","31978","2998","null","null",
"0500000US31085","Hayes County, Nebraska","30768","5369","null","null",
"0500000US31087","Hitchcock County, Nebraska","29278","4952","null","null",
"0500000US31089","Holt County, Nebraska","31089","2523","null","null",
"0500000US31091","Hooker County, Nebraska","28859","4450","null","null",
"0500000US31093","Howard County, Nebraska","28108","1449","null","null",
"0500000US31095","Jefferson County, Nebraska","28748","1992","null","null",
"0500000US31097","Johnson County, Nebraska","24145","1537","null","null",
"0500000US31099","Kearney County, Nebraska","33784","3147","null","null",
"0500000US31101","Keith County, Nebraska","30947","2513","null","null",
"0500000US31103","Keya Paha County, Nebraska","32202","5388","null","null",
"0500000US31105","Kimball County, Nebraska","26528","2607","null","null",
"0500000US31107","Knox County, Nebraska","29210","1344","null","null",
"0500000US31109","Lancaster County, Nebraska","33382","591","null","null",
"0500000US31111","Lincoln County, Nebraska","31256","1238","null","null",
"0500000US31113","Logan County, Nebraska","21836","2625","null","null",
"0500000US31115","Loup County, Nebraska","26975","2701","null","null",
"0500000US31117","McPherson County, Nebraska","33001","6016","null","null",
"0500000US31119","Madison County, Nebraska","28735","1546","null","null",
"0500000US31121","Merrick County, Nebraska","27476","1701","null","null",
"0500000US31123","Morrill County, Nebraska","25492","2262","null","null",
"0500000US31125","Nance County, Nebraska","29841","2882","null","null",
"0500000US31127","Nemaha County, Nebraska","28448","1874","null","null",
"0500000US31129","Nuckolls County, Nebraska","34248","5202","null","null",
"0500000US31131","Otoe County, Nebraska","32165","1314","null","null",
"0500000US31133","Pawnee County, Nebraska","24870","2283","null","null",
"0500000US31135","Perkins County, Nebraska","33535","3647","null","null",
"0500000US31137","Phelps County, Nebraska","31259","2126","null","null",
"0500000US31139","Pierce County, Nebraska","31292","1751","null","null",
"0500000US31141","Platte County, Nebraska","30822","1424","null","null",
"0500000US31143","Polk County, Nebraska","28978","1824","null","null",
"0500000US31145","Red Willow County, Nebraska","28395","2055","null","null",
"0500000US31147","Richardson County, Nebraska","29074","2305","null","null",
"0500000US31149","Rock County, Nebraska","33216","4199","null","null",
"0500000US31151","Saline County, Nebraska","25760","1808","null","null",
"0500000US31153","Sarpy County, Nebraska","36926","821","null","null",
"0500000US31155","Saunders County, Nebraska","34532","1544","null","null",
"0500000US31157","Scotts Bluff County, Nebraska","28770","1354","null","null",
"0500000US31159","Seward County, Nebraska","32367","1104","null","null",
"0500000US31161","Sheridan County, Nebraska","30173","3249","null","null",
"0500000US31163","Sherman County, Nebraska","28344","1840","null","null",
"0500000US31165","Sioux County, Nebraska","25398","3043","null","null",
"0500000US31167","Stanton County, Nebraska","30747","1880","null","null",
"0500000US31169","Thayer County, Nebraska","30568","1670","null","null",
"0500000US31171","Thomas County, Nebraska","35694","5156","null","null",
"0500000US31173","Thurston County, Nebraska","20674","1006","null","null",
"0500000US31175","Valley County, Nebraska","31264","2885","null","null",
"0500000US31177","Washington County, Nebraska","36834","1966","null","null",
"0500000US31179","Wayne County, Nebraska","27460","1528","null","null",
"0500000US31181","Webster County, Nebraska","32092","3652","null","null",
"0500000US31183","Wheeler County, Nebraska","31775","4749","null","null",
"0500000US31185","York County, Nebraska","34259","3141","null","null",
"0500000US32001","Churchill County, Nevada","28659","1639","null","null",
"0500000US32003","Clark County, Nevada","31651","344","null","null",
"0500000US32005","Douglas County, Nevada","41921","1629","null","null",
"0500000US32007","Elko County, Nevada","34601","1355","null","null",
"0500000US32009","Esmeralda County, Nevada","23192","3318","null","null",
"0500000US32011","Eureka County, Nevada","30516","6924","null","null",
"0500000US32013","Humboldt County, Nevada","33258","2884","null","null",
"0500000US32015","Lander County, Nevada","34911","4386","null","null",
"0500000US32017","Lincoln County, Nevada","26805","3227","null","null",
"0500000US32019","Lyon County, Nevada","29865","1780","null","null",
"0500000US32021","Mineral County, Nevada","21746","2299","null","null",
"0500000US32023","Nye County, Nevada","25622","1110","null","null",
"0500000US32027","Pershing County, Nevada","21765","2557","null","null",
"0500000US32029","Storey County, Nevada","39758","5770","null","null",
"0500000US32031","Washoe County, Nevada","37689","698","null","null",
"0500000US32033","White Pine County, Nevada","27322","2740","null","null",
"0500000US32510","Carson City, Nevada","32819","1564","null","null",
"0500000US33001","Belknap County, New Hampshire","37766","1488","null","null",
"0500000US33003","Carroll County, New Hampshire","42085","2667","null","null",
"0500000US33005","Cheshire County, New Hampshire","34242","1089","null","null",
"0500000US33007","Coos County, New Hampshire","28442","994","null","null",
"0500000US33009","Grafton County, New Hampshire","39669","1823","null","null",
"0500000US33011","Hillsborough County, New Hampshire","42081","647","null","null",
"0500000US33013","Merrimack County, New Hampshire","38213","769","null","null",
"0500000US33015","Rockingham County, New Hampshire","48675","967","null","null",
"0500000US33017","Strafford County, New Hampshire","36659","901","null","null",
"0500000US33019","Sullivan County, New Hampshire","33207","1438","null","null",
"0500000US34001","Atlantic County, New Jersey","34175","755","null","null",
"0500000US34003","Bergen County, New Jersey","52800","641","null","null",
"0500000US34005","Burlington County, New Jersey","44735","710","null","null",
"0500000US34007","Camden County, New Jersey","36559","551","null","null",
"0500000US34009","Cape May County, New Jersey","42987","1552","null","null",
"0500000US34011","Cumberland County, New Jersey","28311","2035","null","null",
"0500000US34013","Essex County, New Jersey","39695","555","null","null",
"0500000US34015","Gloucester County, New Jersey","40557","679","null","null",
"0500000US34017","Hudson County, New Jersey","42822","649","null","null",
"0500000US34019","Hunterdon County, New Jersey","58795","1814","null","null",
"0500000US34021","Mercer County, New Jersey","44532","1184","null","null",
"0500000US34023","Middlesex County, New Jersey","40933","502","null","null",
"0500000US34025","Monmouth County, New Jersey","53886","837","null","null",
"0500000US34027","Morris County, New Jersey","58981","828","null","null",
"0500000US34029","Ocean County, New Jersey","37041","611","null","null",
"0500000US34031","Passaic County, New Jersey","33863","529","null","null",
"0500000US34033","Salem County, New Jersey","33575","1033","null","null",
"0500000US34035","Somerset County, New Jersey","58021","1152","null","null",
"0500000US34037","Sussex County, New Jersey","46124","1331","null","null",
"0500000US34039","Union County, New Jersey","42606","592","null","null",
"0500000US34041","Warren County, New Jersey","40626","805","null","null",
"0500000US35001","Bernalillo County, New Mexico","31229","430","null","null",
"0500000US35003","Catron County, New Mexico","21347","3050","null","null",
"0500000US35005","Chaves County, New Mexico","23413","1512","null","null",
"0500000US35006","Cibola County, New Mexico","20507","1281","null","null",
"0500000US35007","Colfax County, New Mexico","24852","1826","null","null",
"0500000US35009","Curry County, New Mexico","23897","1168","null","null",
"0500000US35011","De Baca County, New Mexico","15996","3572","null","null",
"0500000US35013","Doña Ana County, New Mexico","22772","817","null","null",
"0500000US35015","Eddy County, New Mexico","31766","1774","null","null",
"0500000US35017","Grant County, New Mexico","25491","2500","null","null",
"0500000US35019","Guadalupe County, New Mexico","19418","3541","null","null",
"0500000US35021","Harding County, New Mexico","50027","23259","null","null",
"0500000US35023","Hidalgo County, New Mexico","22472","2484","null","null",
"0500000US35025","Lea County, New Mexico","26551","1613","null","null",
"0500000US35027","Lincoln County, New Mexico","27892","2415","null","null",
"0500000US35028","Los Alamos County, New Mexico","60729","3235","null","null",
"0500000US35029","Luna County, New Mexico","18433","1504","null","null",
"0500000US35031","McKinley County, New Mexico","16378","745","null","null",
"0500000US35033","Mora County, New Mexico","20662","2748","null","null",
"0500000US35035","Otero County, New Mexico","24777","2162","null","null",
"0500000US35037","Quay County, New Mexico","21594","2079","null","null",
"0500000US35039","Rio Arriba County, New Mexico","23819","1248","null","null",
"0500000US35041","Roosevelt County, New Mexico","20230","1131","null","null",
"0500000US35043","Sandoval County, New Mexico","30273","790","null","null",
"0500000US35045","San Juan County, New Mexico","22840","681","null","null",
"0500000US35047","San Miguel County, New Mexico","22678","1494","null","null",
"0500000US35049","Santa Fe County, New Mexico","38288","1033","null","null",
"0500000US35051","Sierra County, New Mexico","28014","4040","null","null",
"0500000US35053","Socorro County, New Mexico","20015","1460","null","null",
"0500000US35055","Taos County, New Mexico","30580","2664","null","null",
"0500000US35057","Torrance County, New Mexico","21235","1498","null","null",
"0500000US35059","Union County, New Mexico","21083","3961","null","null",
"0500000US35061","Valencia County, New Mexico","25106","1301","null","null",
"0500000US36001","Albany County, New York","38592","749","null","null",
"0500000US36003","Allegany County, New York","26030","2127","null","null",
"0500000US36005","Bronx County, New York","22749","294","null","null",
"0500000US36007","Broome County, New York","29721","942","null","null",
"0500000US36009","Cattaraugus County, New York","26797","663","null","null",
"0500000US36011","Cayuga County, New York","30996","1006","null","null",
"0500000US36013","Chautauqua County, New York","27061","633","null","null",
"0500000US36015","Chemung County, New York","29959","1415","null","null",
"0500000US36017","Chenango County, New York","28780","1029","null","null",
"0500000US36019","Clinton County, New York","29960","1445","null","null",
"0500000US36021","Columbia County, New York","40475","1569","null","null",
"0500000US36023","Cortland County, New York","28407","1126","null","null",
"0500000US36025","Delaware County, New York","28139","925","null","null",
"0500000US36027","Dutchess County, New York","42309","1560","null","null",
"0500000US36029","Erie County, New York","35050","385","null","null",
"0500000US36031","Essex County, New York","33906","1777","null","null",
"0500000US36033","Franklin County, New York","26886","982","null","null",
"0500000US36035","Fulton County, New York","29984","2089","null","null",
"0500000US36037","Genesee County, New York","30846","955","null","null",
"0500000US36039","Greene County, New York","30970","1536","null","null",
"0500000US36041","Hamilton County, New York","28758","2469","null","null",
"0500000US36043","Herkimer County, New York","29540","869","null","null",
"0500000US36045","Jefferson County, New York","28120","1108","null","null",
"0500000US36047","Kings County, New York","36295","334","null","null",
"0500000US36049","Lewis County, New York","27770","960","null","null",
"0500000US36051","Livingston County, New York","30523","1485","null","null",
"0500000US36053","Madison County, New York","32443","2406","null","null",
"0500000US36055","Monroe County, New York","35339","426","null","null",
"0500000US36057","Montgomery County, New York","27346","898","null","null",
"0500000US36059","Nassau County, New York","53363","616","null","null",
"0500000US36061","New York County, New York","78771","1110","null","null",
"0500000US36063","Niagara County, New York","31762","626","null","null",
"0500000US36065","Oneida County, New York","30678","702","null","null",
"0500000US36067","Onondaga County, New York","34600","536","null","null",
"0500000US36069","Ontario County, New York","37044","1112","null","null",
"0500000US36071","Orange County, New York","35616","641","null","null",
"0500000US36073","Orleans County, New York","26894","1062","null","null",
"0500000US36075","Oswego County, New York","30026","908","null","null",
"0500000US36077","Otsego County, New York","30223","979","null","null",
"0500000US36079","Putnam County, New York","47533","1687","null","null",
"0500000US36081","Queens County, New York","33626","513","null","null",
"0500000US36083","Rensselaer County, New York","37011","921","null","null",
"0500000US36085","Richmond County, New York","38096","656","null","null",
"0500000US36087","Rockland County, New York","39923","746","null","null",
"0500000US36089","St. Lawrence County, New York","26676","635","null","null",
"0500000US36091","Saratoga County, New York","45624","1210","null","null",
"0500000US36093","Schenectady County, New York","33379","818","null","null",
"0500000US36095","Schoharie County, New York","32352","1409","null","null",
"0500000US36097","Schuyler County, New York","28844","1407","null","null",
"0500000US36099","Seneca County, New York","28703","1645","null","null",
"0500000US36101","Steuben County, New York","30844","799","null","null",
"0500000US36103","Suffolk County, New York","46466","497","null","null",
"0500000US36105","Sullivan County, New York","32346","1722","null","null",
"0500000US36107","Tioga County, New York","32298","1152","null","null",
"0500000US36109","Tompkins County, New York","34194","1341","null","null",
"0500000US36111","Ulster County, New York","35816","888","null","null",
"0500000US36113","Warren County, New York","38740","2350","null","null",
"0500000US36115","Washington County, New York","29014","936","null","null",
"0500000US36117","Wayne County, New York","32513","996","null","null",
"0500000US36119","Westchester County, New York","57953","787","null","null",
"0500000US36121","Wyoming County, New York","29734","1169","null","null",
"0500000US36123","Yates County, New York","28001","1714","null","null",
"0500000US37001","Alamance County, North Carolina","27944","756","null","null",
"0500000US37003","Alexander County, North Carolina","27446","1758","null","null",
"0500000US37005","Alleghany County, North Carolina","26026","3776","null","null",
"0500000US37007","Anson County, North Carolina","22483","1411","null","null",
"0500000US37009","Ashe County, North Carolina","25282","1826","null","null",
"0500000US37011","Avery County, North Carolina","24036","2576","null","null",
"0500000US37013","Beaufort County, North Carolina","28077","1412","null","null",
"0500000US37015","Bertie County, North Carolina","22245","2202","null","null",
"0500000US37017","Bladen County, North Carolina","24752","2715","null","null",
"0500000US37019","Brunswick County, North Carolina","34528","1094","null","null",
"0500000US37021","Buncombe County, North Carolina","33835","960","null","null",
"0500000US37023","Burke County, North Carolina","25053","1079","null","null",
"0500000US37025","Cabarrus County, North Carolina","33548","1127","null","null",
"0500000US37027","Caldwell County, North Carolina","24666","1063","null","null",
"0500000US37029","Camden County, North Carolina","28596","1996","null","null",
"0500000US37031","Carteret County, North Carolina","34038","983","null","null",
"0500000US37033","Caswell County, North Carolina","24121","1509","null","null",
"0500000US37035","Catawba County, North Carolina","29364","885","null","null",
"0500000US37037","Chatham County, North Carolina","45036","2646","null","null",
"0500000US37039","Cherokee County, North Carolina","24024","1116","null","null",
"0500000US37041","Chowan County, North Carolina","27254","2966","null","null",
"0500000US37043","Clay County, North Carolina","32744","4557","null","null",
"0500000US37045","Cleveland County, North Carolina","23061","711","null","null",
"0500000US37047","Columbus County, North Carolina","22426","1549","null","null",
"0500000US37049","Craven County, North Carolina","29908","863","null","null",
"0500000US37051","Cumberland County, North Carolina","25648","402","null","null",
"0500000US37053","Currituck County, North Carolina","34726","1729","null","null",
"0500000US37055","Dare County, North Carolina","36532","1910","null","null",
"0500000US37057","Davidson County, North Carolina","26616","684","null","null",
"0500000US37059","Davie County, North Carolina","32638","2133","null","null",
"0500000US37061","Duplin County, North Carolina","21145","730","null","null",
"0500000US37063","Durham County, North Carolina","36759","769","null","null",
"0500000US37065","Edgecombe County, North Carolina","21595","886","null","null",
"0500000US37067","Forsyth County, North Carolina","31201","604","null","null",
"0500000US37069","Franklin County, North Carolina","27588","1189","null","null",
"0500000US37071","Gaston County, North Carolina","28526","811","null","null",
"0500000US37073","Gates County, North Carolina","26053","2165","null","null",
"0500000US37075","Graham County, North Carolina","23034","2407","null","null",
"0500000US37077","Granville County, North Carolina","27723","1185","null","null",
"0500000US37079","Greene County, North Carolina","19415","1126","null","null",
"0500000US37081","Guilford County, North Carolina","31798","618","null","null",
"0500000US37083","Halifax County, North Carolina","21902","972","null","null",
"0500000US37085","Harnett County, North Carolina","24693","575","null","null",
"0500000US37087","Haywood County, North Carolina","30336","1177","null","null",
"0500000US37089","Henderson County, North Carolina","32306","876","null","null",
"0500000US37091","Hertford County, North Carolina","21715","1403","null","null",
"0500000US37093","Hoke County, North Carolina","23066","1064","null","null",
"0500000US37095","Hyde County, North Carolina","17942","1979","null","null",
"0500000US37097","Iredell County, North Carolina","35261","1024","null","null",
"0500000US37099","Jackson County, North Carolina","25738","1639","null","null",
"0500000US37101","Johnston County, North Carolina","29327","1212","null","null",
"0500000US37103","Jones County, North Carolina","22917","1995","null","null",
"0500000US37105","Lee County, North Carolina","25502","1047","null","null",
"0500000US37107","Lenoir County, North Carolina","24894","1844","null","null",
"0500000US37109","Lincoln County, North Carolina","33197","1576","null","null",
"0500000US37111","McDowell County, North Carolina","25432","1446","null","null",
"0500000US37113","Macon County, North Carolina","29549","2086","null","null",
"0500000US37115","Madison County, North Carolina","27184","2233","null","null",
"0500000US37117","Martin County, North Carolina","24108","2220","null","null",
"0500000US37119","Mecklenburg County, North Carolina","40627","644","null","null",
"0500000US37121","Mitchell County, North Carolina","26975","2348","null","null",
"0500000US37123","Montgomery County, North Carolina","23863","2083","null","null",
"0500000US37125","Moore County, North Carolina","36184","1505","null","null",
"0500000US37127","Nash County, North Carolina","27286","1266","null","null",
"0500000US37129","New Hanover County, North Carolina","36324","864","null","null",
"0500000US37131","Northampton County, North Carolina","23946","1711","null","null",
"0500000US37133","Onslow County, North Carolina","24817","809","null","null",
"0500000US37135","Orange County, North Carolina","42872","1779","null","null",
"0500000US37137","Pamlico County, North Carolina","28257","2252","null","null",
"0500000US37139","Pasquotank County, North Carolina","26898","1539","null","null",
"0500000US37141","Pender County, North Carolina","30666","1330","null","null",
"0500000US37143","Perquimans County, North Carolina","28160","1818","null","null",
"0500000US37145","Person County, North Carolina","31605","2880","null","null",
"0500000US37147","Pitt County, North Carolina","27599","927","null","null",
"0500000US37149","Polk County, North Carolina","32327","2343","null","null",
"0500000US37151","Randolph County, North Carolina","25246","747","null","null",
"0500000US37153","Richmond County, North Carolina","22068","1284","null","null",
"0500000US37155","Robeson County, North Carolina","19388","799","null","null",
"0500000US37157","Rockingham County, North Carolina","25268","944","null","null",
"0500000US37159","Rowan County, North Carolina","26789","890","null","null",
"0500000US37161","Rutherford County, North Carolina","24308","1080","null","null",
"0500000US37163","Sampson County, North Carolina","23502","1276","null","null",
"0500000US37165","Scotland County, North Carolina","20975","1280","null","null",
"0500000US37167","Stanly County, North Carolina","26956","862","null","null",
"0500000US37169","Stokes County, North Carolina","27979","2251","null","null",
"0500000US37171","Surry County, North Carolina","26074","1312","null","null",
"0500000US37173","Swain County, North Carolina","24234","1970","null","null",
"0500000US37175","Transylvania County, North Carolina","30577","1626","null","null",
"0500000US37177","Tyrrell County, North Carolina","21129","2661","null","null",
"0500000US37179","Union County, North Carolina","37667","950","null","null",
"0500000US37181","Vance County, North Carolina","23911","1883","null","null",
"0500000US37183","Wake County, North Carolina","42721","563","null","null",
"0500000US37185","Warren County, North Carolina","25340","1965","null","null",
"0500000US37187","Washington County, North Carolina","23249","4192","null","null",
"0500000US37189","Watauga County, North Carolina","27962","1493","null","null",
"0500000US37191","Wayne County, North Carolina","26362","1196","null","null",
"0500000US37193","Wilkes County, North Carolina","25634","1141","null","null",
"0500000US37195","Wilson County, North Carolina","24656","796","null","null",
"0500000US37197","Yadkin County, North Carolina","26907","1656","null","null",
"0500000US37199","Yancey County, North Carolina","25767","1720","null","null",
"0500000US38001","Adams County, North Dakota","31022","3880","null","null",
"0500000US38003","Barnes County, North Dakota","34334","2020","null","null",
"0500000US38005","Benson County, North Dakota","21629","1323","null","null",
"0500000US38007","Billings County, North Dakota","38113","7629","null","null",
"0500000US38009","Bottineau County, North Dakota","37339","2640","null","null",
"0500000US38011","Bowman County, North Dakota","36739","3283","null","null",
"0500000US38013","Burke County, North Dakota","43862","5103","null","null",
"0500000US38015","Burleigh County, North Dakota","39509","1235","null","null",
"0500000US38017","Cass County, North Dakota","37784","942","null","null",
"0500000US38019","Cavalier County, North Dakota","43386","7098","null","null",
"0500000US38021","Dickey County, North Dakota","34263","3508","null","null",
"0500000US38023","Divide County, North Dakota","39464","4440","null","null",
"0500000US38025","Dunn County, North Dakota","45782","5463","null","null",
"0500000US38027","Eddy County, North Dakota","34614","5975","null","null",
"0500000US38029","Emmons County, North Dakota","32294","2592","null","null",
"0500000US38031","Foster County, North Dakota","38329","4116","null","null",
"0500000US38033","Golden Valley County, North Dakota","37890","5678","null","null",
