RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
408,1203,Brown County,county,SD,SD,"Aberdeen, SD",46,13,163893,164789,165713,166635,167619,168460,169227,169856,170540,171125,171761,172176,172614,173075,173882,174744,175795,176606,177524,178040,178742,179372,180287,180973,181590,181941,181996,182094,182135,182483,182862,183192,183680,183905,184154,184286,184268,184681,185163,185961,185881,185742,185569,185734,185749,185925,186680,187504,,193303,196942,198939,200553,202134,203479,204855,205983,206799,207335,210406,213747,218532,220644,222912,223887,226282,228591,230869,231878,233386
2649,1205,Champaign County,county,OH,OH,"Urbana, OH",39,21,129656,130227,130815,131332,131882,132333,132916,133433,134073,134628,135366,136298,137264,138183,138843,139654,140600,141658,142524,143167,143801,144473,145366,146207,146803,147259,147848,148765,149752,150757,151708,152548,153257,153919,154266,154563,154883,155105,155241,155304,156051,156902,157749,157995,158214,158438,160177,162029,,168382,171796,174093,176329,178211,179952,181791,183466,184713,185678,188764,192182,195068,195731,196398,197153,199208,201151,203593,205091,206601
2167,1206,Calloway County,county,KY,KY,"Murray, KY",21,35,128724,129398,130190,130971,131670,132201,132681,133184,133773,134469,134651,134853,134997,135736,136476,137216,137677,138094,138426,138851,139288,139816,139603,139437,139258,140060,140839,141732,142449,143222,143939,144676,145436,146182,146532,146721,146764,146507,146254,146040,145893,145363,144859,145207,146017,146924,148199,148291,149483,150516,153338,155221,157121,158773,160545,162095,163401,164472,165445,168458,171415,174326,175164,176103,177062,178628,180125,181458,182453,183692
3172,1207,Natchitoches Parish,county,LA,LA,"Natchitoches, LA",22,69,169059,170149,170639,171423,171299,171392,171775,171901,172082,171993,172857,173544,174223,173102,172125,171304,171407,171375,171306,171539,171950,173392,174839,176532,177257,178256,179291,180263,180896,180074,179180,178245,178494,178856,178414,178099,177697,179670,181563,183263,183237,183169,183220,182656,181998,181904,182696,183630,184486,185635,186974,188204,189155,189977,190697,191502,192313,193100,194052,196569,198850,201212,202196,203459,204543,206348,208114,209929,210867,211752
2464,1208,Okmulgee County,county,OK,OK,"Tulsa, OK",40,111,66255,66527,66809,67193,67503,67741,67849,68059,68265,68655,68928,69258,69358,69520,69638,69879,70092,70269,70432,70634,70960,71392,71962,72155,72237,72159,72310,72378,72453,72617,72834,73005,73107,73364,74169,75015,75807,75780,75827,75770,75434,75045,74786,75174,75548,75975,76726,76840,77404,77824,79181,79565,80099,80627,81823,82760,83723,84519,85202,87167,88983,90985,91604,92384,92603,93708,94986,96656,97609,98350
1620,1209,Clarion County,county,PA,PA,,42,31,94780,95101,95480,96113,96894,97518,98016,98183,98415,98604,98912,99209,99571,99594,99787,99850,100434,100726,101124,101158,101291,101438,101741,102121,102540,103045,103569,103847,104165,104483,105096,105736,106307,106872,107137,107460,107736,108159,108601,108972,109473,109964,110310,110196,110122,110096,110980,111571,,114046,115280,115887,116602,117475,118450,119537,120379,121060,121565,123561,125290,126922,126943,126953,127252,128460,129771,130988,131597,132610
2602,1210,Woodford County,county,IL,IL,"Peoria, IL",17,203,163846,164111,164459,165057,165802,166382,166879,167259,167761,168227,168690,169110,169404,169711,170043,170414,170804,171144,171565,171826,172063,172382,172814,173363,173749,174272,174801,175378,175868,176187,176579,176955,177452,177936,177913,177934,177825,178218,178564,179050,178698,178331,177863,177833,177766,177869,179051,180339,182577,184424,186392,187782,189258,190936,192511,194072,195385,196205,196842,198574,200461,202751,203911,205155,205929,207712,209472,211235,211883,212458
2080,1211,Webster County,county,MO,MO,"Springfield, MO",29,225,141372,142017,142880,143716,144502,145221,145890,146711,147508,148364,149070,149986,150864,151874,152712,153749,154922,156235,157339,158365,159159,160002,160662,161503,161978,162573,162972,163701,164339,164985,165456,165947,166552,167180,167702,168229,168640,169503,170319,171384,171669,171919,172000,172339,172668,173266,174232,175384,,,,187920,190092,191889,194111,196183,198257,200823,203436,207583,210673,214153,215850,217714,219013,222489,225894,228637,229623,230261
712,1212,Scott County,county,MO,MO,"Sikeston, MO",29,201,,,,,,,,,,,,,109348,109454,109625,109979,110473,110975,111327,111452,111642,111927,112483,112969,113439,113543,113556,113502,113578,113784,114242,114733,115214,115568,115537,115536,115518,116005,115643,115303,114755,114942,115114,115252,115414,115564,116296,116958,,121222,123895,125130,126699,127799,129233,130407,131638,132230,132550,133903,135451,137438,138424,139536,140323,142175,143914,145673,146482,147391
334,1213,Wise County,county,VA,VA,"Big Stone Gap, VA",51,195,79991,80086,80225,80537,80739,81134,81444,81857,82063,82132,82296,82504,82805,83090,83244,83047,82857,82748,82911,83005,83069,83171,83289,83424,83630,84011,84579,85183,85661,85935,86184,86453,86677,86825,86331,85774,85102,84864,84814,84875,85121,85149,85269,85079,85115,85080,85696,86291,87537,88587,89730,90488,91145,91700,92025,92455,92941,93541,93976,95304,96603,97961,98506,98973,99057,99750,100488,101590,101947,102428
829,1214,Amador County,county,CA,CA,,6,5,288240,289644,291281,293271,295598,297933,298766,299263,299633,301399,303444,305337,307401,309397,311584,313637,315599,317352,317835,317424,316708,316814,317484,318294,318987,319616,320072,320824,321726,322681,323125,322746,322327,322465,322859,323117,323495,323769,324148,324012,323737,323663,323198,,332953,,341681,345547,351747,357540,359353,359388,359014,362748,369495,377224,389850,397800,405128,410268,417448,425013,431836,437467,442669,446677,453604,458615,461441,464120
824,1215,Albany County,county,WY,WY,"Laramie, WY",56,1,238744,237882,236944,237123,237471,237860,238203,238473,239266,240244,241453,242623,243626,244545,245198,245853,246491,247105,247671,248014,248705,249517,250285,251071,251894,253236,254873,256903,258971,260209,261312,262553,264684,266444,267977,269062,269942,270187,270441,271024,271172,271406,271801,273064,274390,275908,278106,280120,283534,286616,290298,292863,295419,297617,299984,302361,304651,306242,307752,314301,321080,328752,331252,333809,335550,338049,340559,342919,345614,348220
2485,1216,Pontotoc County,county,OK,OK,"Ada, OK",40,123,99379,100178,100707,101181,101532,102143,102706,103194,103617,104274,105149,105938,106394,106856,107385,108011,108416,108953,109439,109873,110318,109388,108582,106183,105117,104081,104399,104755,105047,105528,106108,106817,107377,108188,109829,111576,113041,113198,113324,113334,112350,111417,110833,111743,112733,113733,114957,116037,117770,119484,121551,123094,123633,123992,124220,125455,126860,128075,129259,132352,135330,138325,139296,140540,141781,142968,144180,145264,146408,147647
2972,1217,Montgomery County,county,IN,IN,"Crawfordsville, IN",18,107,119783,120464,121140,121681,122205,122784,123365,124089,124813,125637,126409,127246,128054,128851,129626,130403,131088,131748,132329,132966,133588,134186,134829,135448,136147,136853,137659,138369,139029,139718,140412,141122,141724,142367,142914,143461,143924,144264,144583,144872,145333,145834,146417,146974,147464,148005,,150917,,,160379,162210,163911,165579,167087,168566,169956,171385,172693,175748,178469,181580,182728,184122,185132,187074,188984,190906,192009,193271
2383,1218,Lawrence County,county,MO,MO,,29,109,101573,102006,102328,102973,103372,103942,104380,104887,105397,105956,106577,107271,107717,108279,108668,109422,110055,110872,111611,112370,112928,113597,114247,114915,115176,115514,115906,116636,117319,117903,118295,118710,,,125511,,125151,125631,126046,126800,127039,127326,127506,127848,128182,128738,130087,131514,134074,136332,139218,141119,142880,144271,145667,147131,148354,149659,150896,153526,155643,157989,158868,160007,160907,163453,166018,168588,169885,171268
2453,1219,Newberry County,county,SC,SC,"Newberry, SC",45,71,134080,134542,134909,134939,135031,135113,135496,136006,136458,137025,137755,138446,139132,139879,140921,141873,142461,142984,143688,144228,144777,145139,145885,146589,147320,147813,148271,148722,149299,149941,150612,151459,151933,152479,152154,152089,152044,152659,153100,153367,153757,154036,154334,154002,153778,153047,153373,153766,,158562,161158,162776,164437,165905,167273,168512,169845,170915,171879,175611,179156,184125,185636,187235,187193,190020,192668,195817,197008,198539
3218,1220,Prince George County,county,VA,VA,"Richmond, VA",51,149,215217,215713,216216,216822,217234,217678,218188,218891,219646,220375,220880,221304,221803,222403,223200,223916,224655,225223,225633,225971,226412,227168,227595,228115,228724,230040,231480,232979,234398,235685,236967,238272,239616,240739,240060,239077,238026,238353,238819,239374,240406,241404,242447,242999,243856,244808,246952,248881,252816,256378,260432,263189,265931,268731,271196,273843,276128,278011,279542,283980,288461,292854,294418,296065,297723,301405,305132,308888,310638,312587
2245,1221,Defiance County,county,OH,OH,"Defiance, OH",39,39,110039,110613,111124,111714,112357,113003,113635,114216,114884,115560,116330,117097,118083,119002,119882,120587,121271,121970,122564,123160,123747,124341,125020,125822,126515,127121,127698,128411,129202,129919,130690,131532,132245,132959,133319,133731,133937,133966,133765,133676,134095,134704,135322,135528,135794,136059,,139277,,144213,146660,148424,149963,151620,153016,154796,156443,157704,158493,160772,163280,165539,165968,166481,167032,168746,170477,172408,173396,174434
1275,1222,Oconee County,county,GA,GA,"Athens-Clarke County, GA",13,219,281681,283236,285360,287058,288589,289854,291243,292874,295389,297383,299414,301030,303027,305017,306928,309206,311557,313410,314803,315958,317731,319620,321647,323595,325616,327541,329533,330904,332362,333436,335003,336600,338518,340428,,340271,343004,,348966,348699,347516,349420,349464,349986,351110,352561,353527,353882,354332,355407,358076,360495,362482,368326,372383,377360,379572,393849,410523,428419,439431,451308,460841,467648,473072,475269,478020,479592,483005,487043
1047,1223,Graham County,county,AZ,AZ,"Safford, AZ",4,9,168056,169392,170782,172109,173091,174014,174795,175609,176486,177497,178666,179752,180636,181525,182380,183333,184225,184958,185764,186390,187045,187514,188173,188795,189288,189630,189888,190223,190858,191667,192425,193114,193752,194516,194852,195181,195590,196837,198169,199487,200882,202278,203577,204312,204978,205578,207250,209155,,,,231015,235049,239244,243267,246840,250097,252179,254251,262111,270195,277177,278147,278793,280067,283061,286492,290294,292329,295264
2739,1224,Jefferson County,county,IL,IL,"Mount Vernon, IL",17,81,97337,97506,97692,97829,98271,98760,99148,99261,99415,99586,99963,100105,100210,100359,100417,100479,100423,100357,100324,100236,100589,101080,101705,102042,102068,102188,102429,102967,103430,103708,104004,104281,104601,104922,104913,104692,104302,104240,104483,104848,104822,104490,104024,103889,,106289,107565,107621,108898,110092,111288,112130,113112,114244,115413,116571,117606,118399,118985,120074,121166,122592,123481,124479,125130,126278,128238,130454,131581,130584
109,1225,Cass County,county,IN,IN,"Logansport, IN",18,17,82047,82249,82490,82760,83021,83312,83575,83932,84289,84573,84871,85227,85749,86348,87019,87630,88248,88749,89294,89785,90220,90539,90802,91160,91465,91840,92153,92495,92891,93309,93836,94270,94618,94934,95180,95484,95824,96038,96133,96130,96289,96419,96663,96935,97438,97991,,100054,,104039,105915,106834,107935,109353,110620,111730,112692,113583,114356,115799,117131,118797,119747,120847,121500,122692,123833,125073,125805,126568
409,1226,Brown County,county,TX,TX,"Brownwood, TX",48,49,114082,114578,114848,115328,115803,116335,116731,117175,117379,117721,118117,118852,119472,120058,120585,121169,121760,122254,122405,122383,122577,123059,123682,124186,124753,125303,125823,126339,126895,127390,127916,128460,129137,129747,130188,130417,130624,130506,130405,130282,130562,130845,131144,131274,131581,131891,132923,133795,,138390,140859,142197,143544,145155,146876,148635,150082,150979,151994,155729,159699,163937,165439,167067,168037,170899,173765,176668,177391,178208
1277,1228,Oconto County,county,WI,WI,"Green Bay, WI",55,83,147881,148676,149471,150302,151175,151907,152518,153193,153862,154640,155380,156316,157312,158313,159230,160204,161076,162099,162861,163626,164168,165021,165916,166814,167476,168252,169126,169954,170614,171280,171916,172719,173349,174062,174347,174750,175086,175378,175579,175733,175614,175478,175434,175865,176355,177036,,181555,,187609,190618,192511,194816,196940,199157,201162,203195,205168,206587,210328,213864,216820,217164,217370,218192,220089,222149,224375,225791,227335
1625,1229,Clinton County,county,IL,IL,"St. Louis, MO-IL",17,27,137464,138583,139713,140246,140984,141750,142467,143089,143846,144442,144947,145276,145703,146241,146714,147226,147650,148089,148546,148989,149461,149821,150231,150665,151140,151654,152088,152643,153215,153840,154381,154913,155397,155927,155870,155724,,155581,155802,156130,155711,155376,155024,155187,155268,155327,156078,156899,158746,160461,162444,163928,165438,166961,168351,169807,171178,172154,172772,174377,175993,178132,179093,180269,181016,182740,184186,185757,186486,187712
2199,1230,Chippewa County,county,MI,MI,"Sault Ste. Marie, MI",26,33,106029,106290,106893,107759,108660,109591,109499,109321,108728,108834,108941,109461,109689,110072,110363,111119,111505,111779,112048,112857,113520,114003,114020,114112,114153,114299,114717,115249,115944,116519,117260,117434,117413,117140,117431,117853,118207,118213,118190,118360,118629,119873,121212,122987,125530,128432,131898,133698,136014,138021,140421,142020,143382,144502,145855,147670,149621,151450,152469,154733,156990,158505,158273,157869,158234,159511,160847,162449,163476,164721
1502,1231,Yadkin County,county,NC,NC,"Winston-Salem, NC",37,197,130873,131703,132478,133001,133585,134216,134857,135373,135903,136673,137538,138522,139284,140214,141098,142216,143170,144088,144799,145685,146621,147565,148199,148840,149491,150317,151175,151863,152453,153044,153833,154390,154643,154795,154792,154425,153875,153851,154436,155112,155740,156063,156468,156477,156881,157140,158438,159748,,166207,169431,171281,173133,175134,177642,180116,182899,184874,186456,191165,195837,201440,203407,205447,206726,210448,214215,217985,219600,221423
2208,1232,Colleton County,county,SC,SC,,45,29,144494,145396,146200,146634,147242,148090,149021,149861,150686,151385,152061,152613,153259,154091,154837,154956,154957,155000,155747,156449,157216,157823,158487,159126,158987,158787,158719,159591,160509,161345,162072,162684,162818,162782,162245,161844,161629,162140,163115,164061,165202,166057,166766,166617,166473,166424,167202,167978,170816,173732,176782,178714,180721,183035,184823,186297,187734,189131,188652,190666,192559,197692,200355,202974,204323,207614,209160,210788,210356,211885
1674,1233,Douglas County,county,MN,MN,"Alexandria, MN",27,41,202380,203734,204990,206268,207483,208552,209594,210650,211547,212549,213617,215097,216378,217844,219085,220411,221403,222190,222823,223568,224406,225408,226410,227487,228530,229732,230879,232050,233044,233967,235106,236222,237483,238510,238711,238724,238654,238489,238257,237973,238878,239949,241220,241632,242665,244498,246810,248541,250182,252209,257450,259334,263749,266536,273655,279308,284327,288533,292483,296455,299923,303310,305526,307940,308336,309660,310279,311568,312653,314691
505,1234,Essex County,county,NY,NY,,36,31,147341,147672,148027,148808,149602,150313,150813,151529,152218,152762,153156,153600,154148,154772,155466,156290,156977,157604,158065,158566,158893,159244,159609,160122,160710,161236,161782,162273,162794,163302,163814,164343,164809,165291,166094,166984,167778,167815,167803,167840,168222,168671,169070,168974,168974,169312,170680,172029,,176668,178937,180407,181875,183586,185165,185955,186428,186825,187701,191721,195644,199072,199493,199837,199816,200526,201257,203051,203982,205224
3167,1235,Independence County,county,AR,AR,"Batesville, AR",5,63,91409,91888,92359,92592,92835,93170,93587,93959,94186,94361,94638,95003,95502,95932,96395,96722,97159,97513,97883,98239,98672,99009,99191,99363,99769,100205,100668,101144,101673,102186,102585,103006,103479,103943,104214,104481,104696,105297,105911,106635,106834,106945,106998,107151,107324,107496,108341,108661,,111483,113545,114474,115569,116429,117322,117775,118235,118659,119288,121638,124067,127573,129189,130717,131183,132028,132808,133519,134344,135273
153,1236,Dyer County,county,TN,TN,"Dyersburg, TN",47,45,96622,96966,97384,97846,98305,98735,99142,99650,100117,100619,101060,101492,101931,102374,102856,103313,103718,104134,104567,105013,105402,105763,106114,106462,106747,107096,107450,107827,108154,108500,108787,109041,109290,109504,109732,110045,110349,110774,111219,111760,112162,112448,112683,112743,112814,,112400,112495,,,118632,119473,120168,121099,122457,123252,123933,124104,124261,126915,129426,133757,135231,136925,137279,139369,141288,143219,143758,144686
1341,1237,Putnam County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,133,142641,143085,143558,144253,145042,145822,146600,147431,148341,149296,150204,151155,151663,152254,152777,153872,154913,155938,156869,157748,158713,159379,160011,160575,161356,162229,163187,164044,164903,165617,166335,167061,167917,168736,169284,169682,170078,170315,170484,170626,171068,171282,171544,171784,172440,173222,174953,176684,,184263,188343,190322,191859,193327,194927,196691,198520,200386,202003,205018,207676,210927,212506,214201,215313,217529,219774,221972,223046,224257
390,1238,Boone County,county,AR,AR,"Harrison, AR",5,9,119972,120536,121060,121702,122339,122985,123550,124118,124598,124967,125224,125503,125830,126207,126620,127150,127650,128132,128495,128798,129231,129696,130293,130831,131369,131831,132336,132860,133574,134229,134858,135406,135920,136411,136610,136799,137015,137599,138118,138704,,138205,137826,138059,138198,138413,139310,140025,142320,144345,147119,148697,150232,151443,152683,154124,155698,157186,158438,161760,164815,169111,171005,173063,173977,175410,176762,177935,179071,180480
1050,1239,Graves County,county,KY,KY,"Mayfield, KY",21,83,96794,96589,96413,96162,96692,97085,97472,97830,98257,98752,98964,99182,99278,99664,100060,100555,101006,101483,101897,102308,102619,103006,103431,103908,104229,104646,104993,105671,106235,106861,107326,107798,108289,108789,108962,109064,108921,109006,109058,109198,,,,,103771,104383,105016,105752,107193,108786,110604,111863,113144,114437,115846,117140,118358,119365,120241,122586,124843,127161,127881,128692,129479,130707,131972,133096,134066,135179
2930,1240,Gloucester County,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,73,239483,239988,240577,241186,241795,242391,242895,243324,243745,244156,244743,244918,245133,245306,246026,246702,247469,248004,248481,248696,249095,249613,250202,251016,252080,253602,255132,256659,257965,259080,260075,261213,262767,264293,263788,262857,261793,262339,262942,263523,264372,265167,266084,266645,267318,268220,270341,272462,276782,280658,284955,287582,290330,293113,295463,297979,300059,301956,303257,307898,312539,317169,318554,319906,321159,324554,327568,330650,331646,333335
2610,1241,Alexander County,county,NC,NC,"Hickory-Lenoir-Morganton, NC",37,3,144091,144796,145416,146125,146863,147583,148247,148837,149532,150224,150988,151870,152880,154037,154999,155925,156543,157197,157617,158205,158860,159677,160355,160864,161491,162150,162994,163629,164304,164898,165314,165766,166166,166850,166864,166814,166602,167138,167762,168460,169170,169982,170852,171042,171030,171017,172336,173766,,180018,183891,186739,189632,192303,194938,197588,200019,201914,203387,208508,214173,220466,222888,224775,226081,229892,233888,237788,239510,241330
2672,1242,Covington County,county,AL,AL,,1,39,92616,92636,93006,93309,93481,93577,93917,94252,94288,94234,94479,94918,95162,95393,95815,96527,97307,97823,98291,98543,98939,99338,99812,100271,100658,100988,101285,101689,101921,102096,102343,102509,102886,103040,103460,103719,103985,104269,103987,103945,103828,104223,104534,104810,105191,105694,106342,106671,107780,108962,111021,112218,113392,114108,114914,115974,116881,117671,117999,120142,122138,125048,126318,127739,128332,129548,130484,131490,131989,132265
1418,1243,Talbot County,county,MD,MD,"Easton, MD",24,41,285957,287072,288288,287196,284956,284301,286502,289392,291408,294741,298720,301028,302817,305182,309491,313550,315459,316123,315838,315436,315070,315300,316490,317238,316009,315564,314183,313528,312371,313581,315489,316967,317021,316915,316791,317810,317202,316664,315706,314099,313530,312069,313308,315117,318369,323146,326361,332569,337406,344346,355141,365714,376458,380951,386618,392847,401446,408036,409131,411582,416508,423712,427880,430938,432442,435460,438837,442631,444268,445181
826,1244,Alcorn County,county,MS,MS,"Corinth, MS",28,3,96581,97043,97370,97749,98024,98206,98213,98244,98425,98644,98937,99190,99428,99614,99788,100132,100383,100675,100869,101196,101542,101867,102242,102602,103131,103663,104247,104807,105237,105556,105805,106012,,,105127,,107784,107710,107732,107618,108005,108420,108898,108884,108900,108669,108874,109111,110147,111404,112909,114111,115208,116176,116996,117702,118273,118855,119306,121740,124015,127066,128047,129003,129382,130635,132135,133604,134423,135143
209,1245,Knox County,county,IN,IN,"Vincennes, IN",18,83,85535,85756,86043,86461,86853,87215,87510,87887,88318,88794,89216,89703,90059,90420,90727,91206,91727,92220,92723,93227,93719,93962,94190,94452,95048,95695,96379,96899,97449,97898,98197,98405,98683,99041,99351,99565,99892,100143,100368,100453,100621,100559,100574,100650,100990,101311,102244,103205,,107502,109760,111001,112422,113931,115217,116265,117118,118157,118978,120603,121958,123609,124440,125323,125830,127133,128288,129605,130081,130829
412,1246,Bryan County,county,GA,GA,"Savannah, GA",13,29,227120,,,226252,,,229762,231118,236910,238403,240011,241178,242264,243543,244890,246285,242072,237839,233047,239681,246262,247102,248517,250126,258135,259795,261231,262191,263031,264345,265626,266331,266615,267378,266702,265892,264652,263643,260989,258303,257431,258021,257799,256750,255714,256353,257005,257560,257650,259116,261085,263299,265512,268936,273645,278428,283160,288580,294572,300086,305372,310766,316746,322542,329437,337217,344504,349678,354156,356829
2258,1247,Escambia County,county,AL,AL,"Atmore, AL",1,53,89898,89928,89843,90156,90448,90576,90727,90755,91005,91008,91285,91448,92253,92922,93599,93884,94287,94614,94982,95108,95443,95583,96056,96542,97251,97707,98230,98743,99185,99368,99432,99604,99921,100075,100345,100608,101050,101415,101818,102259,102575,102834,103181,103710,104421,104796,105529,106040,,109152,111003,112151,113496,114622,115570,116373,117082,117649,118093,120567,123096,126200,127290,128621,129451,131041,132412,133567,134201,134999
2886,1248,Beauregard Parish,county,LA,LA,"DeRidder, LA",22,11,117010,117241,117360,117428,117904,118374,118659,118820,118835,118823,119259,119539,119653,119394,119168,119123,119095,119153,119292,119496,119725,119974,120597,121302,121969,122272,122441,122893,123380,124048,124472,124925,125227,125390,125247,125616,126000,126792,127080,127392,127130,126936,126849,126868,127125,,124228,122908,123878,124393,124969,125487,126483,127029,127447,127779,128294,128775,128963,130468,132027,133925,134475,135045,135579,137116,138532,139413,139278,139250
1115,1249,Jasper County,county,IA,IA,"Des Moines-West Des Moines, IA",19,99,129091,129490,129890,130249,130619,130982,131374,131763,131950,132227,132557,133059,133011,133040,133224,133905,134439,134157,133759,133391,133786,134301,134822,135141,135483,135863,136274,136678,137042,137565,138127,138754,139464,140165,140681,141062,140987,140810,140564,140573,140625,140760,140994,141026,141265,141709,142777,143575,145388,147267,149377,150623,151692,152874,153848,154913,156329,157631,158826,160888,163104,165516,166400,167245,168019,169384,170859,172335,173564,174766
1659,1250,De Soto County,county,FL,FL,"Arcadia, FL",12,27,121938,122648,123460,124201,125007,125782,126583,127488,128429,129507,130539,131579,132286,133091,133919,134905,135887,136842,137786,138705,139591,140555,141432,142169,142902,143588,144326,144924,145527,146133,146599,147079,147538,148089,148998,149993,151031,151565,152091,152653,153692,154695,155804,156160,156659,157159,158390,159629,,,,172683,175020,177187,179405,181834,184167,186234,187903,191304,194784,199916,203170,207186,209790,214816,219155,223331,225148,227082
546,1251,Green County,county,WI,WI,"Madison, WI",55,45,164560,165277,166058,167004,167840,168643,169474,170238,171067,171932,172998,174071,174979,175999,176974,178167,179084,180069,180794,181714,182466,183380,184124,184951,185875,186936,187942,188929,189875,190895,191811,192799,193801,194747,195280,195692,196055,196348,196360,196392,196234,196387,196516,196819,197258,197799,,202074,,208697,212088,214331,216850,219338,221767,224005,226188,228279,229684,233610,237196,240267,240664,241086,242303,244695,247236,249566,250977,252389
1508,1252,Addison County,county,VT,VT,,50,1,265234,265694,266273,266989,267881,268684,269241,269772,270563,271722,272626,273561,274831,276031,277275,278010,279157,279958,280572,280895,281195,281524,282078,282721,283829,285332,286664,287883,288723,289863,290995,292068,293280,294342,295394,296285,297152,297113,297156,297075,298579,300123,301808,301509,,,294236,297210,303588,309397,315850,318558,320981,323593,326506,329318,331419,333018,334375,342271,349866,358467,360444,363143,364192,367509,369309,372210,373835,377723
1062,1253,Greene County,county,PA,PA,,42,59,138270,137150,140748,141386,144011,146005,147595,147917,148863,149931,149833,149825,145021,140465,136675,136377,137592,137517,137809,138054,137518,138774,139469,140620,140811,141369,142806,143655,144932,146148,149178,150692,151695,151394,150497,150086,149187,148222,147717,148311,149482,148406,143970,140159,138059,138364,139539,140677,142389,143130,144341,145923,147580,149332,150861,152224,153241,153691,153807,155448,156864,158746,158914,159699,160311,161792,163367,165501,166338,166528
2600,1254,Williams County,county,OH,OH,,39,171,103880,104350,104825,105277,105707,106019,106438,106804,107263,107628,108066,108505,108830,109227,109624,110261,110856,111480,112028,112592,113139,113658,113747,113847,113945,114449,115019,115557,116107,116611,117181,117765,118295,118882,119253,119587,119822,119901,119999,120094,120731,121405,122115,122348,122609,122860,124302,125856,,130693,132993,134486,135887,137238,138584,140166,141674,142820,143631,145955,148374,150390,150762,151110,151606,153098,154611,156421,157397,158411
2787,1255,Matagorda County,county,TX,TX,"Bay City, TX",48,321,149872,150817,151405,152309,152933,153596,153982,154549,154938,155625,156379,157491,157749,157827,157560,158116,158883,159803,160609,160871,161370,161727,162505,163009,163773,164305,164827,165166,165577,165859,166144,166389,166770,167251,167878,168484,169002,169080,169186,169278,169553,169686,169772,169889,170215,170748,172041,173233,,,183054,184596,185884,187020,188701,190493,192209,193246,194146,198096,202738,208366,211005,213385,215048,218762,222440,225639,226731,227514
1013,1256,Finney County,county,KS,KS,"Garden City, KS",20,55,157024,158813,160534,161540,162389,163274,164157,165165,166010,166859,167503,168209,169059,170073,171074,171987,172879,173768,174571,175392,176105,176871,177670,178535,179428,180237,181189,181966,182692,183280,183932,184650,185271,185876,186329,186843,187244,187571,187924,188438,188856,189257,189659,190374,191075,191940,,195691,,,206292,208789,210977,213020,214860,216939,218611,220186,221147,224243,227202,229156,229056,228955,229839,232984,236132,239243,240483,241970
1399,1257,Steele County,county,MN,MN,"Owatonna, MN",27,147,179827,180887,182067,183207,184262,185127,185861,186613,187315,188048,188905,190004,191208,192406,193569,194675,195609,196358,196657,197048,197330,198178,199041,199965,200672,201518,202510,203565,204552,205547,206644,207651,208675,209633,209829,209864,209737,209616,209513,209406,210155,210905,211836,212130,213158,212745,211625,209829,210744,213618,,,219862,215958,220057,224102,227572,230324,233217,235056,239359,242358,245017,246619,249110,251126,252618,253657,254809,257151
484,1258,Dodge County,county,NE,NE,"Fremont, NE",31,53,135880,136612,137309,138068,138845,139592,140226,140839,141549,142343,143153,143982,144646,145401,146116,147071,147995,149002,149846,150696,151461,152267,153070,153912,154863,155782,156654,157528,158141,158800,159367,160246,161095,161945,,161661,161386,161923,162515,163087,163459,163858,164318,164624,164910,165284,166640,168045,,173940,177095,178961,181109,183059,184868,186429,188026,189581,190512,193615,196334,199230,199709,200365,201279,203499,205604,207641,208608,209875
3210,1259,Isle of Wight County,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,93,274310,275272,276161,277229,278211,279093,279677,280179,280628,281297,282150,283149,284371,285145,286125,286846,288027,288905,289608,290295,290652,291359,291801,292747,293912,295557,297355,298937,300327,301715,302911,304270,305606,307035,306815,305595,304448,304297,304681,304948,305778,306796,308001,308817,309640,310653,312958,315631,320866,325761,330928,334115,337141,340153,342543,345192,347418,349639,351338,356876,362418,368165,370102,371714,372809,376546,380355,384475,386207,388512
