,Unnamed: 0,fips,name,state_Ab,state,C_S,C_Sa
2451,2451,47047,Fayette County,TN,Tennessee,"Fayette County,Tennessee","Fayette County,TN"
2452,2452,47049,Fentress County,TN,Tennessee,"Fentress County,Tennessee","Fentress County,TN"
2453,2453,47051,Franklin County,TN,Tennessee,"Franklin County,Tennessee","Franklin County,TN"
2454,2454,47053,Gibson County,TN,Tennessee,"Gibson County,Tennessee","Gibson County,TN"
2455,2455,47055,Giles County,TN,Tennessee,"Giles County,Tennessee","Giles County,TN"
2456,2456,47057,Grainger County,TN,Tennessee,"Grainger County,Tennessee","Grainger County,TN"
2457,2457,47059,Greene County,TN,Tennessee,"Greene County,Tennessee","Greene County,TN"
2458,2458,47061,Grundy County,TN,Tennessee,"Grundy County,Tennessee","Grundy County,TN"
2459,2459,47063,Hamblen County,TN,Tennessee,"Hamblen County,Tennessee","Hamblen County,TN"
2460,2460,47065,Hamilton County,TN,Tennessee,"Hamilton County,Tennessee","Hamilton County,TN"
2461,2461,47067,Hancock County,TN,Tennessee,"Hancock County,Tennessee","Hancock County,TN"
2462,2462,47069,Hardeman County,TN,Tennessee,"Hardeman County,Tennessee","Hardeman County,TN"
2463,2463,47071,Hardin County,TN,Tennessee,"Hardin County,Tennessee","Hardin County,TN"
2464,2464,47073,Hawkins County,TN,Tennessee,"Hawkins County,Tennessee","Hawkins County,TN"
2465,2465,47075,Haywood County,TN,Tennessee,"Haywood County,Tennessee","Haywood County,TN"
2466,2466,47077,Henderson County,TN,Tennessee,"Henderson County,Tennessee","Henderson County,TN"
2467,2467,47079,Henry County,TN,Tennessee,"Henry County,Tennessee","Henry County,TN"
2468,2468,47081,Hickman County,TN,Tennessee,"Hickman County,Tennessee","Hickman County,TN"
2469,2469,47083,Houston County,TN,Tennessee,"Houston County,Tennessee","Houston County,TN"
2470,2470,47085,Humphreys County,TN,Tennessee,"Humphreys County,Tennessee","Humphreys County,TN"
2471,2471,47087,Jackson County,TN,Tennessee,"Jackson County,Tennessee","Jackson County,TN"
2472,2472,47089,Jefferson County,TN,Tennessee,"Jefferson County,Tennessee","Jefferson County,TN"
2473,2473,47091,Johnson County,TN,Tennessee,"Johnson County,Tennessee","Johnson County,TN"
2474,2474,47093,Knox County,TN,Tennessee,"Knox County,Tennessee","Knox County,TN"
2475,2475,47095,Lake County,TN,Tennessee,"Lake County,Tennessee","Lake County,TN"
2476,2476,47097,Lauderdale County,TN,Tennessee,"Lauderdale County,Tennessee","Lauderdale County,TN"
2477,2477,47099,Lawrence County,TN,Tennessee,"Lawrence County,Tennessee","Lawrence County,TN"
2478,2478,47101,Lewis County,TN,Tennessee,"Lewis County,Tennessee","Lewis County,TN"
2479,2479,47103,Lincoln County,TN,Tennessee,"Lincoln County,Tennessee","Lincoln County,TN"
2480,2480,47105,Loudon County,TN,Tennessee,"Loudon County,Tennessee","Loudon County,TN"
2481,2481,47107,McMinn County,TN,Tennessee,"McMinn County,Tennessee","McMinn County,TN"
2482,2482,47109,McNairy County,TN,Tennessee,"McNairy County,Tennessee","McNairy County,TN"
2483,2483,47111,Macon County,TN,Tennessee,"Macon County,Tennessee","Macon County,TN"
2484,2484,47113,Madison County,TN,Tennessee,"Madison County,Tennessee","Madison County,TN"
2485,2485,47115,Marion County,TN,Tennessee,"Marion County,Tennessee","Marion County,TN"
2486,2486,47117,Marshall County,TN,Tennessee,"Marshall County,Tennessee","Marshall County,TN"
2487,2487,47119,Maury County,TN,Tennessee,"Maury County,Tennessee","Maury County,TN"
2488,2488,47121,Meigs County,TN,Tennessee,"Meigs County,Tennessee","Meigs County,TN"
2489,2489,47123,Monroe County,TN,Tennessee,"Monroe County,Tennessee","Monroe County,TN"
2490,2490,47125,Montgomery County,TN,Tennessee,"Montgomery County,Tennessee","Montgomery County,TN"
2491,2491,47127,Moore County,TN,Tennessee,"Moore County,Tennessee","Moore County,TN"
2492,2492,47129,Morgan County,TN,Tennessee,"Morgan County,Tennessee","Morgan County,TN"
2493,2493,47131,Obion County,TN,Tennessee,"Obion County,Tennessee","Obion County,TN"
2494,2494,47133,Overton County,TN,Tennessee,"Overton County,Tennessee","Overton County,TN"
2495,2495,47135,Perry County,TN,Tennessee,"Perry County,Tennessee","Perry County,TN"
2496,2496,47137,Pickett County,TN,Tennessee,"Pickett County,Tennessee","Pickett County,TN"
2497,2497,47139,Polk County,TN,Tennessee,"Polk County,Tennessee","Polk County,TN"
2498,2498,47141,Putnam County,TN,Tennessee,"Putnam County,Tennessee","Putnam County,TN"
2499,2499,47143,Rhea County,TN,Tennessee,"Rhea County,Tennessee","Rhea County,TN"
2500,2500,47145,Roane County,TN,Tennessee,"Roane County,Tennessee","Roane County,TN"
2501,2501,47147,Robertson County,TN,Tennessee,"Robertson County,Tennessee","Robertson County,TN"
2502,2502,47149,Rutherford County,TN,Tennessee,"Rutherford County,Tennessee","Rutherford County,TN"
2503,2503,47151,Scott County,TN,Tennessee,"Scott County,Tennessee","Scott County,TN"
2504,2504,47153,Sequatchie County,TN,Tennessee,"Sequatchie County,Tennessee","Sequatchie County,TN"
2505,2505,47155,Sevier County,TN,Tennessee,"Sevier County,Tennessee","Sevier County,TN"
2506,2506,47157,Shelby County,TN,Tennessee,"Shelby County,Tennessee","Shelby County,TN"
2507,2507,47159,Smith County,TN,Tennessee,"Smith County,Tennessee","Smith County,TN"
2508,2508,47161,Stewart County,TN,Tennessee,"Stewart County,Tennessee","Stewart County,TN"
2509,2509,47163,Sullivan County,TN,Tennessee,"Sullivan County,Tennessee","Sullivan County,TN"
2510,2510,47165,Sumner County,TN,Tennessee,"Sumner County,Tennessee","Sumner County,TN"
2511,2511,47167,Tipton County,TN,Tennessee,"Tipton County,Tennessee","Tipton County,TN"
2512,2512,47169,Trousdale County,TN,Tennessee,"Trousdale County,Tennessee","Trousdale County,TN"
2513,2513,47171,Unicoi County,TN,Tennessee,"Unicoi County,Tennessee","Unicoi County,TN"
2514,2514,47173,Union County,TN,Tennessee,"Union County,Tennessee","Union County,TN"
2515,2515,47175,Van Buren County,TN,Tennessee,"Van Buren County,Tennessee","Van Buren County,TN"
2516,2516,47177,Warren County,TN,Tennessee,"Warren County,Tennessee","Warren County,TN"
2517,2517,47179,Washington County,TN,Tennessee,"Washington County,Tennessee","Washington County,TN"
2518,2518,47181,Wayne County,TN,Tennessee,"Wayne County,Tennessee","Wayne County,TN"
2519,2519,47183,Weakley County,TN,Tennessee,"Weakley County,Tennessee","Weakley County,TN"
2520,2520,47185,White County,TN,Tennessee,"White County,Tennessee","White County,TN"
2521,2521,47187,Williamson County,TN,Tennessee,"Williamson County,Tennessee","Williamson County,TN"
2522,2522,47189,Wilson County,TN,Tennessee,"Wilson County,Tennessee","Wilson County,TN"
2523,2523,48001,Anderson County,TX,Texas,"Anderson County,Texas","Anderson County,TX"
2524,2524,48003,Andrews County,TX,Texas,"Andrews County,Texas","Andrews County,TX"
2525,2525,48005,Angelina County,TX,Texas,"Angelina County,Texas","Angelina County,TX"
2526,2526,48007,Aransas County,TX,Texas,"Aransas County,Texas","Aransas County,TX"
2527,2527,48009,Archer County,TX,Texas,"Archer County,Texas","Archer County,TX"
2528,2528,48011,Armstrong County,TX,Texas,"Armstrong County,Texas","Armstrong County,TX"
2529,2529,48013,Atascosa County,TX,Texas,"Atascosa County,Texas","Atascosa County,TX"
2530,2530,48015,Austin County,TX,Texas,"Austin County,Texas","Austin County,TX"
2531,2531,48017,Bailey County,TX,Texas,"Bailey County,Texas","Bailey County,TX"
2532,2532,48019,Bandera County,TX,Texas,"Bandera County,Texas","Bandera County,TX"
2533,2533,48021,Bastrop County,TX,Texas,"Bastrop County,Texas","Bastrop County,TX"
2534,2534,48023,Baylor County,TX,Texas,"Baylor County,Texas","Baylor County,TX"
2535,2535,48025,Bee County,TX,Texas,"Bee County,Texas","Bee County,TX"
2536,2536,48027,Bell County,TX,Texas,"Bell County,Texas","Bell County,TX"
2537,2537,48029,Bexar County,TX,Texas,"Bexar County,Texas","Bexar County,TX"
2538,2538,48031,Blanco County,TX,Texas,"Blanco County,Texas","Blanco County,TX"
2539,2539,48033,Borden County,TX,Texas,"Borden County,Texas","Borden County,TX"
2540,2540,48035,Bosque County,TX,Texas,"Bosque County,Texas","Bosque County,TX"
2541,2541,48037,Bowie County,TX,Texas,"Bowie County,Texas","Bowie County,TX"
2542,2542,48039,Brazoria County,TX,Texas,"Brazoria County,Texas","Brazoria County,TX"
2543,2543,48041,Brazos County,TX,Texas,"Brazos County,Texas","Brazos County,TX"
2544,2544,48043,Brewster County,TX,Texas,"Brewster County,Texas","Brewster County,TX"
2545,2545,48045,Briscoe County,TX,Texas,"Briscoe County,Texas","Briscoe County,TX"
2546,2546,48047,Brooks County,TX,Texas,"Brooks County,Texas","Brooks County,TX"
2547,2547,48049,Brown County,TX,Texas,"Brown County,Texas","Brown County,TX"
2548,2548,48051,Burleson County,TX,Texas,"Burleson County,Texas","Burleson County,TX"
2549,2549,48053,Burnet County,TX,Texas,"Burnet County,Texas","Burnet County,TX"
2550,2550,48055,Caldwell County,TX,Texas,"Caldwell County,Texas","Caldwell County,TX"
2551,2551,48057,Calhoun County,TX,Texas,"Calhoun County,Texas","Calhoun County,TX"
2552,2552,48059,Callahan County,TX,Texas,"Callahan County,Texas","Callahan County,TX"
2553,2553,48061,Cameron County,TX,Texas,"Cameron County,Texas","Cameron County,TX"
2554,2554,48063,Camp County,TX,Texas,"Camp County,Texas","Camp County,TX"
2555,2555,48065,Carson County,TX,Texas,"Carson County,Texas","Carson County,TX"
2556,2556,48067,Cass County,TX,Texas,"Cass County,Texas","Cass County,TX"
2557,2557,48069,Castro County,TX,Texas,"Castro County,Texas","Castro County,TX"
2558,2558,48071,Chambers County,TX,Texas,"Chambers County,Texas","Chambers County,TX"
2559,2559,48073,Cherokee County,TX,Texas,"Cherokee County,Texas","Cherokee County,TX"
2560,2560,48075,Childress County,TX,Texas,"Childress County,Texas","Childress County,TX"
2561,2561,48077,Clay County,TX,Texas,"Clay County,Texas","Clay County,TX"
2562,2562,48079,Cochran County,TX,Texas,"Cochran County,Texas","Cochran County,TX"
2563,2563,48081,Coke County,TX,Texas,"Coke County,Texas","Coke County,TX"
2564,2564,48083,Coleman County,TX,Texas,"Coleman County,Texas","Coleman County,TX"
2565,2565,48085,Collin County,TX,Texas,"Collin County,Texas","Collin County,TX"
2566,2566,48087,Collingsworth County,TX,Texas,"Collingsworth County,Texas","Collingsworth County,TX"
2567,2567,48089,Colorado County,TX,Texas,"Colorado County,Texas","Colorado County,TX"
2568,2568,48091,Comal County,TX,Texas,"Comal County,Texas","Comal County,TX"
2569,2569,48093,Comanche County,TX,Texas,"Comanche County,Texas","Comanche County,TX"
2570,2570,48095,Concho County,TX,Texas,"Concho County,Texas","Concho County,TX"
2571,2571,48097,Cooke County,TX,Texas,"Cooke County,Texas","Cooke County,TX"
2572,2572,48099,Coryell County,TX,Texas,"Coryell County,Texas","Coryell County,TX"
2573,2573,48101,Cottle County,TX,Texas,"Cottle County,Texas","Cottle County,TX"
2574,2574,48103,Crane County,TX,Texas,"Crane County,Texas","Crane County,TX"
2575,2575,48105,Crockett County,TX,Texas,"Crockett County,Texas","Crockett County,TX"
2576,2576,48107,Crosby County,TX,Texas,"Crosby County,Texas","Crosby County,TX"
2577,2577,48109,Culberson County,TX,Texas,"Culberson County,Texas","Culberson County,TX"
2578,2578,48111,Dallam County,TX,Texas,"Dallam County,Texas","Dallam County,TX"
2579,2579,48113,Dallas County,TX,Texas,"Dallas County,Texas","Dallas County,TX"
2580,2580,48115,Dawson County,TX,Texas,"Dawson County,Texas","Dawson County,TX"
2581,2581,48117,Deaf Smith County,TX,Texas,"Deaf Smith County,Texas","Deaf Smith County,TX"
2582,2582,48119,Delta County,TX,Texas,"Delta County,Texas","Delta County,TX"
2583,2583,48121,Denton County,TX,Texas,"Denton County,Texas","Denton County,TX"
2584,2584,48123,DeWitt County,TX,Texas,"DeWitt County,Texas","DeWitt County,TX"
2585,2585,48125,Dickens County,TX,Texas,"Dickens County,Texas","Dickens County,TX"
2586,2586,48127,Dimmit County,TX,Texas,"Dimmit County,Texas","Dimmit County,TX"
2587,2587,48129,Donley County,TX,Texas,"Donley County,Texas","Donley County,TX"
2588,2588,48131,Duval County,TX,Texas,"Duval County,Texas","Duval County,TX"
2589,2589,48133,Eastland County,TX,Texas,"Eastland County,Texas","Eastland County,TX"
2590,2590,48135,Ector County,TX,Texas,"Ector County,Texas","Ector County,TX"
2591,2591,48137,Edwards County,TX,Texas,"Edwards County,Texas","Edwards County,TX"
2592,2592,48139,Ellis County,TX,Texas,"Ellis County,Texas","Ellis County,TX"
2593,2593,48141,El Paso County,TX,Texas,"El Paso County,Texas","El Paso County,TX"
2594,2594,48143,Erath County,TX,Texas,"Erath County,Texas","Erath County,TX"
2595,2595,48145,Falls County,TX,Texas,"Falls County,Texas","Falls County,TX"
2596,2596,48147,Fannin County,TX,Texas,"Fannin County,Texas","Fannin County,TX"
2597,2597,48149,Fayette County,TX,Texas,"Fayette County,Texas","Fayette County,TX"
2598,2598,48151,Fisher County,TX,Texas,"Fisher County,Texas","Fisher County,TX"
2599,2599,48153,Floyd County,TX,Texas,"Floyd County,Texas","Floyd County,TX"
2600,2600,48155,Foard County,TX,Texas,"Foard County,Texas","Foard County,TX"
2601,2601,48157,Fort Bend County,TX,Texas,"Fort Bend County,Texas","Fort Bend County,TX"
2602,2602,48159,Franklin County,TX,Texas,"Franklin County,Texas","Franklin County,TX"
2603,2603,48161,Freestone County,TX,Texas,"Freestone County,Texas","Freestone County,TX"
2604,2604,48163,Frio County,TX,Texas,"Frio County,Texas","Frio County,TX"
2605,2605,48165,Gaines County,TX,Texas,"Gaines County,Texas","Gaines County,TX"
2606,2606,48167,Galveston County,TX,Texas,"Galveston County,Texas","Galveston County,TX"
2607,2607,48169,Garza County,TX,Texas,"Garza County,Texas","Garza County,TX"
2608,2608,48171,Gillespie County,TX,Texas,"Gillespie County,Texas","Gillespie County,TX"
2609,2609,48173,Glasscock County,TX,Texas,"Glasscock County,Texas","Glasscock County,TX"
2610,2610,48175,Goliad County,TX,Texas,"Goliad County,Texas","Goliad County,TX"
2611,2611,48177,Gonzales County,TX,Texas,"Gonzales County,Texas","Gonzales County,TX"
2612,2612,48179,Gray County,TX,Texas,"Gray County,Texas","Gray County,TX"
2613,2613,48181,Grayson County,TX,Texas,"Grayson County,Texas","Grayson County,TX"
2614,2614,48183,Gregg County,TX,Texas,"Gregg County,Texas","Gregg County,TX"
2615,2615,48185,Grimes County,TX,Texas,"Grimes County,Texas","Grimes County,TX"
2616,2616,48187,Guadalupe County,TX,Texas,"Guadalupe County,Texas","Guadalupe County,TX"
2617,2617,48189,Hale County,TX,Texas,"Hale County,Texas","Hale County,TX"
2618,2618,48191,Hall County,TX,Texas,"Hall County,Texas","Hall County,TX"
2619,2619,48193,Hamilton County,TX,Texas,"Hamilton County,Texas","Hamilton County,TX"
2620,2620,48195,Hansford County,TX,Texas,"Hansford County,Texas","Hansford County,TX"
2621,2621,48197,Hardeman County,TX,Texas,"Hardeman County,Texas","Hardeman County,TX"
2622,2622,48199,Hardin County,TX,Texas,"Hardin County,Texas","Hardin County,TX"
2623,2623,48201,Harris County,TX,Texas,"Harris County,Texas","Harris County,TX"
2624,2624,48203,Harrison County,TX,Texas,"Harrison County,Texas","Harrison County,TX"
2625,2625,48205,Hartley County,TX,Texas,"Hartley County,Texas","Hartley County,TX"
2626,2626,48207,Haskell County,TX,Texas,"Haskell County,Texas","Haskell County,TX"
2627,2627,48209,Hays County,TX,Texas,"Hays County,Texas","Hays County,TX"
2628,2628,48211,Hemphill County,TX,Texas,"Hemphill County,Texas","Hemphill County,TX"
2629,2629,48213,Henderson County,TX,Texas,"Henderson County,Texas","Henderson County,TX"
2630,2630,48215,Hidalgo County,TX,Texas,"Hidalgo County,Texas","Hidalgo County,TX"
2631,2631,48217,Hill County,TX,Texas,"Hill County,Texas","Hill County,TX"
2632,2632,48219,Hockley County,TX,Texas,"Hockley County,Texas","Hockley County,TX"
2633,2633,48221,Hood County,TX,Texas,"Hood County,Texas","Hood County,TX"
2634,2634,48223,Hopkins County,TX,Texas,"Hopkins County,Texas","Hopkins County,TX"
2635,2635,48225,Houston County,TX,Texas,"Houston County,Texas","Houston County,TX"
2636,2636,48227,Howard County,TX,Texas,"Howard County,Texas","Howard County,TX"
2637,2637,48229,Hudspeth County,TX,Texas,"Hudspeth County,Texas","Hudspeth County,TX"
2638,2638,48231,Hunt County,TX,Texas,"Hunt County,Texas","Hunt County,TX"
2639,2639,48233,Hutchinson County,TX,Texas,"Hutchinson County,Texas","Hutchinson County,TX"
2640,2640,48235,Irion County,TX,Texas,"Irion County,Texas","Irion County,TX"
2641,2641,48237,Jack County,TX,Texas,"Jack County,Texas","Jack County,TX"
2642,2642,48239,Jackson County,TX,Texas,"Jackson County,Texas","Jackson County,TX"
2643,2643,48241,Jasper County,TX,Texas,"Jasper County,Texas","Jasper County,TX"
2644,2644,48243,Jeff Davis County,TX,Texas,"Jeff Davis County,Texas","Jeff Davis County,TX"
2645,2645,48245,Jefferson County,TX,Texas,"Jefferson County,Texas","Jefferson County,TX"
2646,2646,48247,Jim Hogg County,TX,Texas,"Jim Hogg County,Texas","Jim Hogg County,TX"
2647,2647,48249,Jim Wells County,TX,Texas,"Jim Wells County,Texas","Jim Wells County,TX"
2648,2648,48251,Johnson County,TX,Texas,"Johnson County,Texas","Johnson County,TX"
2649,2649,48253,Jones County,TX,Texas,"Jones County,Texas","Jones County,TX"
2650,2650,48255,Karnes County,TX,Texas,"Karnes County,Texas","Karnes County,TX"
2651,2651,48257,Kaufman County,TX,Texas,"Kaufman County,Texas","Kaufman County,TX"
2652,2652,48259,Kendall County,TX,Texas,"Kendall County,Texas","Kendall County,TX"
2653,2653,48261,Kenedy County,TX,Texas,"Kenedy County,Texas","Kenedy County,TX"
2654,2654,48263,Kent County,TX,Texas,"Kent County,Texas","Kent County,TX"
2655,2655,48265,Kerr County,TX,Texas,"Kerr County,Texas","Kerr County,TX"
2656,2656,48267,Kimble County,TX,Texas,"Kimble County,Texas","Kimble County,TX"
2657,2657,48269,King County,TX,Texas,"King County,Texas","King County,TX"
2658,2658,48271,Kinney County,TX,Texas,"Kinney County,Texas","Kinney County,TX"
2659,2659,48273,Kleberg County,TX,Texas,"Kleberg County,Texas","Kleberg County,TX"
2660,2660,48275,Knox County,TX,Texas,"Knox County,Texas","Knox County,TX"
2661,2661,48277,Lamar County,TX,Texas,"Lamar County,Texas","Lamar County,TX"
2662,2662,48279,Lamb County,TX,Texas,"Lamb County,Texas","Lamb County,TX"
2663,2663,48281,Lampasas County,TX,Texas,"Lampasas County,Texas","Lampasas County,TX"
2664,2664,48283,La Salle County,TX,Texas,"La Salle County,Texas","La Salle County,TX"
2665,2665,48285,Lavaca County,TX,Texas,"Lavaca County,Texas","Lavaca County,TX"
2666,2666,48287,Lee County,TX,Texas,"Lee County,Texas","Lee County,TX"
2667,2667,48289,Leon County,TX,Texas,"Leon County,Texas","Leon County,TX"
2668,2668,48291,Liberty County,TX,Texas,"Liberty County,Texas","Liberty County,TX"
2669,2669,48293,Limestone County,TX,Texas,"Limestone County,Texas","Limestone County,TX"
2670,2670,48295,Lipscomb County,TX,Texas,"Lipscomb County,Texas","Lipscomb County,TX"
2671,2671,48297,Live Oak County,TX,Texas,"Live Oak County,Texas","Live Oak County,TX"
2672,2672,48299,Llano County,TX,Texas,"Llano County,Texas","Llano County,TX"
2673,2673,48301,Loving County,TX,Texas,"Loving County,Texas","Loving County,TX"
2674,2674,48303,Lubbock County,TX,Texas,"Lubbock County,Texas","Lubbock County,TX"
2675,2675,48305,Lynn County,TX,Texas,"Lynn County,Texas","Lynn County,TX"
2676,2676,48307,McCulloch County,TX,Texas,"McCulloch County,Texas","McCulloch County,TX"
2677,2677,48309,McLennan County,TX,Texas,"McLennan County,Texas","McLennan County,TX"
2678,2678,48311,McMullen County,TX,Texas,"McMullen County,Texas","McMullen County,TX"
2679,2679,48313,Madison County,TX,Texas,"Madison County,Texas","Madison County,TX"
2680,2680,48315,Marion County,TX,Texas,"Marion County,Texas","Marion County,TX"
2681,2681,48317,Martin County,TX,Texas,"Martin County,Texas","Martin County,TX"
2682,2682,48319,Mason County,TX,Texas,"Mason County,Texas","Mason County,TX"
2683,2683,48321,Matagorda County,TX,Texas,"Matagorda County,Texas","Matagorda County,TX"
2684,2684,48323,Maverick County,TX,Texas,"Maverick County,Texas","Maverick County,TX"
2685,2685,48325,Medina County,TX,Texas,"Medina County,Texas","Medina County,TX"
2686,2686,48327,Menard County,TX,Texas,"Menard County,Texas","Menard County,TX"
2687,2687,48329,Midland County,TX,Texas,"Midland County,Texas","Midland County,TX"
2688,2688,48331,Milam County,TX,Texas,"Milam County,Texas","Milam County,TX"
2689,2689,48333,Mills County,TX,Texas,"Mills County,Texas","Mills County,TX"
2690,2690,48335,Mitchell County,TX,Texas,"Mitchell County,Texas","Mitchell County,TX"
2691,2691,48337,Montague County,TX,Texas,"Montague County,Texas","Montague County,TX"
2692,2692,48339,Montgomery County,TX,Texas,"Montgomery County,Texas","Montgomery County,TX"
2693,2693,48341,Moore County,TX,Texas,"Moore County,Texas","Moore County,TX"
2694,2694,48343,Morris County,TX,Texas,"Morris County,Texas","Morris County,TX"
2695,2695,48345,Motley County,TX,Texas,"Motley County,Texas","Motley County,TX"
2696,2696,48347,Nacogdoches County,TX,Texas,"Nacogdoches County,Texas","Nacogdoches County,TX"
2697,2697,48349,Navarro County,TX,Texas,"Navarro County,Texas","Navarro County,TX"
2698,2698,48351,Newton County,TX,Texas,"Newton County,Texas","Newton County,TX"
2699,2699,48353,Nolan County,TX,Texas,"Nolan County,Texas","Nolan County,TX"
2700,2700,48355,Nueces County,TX,Texas,"Nueces County,Texas","Nueces County,TX"
2701,2701,48357,Ochiltree County,TX,Texas,"Ochiltree County,Texas","Ochiltree County,TX"
2702,2702,48359,Oldham County,TX,Texas,"Oldham County,Texas","Oldham County,TX"
2703,2703,48361,Orange County,TX,Texas,"Orange County,Texas","Orange County,TX"
2704,2704,48363,Palo Pinto County,TX,Texas,"Palo Pinto County,Texas","Palo Pinto County,TX"
2705,2705,48365,Panola County,TX,Texas,"Panola County,Texas","Panola County,TX"
2706,2706,48367,Parker County,TX,Texas,"Parker County,Texas","Parker County,TX"
2707,2707,48369,Parmer County,TX,Texas,"Parmer County,Texas","Parmer County,TX"
2708,2708,48371,Pecos County,TX,Texas,"Pecos County,Texas","Pecos County,TX"
2709,2709,48373,Polk County,TX,Texas,"Polk County,Texas","Polk County,TX"
2710,2710,48375,Potter County,TX,Texas,"Potter County,Texas","Potter County,TX"
2711,2711,48377,Presidio County,TX,Texas,"Presidio County,Texas","Presidio County,TX"
2712,2712,48379,Rains County,TX,Texas,"Rains County,Texas","Rains County,TX"
2713,2713,48381,Randall County,TX,Texas,"Randall County,Texas","Randall County,TX"
2714,2714,48383,Reagan County,TX,Texas,"Reagan County,Texas","Reagan County,TX"
2715,2715,48385,Real County,TX,Texas,"Real County,Texas","Real County,TX"
2716,2716,48387,Red River County,TX,Texas,"Red River County,Texas","Red River County,TX"
2717,2717,48389,Reeves County,TX,Texas,"Reeves County,Texas","Reeves County,TX"
2718,2718,48391,Refugio County,TX,Texas,"Refugio County,Texas","Refugio County,TX"
2719,2719,48393,Roberts County,TX,Texas,"Roberts County,Texas","Roberts County,TX"
2720,2720,48395,Robertson County,TX,Texas,"Robertson County,Texas","Robertson County,TX"
2721,2721,48397,Rockwall County,TX,Texas,"Rockwall County,Texas","Rockwall County,TX"
2722,2722,48399,Runnels County,TX,Texas,"Runnels County,Texas","Runnels County,TX"
2723,2723,48401,Rusk County,TX,Texas,"Rusk County,Texas","Rusk County,TX"
2724,2724,48403,Sabine County,TX,Texas,"Sabine County,Texas","Sabine County,TX"
2725,2725,48405,San Augustine County,TX,Texas,"San Augustine County,Texas","San Augustine County,TX"
2726,2726,48407,San Jacinto County,TX,Texas,"San Jacinto County,Texas","San Jacinto County,TX"
2727,2727,48409,San Patricio County,TX,Texas,"San Patricio County,Texas","San Patricio County,TX"
2728,2728,48411,San Saba County,TX,Texas,"San Saba County,Texas","San Saba County,TX"
2729,2729,48413,Schleicher County,TX,Texas,"Schleicher County,Texas","Schleicher County,TX"
2730,2730,48415,Scurry County,TX,Texas,"Scurry County,Texas","Scurry County,TX"
2731,2731,48417,Shackelford County,TX,Texas,"Shackelford County,Texas","Shackelford County,TX"
2732,2732,48419,Shelby County,TX,Texas,"Shelby County,Texas","Shelby County,TX"
2733,2733,48421,Sherman County,TX,Texas,"Sherman County,Texas","Sherman County,TX"
2734,2734,48423,Smith County,TX,Texas,"Smith County,Texas","Smith County,TX"
2735,2735,48425,Somervell County,TX,Texas,"Somervell County,Texas","Somervell County,TX"
2736,2736,48427,Starr County,TX,Texas,"Starr County,Texas","Starr County,TX"
2737,2737,48429,Stephens County,TX,Texas,"Stephens County,Texas","Stephens County,TX"
2738,2738,48431,Sterling County,TX,Texas,"Sterling County,Texas","Sterling County,TX"
2739,2739,48433,Stonewall County,TX,Texas,"Stonewall County,Texas","Stonewall County,TX"
2740,2740,48435,Sutton County,TX,Texas,"Sutton County,Texas","Sutton County,TX"
2741,2741,48437,Swisher County,TX,Texas,"Swisher County,Texas","Swisher County,TX"
2742,2742,48439,Tarrant County,TX,Texas,"Tarrant County,Texas","Tarrant County,TX"
2743,2743,48441,Taylor County,TX,Texas,"Taylor County,Texas","Taylor County,TX"
2744,2744,48443,Terrell County,TX,Texas,"Terrell County,Texas","Terrell County,TX"
2745,2745,48445,Terry County,TX,Texas,"Terry County,Texas","Terry County,TX"
2746,2746,48447,Throckmorton County,TX,Texas,"Throckmorton County,Texas","Throckmorton County,TX"
2747,2747,48449,Titus County,TX,Texas,"Titus County,Texas","Titus County,TX"
2748,2748,48451,Tom Green County,TX,Texas,"Tom Green County,Texas","Tom Green County,TX"
2749,2749,48453,Travis County,TX,Texas,"Travis County,Texas","Travis County,TX"
2750,2750,48455,Trinity County,TX,Texas,"Trinity County,Texas","Trinity County,TX"
2751,2751,48457,Tyler County,TX,Texas,"Tyler County,Texas","Tyler County,TX"
2752,2752,48459,Upshur County,TX,Texas,"Upshur County,Texas","Upshur County,TX"
2753,2753,48461,Upton County,TX,Texas,"Upton County,Texas","Upton County,TX"
2754,2754,48463,Uvalde County,TX,Texas,"Uvalde County,Texas","Uvalde County,TX"
2755,2755,48465,Val Verde County,TX,Texas,"Val Verde County,Texas","Val Verde County,TX"
2756,2756,48467,Van Zandt County,TX,Texas,"Van Zandt County,Texas","Van Zandt County,TX"
2757,2757,48469,Victoria County,TX,Texas,"Victoria County,Texas","Victoria County,TX"
2758,2758,48471,Walker County,TX,Texas,"Walker County,Texas","Walker County,TX"
2759,2759,48473,Waller County,TX,Texas,"Waller County,Texas","Waller County,TX"
2760,2760,48475,Ward County,TX,Texas,"Ward County,Texas","Ward County,TX"
2761,2761,48477,Washington County,TX,Texas,"Washington County,Texas","Washington County,TX"
2762,2762,48479,Webb County,TX,Texas,"Webb County,Texas","Webb County,TX"
2763,2763,48481,Wharton County,TX,Texas,"Wharton County,Texas","Wharton County,TX"
2764,2764,48483,Wheeler County,TX,Texas,"Wheeler County,Texas","Wheeler County,TX"
2765,2765,48485,Wichita County,TX,Texas,"Wichita County,Texas","Wichita County,TX"
2766,2766,48487,Wilbarger County,TX,Texas,"Wilbarger County,Texas","Wilbarger County,TX"
2767,2767,48489,Willacy County,TX,Texas,"Willacy County,Texas","Willacy County,TX"
2768,2768,48491,Williamson County,TX,Texas,"Williamson County,Texas","Williamson County,TX"
