,RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
138,353,138,Adams County,county,CO,CO,"Denver-Aurora-Lakewood, CO",8,1,316827.0,319432.0,322364.0,324474.0,327258.0,329507.0,331260.0,332723.0,334587.0,336593.0,337916.0,340135.0,343033.0,346813.0,349678.0,353394.0,356394.0,358695.0,359834.0,360843.0,362223.0,364023.0,367122.0,369752.0,370703.0,371705.0,371608.0,371658.0,370256.0,369507.0,368705.0,368489.0,368698.0,369294.0,370512.0,372411.0,375683.0,377366.0,379770.0,381637.0,383732.0,383843.0,384814.0,386983.0,391636.0,396260.0,401730.0,406997.0,413199.0,419673.0,425866.0,432834.0,441175.0,451641.0,462341.0,471864.0,479109.0,485748.0,491502.0,497498.0
139,1964,139,Passaic County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,31,306663.0,307410.0,309841.0,311661.0,314084.0,315114.0,316821.0,317008.0,318715.0,320987.0,323969.0,327101.0,330924.0,335828.0,338799.0,340084.0,340818.0,341676.0,342633.0,343201.0,344383.0,346542.0,348325.0,350347.0,350742.0,350983.0,351331.0,353039.0,354346.0,355357.0,355917.0,356747.0,356751.0,357075.0,356998.0,358261.0,359934.0,361724.0,362893.0,363850.0,364926.0,366579.0,367883.0,371249.0,375646.0,380860.0,386099.0,390961.0,396054.0,399833.0,403749.0,407808.0,412034.0,417646.0,424063.0,431363.0,437250.0,441329.0,444480.0,447682.0
140,1396,140,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",6,97,585361.0,589184.0,592770.0,592996.0,596945.0,600503.0,600006.0,602828.0,606424.0,613616.0,619801.0,624915.0,630187.0,640719.0,649433.0,657625.0,658742.0,661120.0,665647.0,668295.0,669001.0,663623.0,657054.0,651451.0,645376.0,639489.0,635537.0,632457.0,633849.0,637327.0,639306.0,639371.0,637842.0,637814.0,634338.0,632518.0,638950.0,648222.0,652039.0,649153.0,644051.0,639225.0,639118.0,643269.0,655097.0,665620.0,676321.0,684463.0,689863.0,692590.0,698323.0,708279.0,719636.0,730361.0,743390.0,757084.0,765831.0,766134.0,764318.0,759409.0
141,1241,141,Morris County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,27,429358.0,430135.0,432351.0,432203.0,432939.0,434230.0,437259.0,440076.0,441046.0,440968.0,440924.0,441275.0,442126.0,445063.0,447834.0,451388.0,451853.0,451445.0,449729.0,448875.0,449960.0,450709.0,451800.0,452889.0,452538.0,452050.0,449201.0,449435.0,449384.0,450255.0,449970.0,449507.0,448891.0,449133.0,449174.0,449221.0,447314.0,445390.0,446289.0,448023.0,449608.0,449008.0,450412.0,454075.0,459659.0,465157.0,470262.0,475193.0,478547.0,483989.0,489069.0,495345.0,501657.0,508616.0,515477.0,520856.0,525093.0,526765.0,528517.0,530216.0
142,221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,89,134576.0,134629.0,134735.0,135500.0,136640.0,137722.0,138192.0,138562.0,138922.0,140111.0,141475.0,143039.0,143801.0,144339.0,144806.0,145985.0,147185.0,148210.0,149059.0,149884.0,150812.0,151435.0,152200.0,153016.0,154567.0,156001.0,157351.0,158212.0,159072.0,159817.0,160459.0,161054.0,161694.0,162801.0,163783.0,164862.0,165943.0,167282.0,168585.0,169273.0,169702.0,169772.0,170191.0,170974.0,172199.0,173916.0,175707.0,177604.0,179849.0,182014.0,184423.0,186625.0,189330.0,192473.0,195684.0,200064.0,203952.0,207777.0,209441.0,210508.0
143,287,143,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,177563.0,178327.0,179161.0,179866.0,180722.0,181341.0,182054.0,182951.0,184213.0,185044.0,185929.0,187355.0,188408.0,189017.0,189077.0,190076.0,191314.0,192165.0,192702.0,193237.0,193862.0,194423.0,194563.0,194940.0,195733.0,197109.0,198106.0,198506.0,198247.0,198787.0,199105.0,199762.0,199645.0,199665.0,199863.0,200336.0,201163.0,201332.0,201836.0,202135.0,203177.0,204022.0,205552.0,206737.0,208003.0,209010.0,210570.0,211398.0,212785.0,215214.0,218618.0,221690.0,224059.0,226722.0,229839.0,232564.0,234471.0,236062.0,237847.0,240681.0
144,2511,144,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,468719.0,472232.0,476233.0,480221.0,486267.0,491901.0,498079.0,502795.0,506776.0,510849.0,514975.0,519261.0,524489.0,530781.0,537728.0,542042.0,545725.0,547588.0,548505.0,548825.0,550353.0,553782.0,557096.0,559326.0,560521.0,560703.0,558664.0,555895.0,554320.0,554310.0,554490.0,553623.0,553189.0,552431.0,551096.0,549686.0,548935.0,548986.0,549794.0,551286.0,551914.0,553666.0,554574.0,557188.0,554873.0,555691.0,556665.0,560949.0,563977.0,566019.0,569607.0,571093.0,575415.0,578972.0,584947.0,590326.0,597245.0,603647.0,608962.0,614371.0
145,448,145,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,11,317368.0,319937.0,321928.0,324423.0,327850.0,330668.0,332509.0,333096.0,334622.0,335791.0,338644.0,342270.0,345900.0,350455.0,353935.0,355658.0,356346.0,356201.0,358231.0,359756.0,361259.0,363092.0,364908.0,366608.0,368073.0,368035.0,368031.0,368478.0,369656.0,369903.0,370068.0,369988.0,371957.0,372946.0,375269.0,377132.0,380386.0,384120.0,387022.0,388080.0,388680.0,391616.0,394030.0,397554.0,400771.0,405947.0,411432.0,417706.0,423702.0,430169.0,437976.0,446540.0,454893.0,463601.0,473581.0,483377.0,491885.0,499423.0,506825.0,513715.0
146,1746,146,Hampden County,county,MA,MA,"Springfield, MA",25,13,192712.0,193023.0,193439.0,194689.0,195650.0,197086.0,197699.0,198444.0,199243.0,200380.0,202115.0,203709.0,205453.0,207060.0,207784.0,206865.0,206655.0,207526.0,209508.0,210506.0,210340.0,210103.0,209582.0,210004.0,210127.0,210081.0,210259.0,211778.0,213911.0,215228.0,215862.0,215723.0,216420.0,217234.0,218117.0,218737.0,219306.0,220884.0,221578.0,222296.0,223127.0,225078.0,227266.0,229382.0,231598.0,233994.0,237300.0,241195.0,245645.0,248309.0,251115.0,254167.0,258097.0,262745.0,266259.0,270747.0,274016.0,276420.0,277781.0,278804.0
147,2465,147,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,135409.0,134900.0,135206.0,136275.0,137271.0,138091.0,138216.0,138998.0,139757.0,140616.0,141387.0,141809.0,143153.0,144701.0,146225.0,146579.0,146618.0,146872.0,147406.0,147787.0,147711.0,147659.0,147853.0,148373.0,148414.0,148190.0,147730.0,148012.0,148781.0,149720.0,150599.0,151108.0,151863.0,152725.0,153397.0,153410.0,153126.0,153786.0,155361.0,157071.0,158542.0,159955.0,162109.0,163769.0,166160.0,168048.0,170364.0,172150.0,173535.0,175527.0,176596.0,178799.0,181090.0,184196.0,186556.0,188300.0,189210.0,189858.0,190547.0,191825.0
148,1442,148,Tulare County,county,CA,CA,"Visalia, CA",6,107,195945.0,196572.0,197296.0,198214.0,198897.0,199673.0,199815.0,200535.0,200858.0,202388.0,203003.0,204539.0,207020.0,209950.0,212657.0,213750.0,215045.0,216381.0,216755.0,217831.0,218653.0,220017.0,220969.0,221965.0,223008.0,222734.0,222356.0,223006.0,224264.0,225026.0,224117.0,223810.0,224337.0,226363.0,226375.0,226539.0,226254.0,228788.0,230349.0,232915.0,234754.0,237254.0,240030.0,243177.0,246183.0,248616.0,251837.0,254908.0,257910.0,260004.0,263154.0,266583.0,270633.0,276506.0,284059.0,291471.0,297010.0,301428.0,305317.0,309753.0
149,2538,149,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,222393.0,223893.0,225577.0,227858.0,230580.0,232512.0,233946.0,235392.0,236563.0,237283.0,239207.0,242576.0,245479.0,245638.0,245019.0,244996.0,247064.0,249284.0,251521.0,253337.0,254629.0,255539.0,255549.0,256039.0,257454.0,259407.0,261410.0,262389.0,263929.0,264435.0,265160.0,264903.0,265701.0,266283.0,266423.0,266607.0,267754.0,269479.0,272440.0,275805.0,278534.0,278458.0,278079.0,278859.0,281159.0,283985.0,288103.0,291288.0,293836.0,294737.0,297593.0,301011.0,306187.0,312663.0,319714.0,326719.0,333315.0,339778.0,347192.0,352867.0
150,3247,150,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,359296.0,363741.0,365962.0,365227.0,362908.0,361375.0,361531.0,363077.0,363954.0,367087.0,369904.0,372007.0,374713.0,374311.0,375440.0,374614.0,376738.0,379061.0,380755.0,381584.0,382925.0,384816.0,384724.0,385278.0,383300.0,385507.0,386410.0,388501.0,387498.0,386688.0,386137.0,387558.0,388598.0,390758.0,394721.0,398905.0,399778.0,400193.0,399328.0,401938.0,403536.0,405008.0,407357.0,411116.0,417610.0,423932.0,428458.0,432655.0,438175.0,444533.0,451160.0,457240.0,465475.0,473847.0,481263.0,485123.0,487899.0,489037.0,491043.0,493602.0
151,215,151,Knox County,county,TN,TN,"Knoxville, TN",47,93,172703.0,173133.0,173662.0,174483.0,175518.0,176805.0,178410.0,179459.0,180245.0,180485.0,181490.0,182561.0,183668.0,184738.0,185925.0,187099.0,188266.0,189253.0,190330.0,190944.0,191457.0,192255.0,193168.0,194660.0,196208.0,197791.0,198561.0,199690.0,200491.0,201460.0,201406.0,202112.0,203448.0,205327.0,206673.0,207595.0,208691.0,210198.0,211909.0,212998.0,214350.0,215474.0,217018.0,218554.0,220949.0,223844.0,226829.0,230095.0,233526.0,237437.0,241218.0,245779.0,251300.0,257125.0,263540.0,270085.0,276576.0,282570.0,287255.0,293445.0
152,1485,152,Washoe County,county,NV,NV,"Reno, NV",32,31,312886.0,316107.0,318662.0,320314.0,321193.0,322315.0,324991.0,327948.0,331894.0,334727.0,338053.0,340291.0,342734.0,345654.0,349644.0,355040.0,359208.0,363855.0,367237.0,370981.0,372372.0,373052.0,374086.0,375621.0,378250.0,381052.0,383241.0,383519.0,383418.0,382925.0,381506.0,379306.0,378893.0,380287.0,382082.0,383358.0,385398.0,388535.0,392504.0,394120.0,393805.0,391706.0,393257.0,397189.0,402596.0,408210.0,414928.0,423471.0,432529.0,442883.0,451494.0,461725.0,473606.0,487723.0,500650.0,510979.0,520081.0,527841.0,533677.0,539640.0
153,66,153,Ada County,county,ID,ID,"Boise City, ID",16,1,247760.0,248853.0,249670.0,252823.0,254096.0,256306.0,258466.0,260740.0,263468.0,266060.0,270266.0,272909.0,275507.0,277260.0,279536.0,281814.0,284872.0,288992.0,293808.0,297654.0,301452.0,305041.0,309292.0,313111.0,316657.0,319101.0,321325.0,322155.0,322643.0,322788.0,324308.0,327624.0,331556.0,335941.0,339288.0,342381.0,344752.0,348702.0,352325.0,355742.0,356964.0,359468.0,361740.0,366922.0,373150.0,384053.0,396987.0,412189.0,426586.0,442122.0,456040.0,475669.0,490210.0,510599.0,525308.0,539674.0,545655.0,546862.0,544323.0,543647.0
154,3286,154,Virginia Beach City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,810,262948.0,263040.0,264135.0,265232.0,266680.0,267943.0,268392.0,268012.0,267599.0,267900.0,268475.0,269275.0,269642.0,270062.0,270274.0,270677.0,271043.0,271644.0,272619.0,273702.0,274016.0,274499.0,275050.0,275490.0,275151.0,275243.0,276106.0,276950.0,276955.0,277085.0,277351.0,277964.0,278654.0,279855.0,280951.0,281730.0,282943.0,284297.0,286114.0,287870.0,289827.0,291137.0,292139.0,293869.0,296246.0,299617.0,302407.0,305527.0,307462.0,310202.0,313822.0,318855.0,322821.0,326858.0,330422.0,335004.0,338265.0,341175.0,344924.0,349747.0
155,2896,155,Burlington County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,5,220536.0,221017.0,221776.0,222821.0,223505.0,224111.0,224239.0,224848.0,225349.0,226427.0,227707.0,228991.0,228769.0,228222.0,227390.0,228029.0,228096.0,229186.0,230234.0,231618.0,232823.0,233122.0,233418.0,233989.0,234825.0,235659.0,236799.0,237626.0,239103.0,239475.0,240170.0,239715.0,239537.0,239191.0,239295.0,239540.0,240692.0,241779.0,242610.0,243832.0,244248.0,244785.0,244557.0,246790.0,249929.0,255156.0,258913.0,263282.0,265790.0,268108.0,271196.0,274481.0,279431.0,284735.0,290938.0,296783.0,300603.0,302481.0,304579.0,306775.0
156,343,156,York County,county,PA,PA,"York-Hanover, PA",42,133,172922.0,173067.0,173458.0,174494.0,175652.0,176269.0,177065.0,177516.0,178298.0,179215.0,179608.0,179764.0,180334.0,180827.0,181909.0,181878.0,182677.0,182560.0,183084.0,183205.0,184196.0,184944.0,185906.0,186592.0,187157.0,187721.0,188293.0,188789.0,189084.0,189222.0,190192.0,191401.0,192249.0,193015.0,193644.0,194838.0,195934.0,196204.0,196600.0,197151.0,197217.0,197313.0,197317.0,199314.0,201445.0,204213.0,206369.0,208740.0,211051.0,213874.0,217789.0,221821.0,227009.0,231497.0,234789.0,236991.0,238284.0,239053.0,239976.0,241235.0
157,3229,157,Santa Barbara County,county,CA,CA,"Santa Maria-Santa Barbara, CA",6,83,593529.0,589573.0,588810.0,591867.0,598052.0,601811.0,602586.0,601541.0,602899.0,606675.0,608356.0,611501.0,613176.0,617629.0,621698.0,625064.0,627486.0,628363.0,630089.0,632760.0,634698.0,635556.0,636729.0,639743.0,643588.0,644751.0,641764.0,639947.0,638412.0,640034.0,638737.0,638998.0,637966.0,641409.0,643572.0,647855.0,649736.0,652602.0,654260.0,660286.0,664622.0,665451.0,663259.0,667421.0,675449.0,686656.0,694380.0,703042.0,710915.0,719367.0,729911.0,739625.0,757511.0,778518.0,805660.0,827336.0,843305.0,856194.0,867874.0,880804.0
158,3266,158,East Baton Rouge Parish,county,LA,LA,"Baton Rouge, LA",22,33,176582.0,175788.0,175138.0,175809.0,177084.0,178252.0,179471.0,180814.0,182497.0,184457.0,186438.0,189080.0,191742.0,193964.0,193997.0,192783.0,191249.0,190772.0,190270.0,190061.0,189556.0,189044.0,187993.0,187648.0,187626.0,187982.0,187234.0,186259.0,185434.0,185247.0,185296.0,184976.0,184151.0,183338.0,183058.0,183699.0,184911.0,186343.0,188016.0,189385.0,189711.0,189167.0,188588.0,188487.0,188794.0,188996.0,190665.0,191808.0,193243.0,193677.0,194437.0,195419.0,197216.0,199769.0,201907.0,204351.0,205838.0,207907.0,209498.0,211917.0
159,1395,159,Solano County,county,CA,CA,"Vallejo, CA",6,95,387692.0,390885.0,393476.0,397441.0,398952.0,400251.0,399209.0,400919.0,404505.0,409883.0,412908.0,416449.0,422919.0,426373.0,428243.0,428607.0,431806.0,435142.0,437147.0,439004.0,441240.0,444309.0,446533.0,446952.0,443544.0,441837.0,441975.0,444368.0,446074.0,446602.0,448053.0,449375.0,450836.0,451914.0,450961.0,448749.0,448976.0,449466.0,453063.0,455038.0,457970.0,458690.0,457601.0,457634.0,461947.0,469761.0,476503.0,481713.0,487339.0,493957.0,502665.0,510460.0,521136.0,531644.0,545905.0,559172.0,568831.0,574109.0,578323.0,585974.0
160,2743,160,Jefferson Parish,county,LA,LA,"New Orleans-Metairie, LA",22,51,193984.0,193461.0,193971.0,194526.0,195446.0,196308.0,197203.0,197980.0,198665.0,199334.0,199965.0,200963.0,202597.0,203657.0,204026.0,203253.0,202889.0,202984.0,203808.0,204791.0,205480.0,206057.0,207014.0,208218.0,208940.0,208768.0,208165.0,207496.0,208066.0,208691.0,209523.0,210319.0,210992.0,211875.0,212389.0,214492.0,216442.0,217903.0,218014.0,218434.0,219105.0,219491.0,220296.0,221495.0,223904.0,225780.0,227207.0,228794.0,230651.0,233130.0,234946.0,236572.0,237933.0,239965.0,242940.0,246551.0,249664.0,252649.0,255909.0,260381.0
161,2444,161,Monterey County,county,CA,CA,"Salinas, CA",6,53,519987.0,524663.0,527001.0,528965.0,530144.0,531935.0,531720.0,532319.0,535369.0,537567.0,538374.0,540218.0,543564.0,548456.0,551464.0,555356.0,557071.0,558759.0,560380.0,563469.0,567534.0,573573.0,578570.0,582373.0,583940.0,587484.0,589323.0,589844.0,588272.0,588236.0,586095.0,585807.0,584604.0,586201.0,587385.0,589060.0,593222.0,596202.0,598963.0,599650.0,604049.0,607276.0,611235.0,615153.0,622313.0,629859.0,636395.0,643880.0,651899.0,659707.0,669432.0,678263.0,689707.0,706090.0,727984.0,748759.0,761822.0,769480.0,775392.0,782600.0
162,685,162,Pinal County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,21,186242.0,186703.0,187756.0,190015.0,191941.0,193604.0,194990.0,195658.0,196007.0,196838.0,197782.0,199030.0,200282.0,202214.0,204657.0,205910.0,207370.0,209457.0,210603.0,211879.0,213135.0,214855.0,217452.0,219572.0,223074.0,224890.0,225251.0,226297.0,227604.0,229612.0,230367.0,231790.0,232607.0,233854.0,234605.0,235970.0,237273.0,239158.0,241706.0,243631.0,244630.0,245969.0,248666.0,252690.0,256731.0,260646.0,265351.0,269703.0,274561.0,280611.0,288264.0,297609.0,305980.0,317601.0,328502.0,341243.0,349270.0,358615.0,365779.0,375119.0
163,616,163,Lucas County,county,OH,OH,"Toledo, OH",39,95,92284.0,92785.0,93148.0,93092.0,93257.0,93462.0,93832.0,94473.0,95311.0,96161.0,96607.0,96784.0,96843.0,97743.0,98547.0,99644.0,100048.0,100451.0,100420.0,100331.0,99829.0,99655.0,99724.0,100442.0,101087.0,101408.0,101621.0,101954.0,102517.0,103139.0,104345.0,105312.0,106220.0,106515.0,106816.0,107138.0,107104.0,107789.0,108933.0,110395.0,111132.0,111800.0,112959.0,114959.0,116841.0,118145.0,118753.0,118675.0,119827.0,121290.0,123593.0,126252.0,128108.0,130466.0,131517.0,133752.0,134822.0,135731.0,136278.0,137202.0
164,1585,164,Cameron County,county,TX,TX,"Brownsville-Harlingen, TX",48,61,100804.0,101192.0,102021.0,102133.0,102675.0,102994.0,103122.0,103155.0,102686.0,102954.0,103133.0,103632.0,104000.0,104630.0,105028.0,105357.0,105548.0,105308.0,105302.0,104908.0,105031.0,104637.0,104453.0,104548.0,105314.0,106473.0,107368.0,107521.0,107429.0,107744.0,108121.0,108814.0,108897.0,108923.0,108515.0,109081.0,110234.0,111410.0,112235.0,112895.0,113881.0,114965.0,116215.0,117852.0,119664.0,121403.0,122544.0,123417.0,124613.0,126281.0,128328.0,130494.0,133363.0,136250.0,138901.0,141016.0,143286.0,145937.0,148603.0,151507.0
165,971,165,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,37,255260.0,257987.0,260167.0,261983.0,262895.0,263056.0,263923.0,264623.0,265856.0,266771.0,267991.0,270349.0,273099.0,275600.0,277478.0,278748.0,280105.0,279824.0,279752.0,279983.0,281103.0,282584.0,284462.0,285907.0,287729.0,288209.0,288411.0,288384.0,289408.0,291485.0,292990.0,293589.0,294112.0,295520.0,296554.0,299121.0,301597.0,303894.0,304809.0,304117.0,303601.0,302273.0,303283.0,306407.0,310592.0,314837.0,318232.0,321539.0,325537.0,327196.0,330847.0,333735.0,340951.0,346096.0,351555.0,354394.0,357095.0,359423.0,363192.0,368108.0
166,2528,166,Sarasota County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,115,262108.0,260824.0,259722.0,260128.0,261197.0,262505.0,264198.0,265742.0,265791.0,265095.0,265032.0,265700.0,266082.0,266148.0,267042.0,268766.0,270417.0,271342.0,270959.0,271253.0,271482.0,272528.0,273046.0,273587.0,275028.0,275779.0,276531.0,276623.0,276452.0,276910.0,277796.0,277606.0,277081.0,276182.0,277280.0,278514.0,280180.0,281255.0,283244.0,285016.0,287024.0,287525.0,286388.0,287441.0,291163.0,296758.0,300592.0,303195.0,307429.0,311794.0,316329.0,320363.0,326914.0,337353.0,350493.0,364583.0,375913.0,387470.0,398014.0,409989.0
167,385,167,Berks County,county,PA,PA,"Reading, PA",42,11,164130.0,163713.0,163604.0,164341.0,165751.0,167048.0,168175.0,169191.0,169896.0,170617.0,171653.0,173103.0,175109.0,176845.0,178345.0,178976.0,179672.0,180443.0,181007.0,181403.0,181832.0,182465.0,182906.0,182950.0,183490.0,184135.0,184592.0,184612.0,184734.0,185329.0,185772.0,186254.0,186692.0,187633.0,188816.0,190270.0,191512.0,192582.0,193680.0,194487.0,195044.0,195421.0,196441.0,198079.0,200060.0,202219.0,204442.0,207089.0,209445.0,211883.0,213470.0,215993.0,218242.0,221841.0,225230.0,229116.0,232835.0,236472.0,239971.0,243219.0
168,1208,168,Mobile County,county,AL,AL,"Mobile, AL",1,97,114854.0,115272.0,115363.0,115499.0,115486.0,115692.0,116045.0,116496.0,117105.0,117449.0,117744.0,118124.0,118728.0,118936.0,119089.0,119168.0,119972.0,120780.0,121624.0,122043.0,122319.0,122474.0,122999.0,123304.0,123856.0,124221.0,124628.0,124777.0,124892.0,125295.0,125812.0,126409.0,126926.0,127723.0,128510.0,129416.0,130203.0,131091.0,131783.0,132278.0,132921.0,133521.0,134341.0,135315.0,137141.0,138865.0,140434.0,141742.0,143047.0,144591.0,146082.0,147909.0,150263.0,153453.0,156866.0,159990.0,161991.0,164194.0,166267.0,168742.0
169,3166,169,Hillsborough County,county,NH,NH,"Manchester-Nashua, NH",33,11,260526.0,262264.0,263642.0,265635.0,266862.0,268914.0,270529.0,272215.0,273570.0,275456.0,278037.0,280402.0,281817.0,282527.0,283997.0,285550.0,286503.0,286927.0,287607.0,289323.0,290867.0,292192.0,292629.0,293452.0,294271.0,295662.0,296443.0,297063.0,297974.0,299055.0,300130.0,300493.0,300991.0,302058.0,303778.0,305430.0,307242.0,309805.0,313540.0,316942.0,317565.0,317751.0,318793.0,322020.0,326794.0,331132.0,337039.0,342476.0,348013.0,352693.0,356462.0,363567.0,371303.0,380528.0,387534.0,394519.0,397856.0,401491.0,405035.0,411282.0
170,2507,170,Richland County,county,SC,SC,"Columbia, SC",45,79,144497.0,145398.0,145365.0,145598.0,145374.0,145349.0,145026.0,144920.0,144886.0,144986.0,145002.0,145238.0,145600.0,146525.0,147156.0,147750.0,148068.0,148545.0,149157.0,149574.0,150113.0,150421.0,151231.0,152215.0,153358.0,153808.0,153926.0,154143.0,154740.0,155214.0,155523.0,155600.0,156003.0,156818.0,157633.0,158356.0,158789.0,159249.0,159758.0,159972.0,160871.0,161855.0,163308.0,164487.0,166024.0,167847.0,169338.0,170810.0,172454.0,174643.0,176905.0,179006.0,181610.0,184788.0,188886.0,192673.0,196479.0,199433.0,202281.0,205006.0
171,2661,171,Clackamas County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,5,404619.0,407131.0,407710.0,412204.0,416502.0,419450.0,418426.0,419363.0,420969.0,423960.0,426168.0,428700.0,431578.0,435738.0,440673.0,441373.0,441111.0,441927.0,445927.0,448715.0,449148.0,449615.0,452294.0,454578.0,455332.0,456458.0,457191.0,456998.0,454900.0,452935.0,450883.0,449968.0,451032.0,454338.0,456365.0,459637.0,463707.0,465109.0,465294.0,465007.0,466874.0,468030.0,469764.0,473585.0,479439.0,485495.0,492399.0,497675.0,500762.0,504477.0,511270.0,524187.0,538205.0,552732.0,565032.0,573138.0,579696.0,584864.0,592280.0,600015.0
172,1721,172,Genesee County,county,MI,MI,"Flint, MI",26,49,100821.0,101977.0,102929.0,103829.0,105269.0,106249.0,106950.0,106484.0,106499.0,106724.0,108135.0,108890.0,110102.0,110827.0,111469.0,111941.0,112674.0,113926.0,114805.0,115739.0,116221.0,116825.0,117062.0,117541.0,117916.0,118719.0,119813.0,121171.0,122492.0,123642.0,124867.0,125190.0,125621.0,125677.0,126752.0,127300.0,126844.0,126500.0,126491.0,127347.0,128353.0,129053.0,129891.0,130934.0,132816.0,135290.0,137006.0,139351.0,142392.0,145325.0,147688.0,149148.0,150790.0,153070.0,155859.0,158779.0,160469.0,161357.0,162543.0,163663.0
173,2897,173,Charleston County,county,SC,SC,"Charleston-North Charleston, SC",45,19,317648.0,319296.0,321263.0,321817.0,322431.0,324064.0,325830.0,328050.0,329072.0,330458.0,331999.0,334582.0,336654.0,337263.0,338163.0,338694.0,340537.0,341010.0,341941.0,342216.0,343417.0,344518.0,345206.0,345462.0,345850.0,346673.0,347898.0,348737.0,348656.0,348242.0,347984.0,347783.0,347589.0,347150.0,347628.0,348238.0,349789.0,351728.0,353068.0,354197.0,355425.0,356672.0,357458.0,358566.0,361090.0,365355.0,369419.0,372818.0,375304.0,379160.0,383637.0,390912.0,397785.0,408633.0,420134.0,433313.0,443494.0,450621.0,457507.0,465168.0
174,2596,174,Waukesha County,county,WI,WI,"Milwaukee-Waukesha, WI",55,133,262850.0,264942.0,266517.0,267236.0,267641.0,268374.0,269575.0,270572.0,271612.0,272331.0,273138.0,273995.0,275282.0,276749.0,277582.0,277828.0,278899.0,279926.0,281597.0,282676.0,283936.0,284923.0,285658.0,286779.0,287833.0,289807.0,291225.0,293041.0,293327.0,293564.0,293585.0,294337.0,295088.0,295386.0,295425.0,296173.0,297413.0,299275.0,301407.0,302878.0,304276.0,304950.0,306795.0,308966.0,310951.0,313417.0,316772.0,321465.0,325859.0,328389.0,332674.0,336688.0,342364.0,347130.0,352565.0,356281.0,357659.0,358072.0,359301.0,362020.0
175,1887,175,Loudoun County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,107,492333.0,494722.0,496402.0,496165.0,496884.0,497813.0,499022.0,500707.0,502726.0,505481.0,509680.0,513097.0,516727.0,517250.0,517082.0,516948.0,517954.0,518899.0,519826.0,522116.0,523430.0,525790.0,527199.0,531129.0,532584.0,536131.0,538286.0,540217.0,539130.0,538742.0,538169.0,539271.0,543174.0,547015.0,551608.0,553724.0,554367.0,554796.0,555309.0,558081.0,558772.0,559412.0,564304.0,569952.0,577523.0,583187.0,589458.0,594161.0,596777.0,603143.0,610278.0,622235.0,635138.0,649587.0,659763.0,665576.0,668482.0,672692.0,679345.0,689037.0
176,3223,176,Saint Charles County,county,MO,MO,"St. Louis, MO-IL",29,183,213291.0,214358.0,215255.0,216328.0,216714.0,217192.0,217417.0,218099.0,219267.0,219887.0,220464.0,220868.0,221864.0,222939.0,223741.0,224294.0,224905.0,225737.0,227041.0,228078.0,229026.0,230117.0,231251.0,232372.0,233362.0,234201.0,234922.0,235719.0,236762.0,237633.0,238261.0,238648.0,238930.0,239240.0,240050.0,241103.0,241805.0,242648.0,243599.0,245029.0,245554.0,246186.0,247257.0,249490.0,252379.0,255412.0,258089.0,260892.0,263658.0,267046.0,270253.0,273204.0,277921.0,283288.0,289240.0,292262.0,294133.0,295588.0,297883.0,301986.0
