,fips,date,cases
2021,13071,2,119074
2021,13071,3,140620
2021,13071,4,139371
2021,13071,5,146350
2021,13071,6,144880
2021,13071,7,153669
2021,13071,8,177016
2021,13071,9,213299
2021,13071,10,234232
2021,13071,11,234032
2021,13071,12,244839
2021,13073,1,382975
2021,13073,2,423055
2021,13073,3,496973
2021,13073,4,495335
2021,13073,5,525069
2021,13073,6,513236
2021,13073,7,537632
2021,13073,8,596844
2021,13073,9,691322
2021,13073,10,761058
2021,13073,11,752821
2021,13073,12,797309
2021,13075,1,45165
2021,13075,2,46294
2021,13075,3,54484
2021,13075,4,54171
2021,13075,5,56736
2021,13075,6,55712
2021,13075,7,60885
2021,13075,8,79874
2021,13075,9,103241
2021,13075,10,110961
2021,13075,11,108639
2021,13075,12,113406
2021,13077,1,308498
2021,13077,2,340957
2021,13077,3,413349
2021,13077,4,413612
2021,13077,5,439055
2021,13077,6,430453
2021,13077,7,452977
2021,13077,8,504101
2021,13077,9,577161
2021,13077,10,637056
2021,13077,11,631700
2021,13077,12,686968
2021,13079,1,15518
2021,13079,2,16789
2021,13079,3,19671
2021,13079,4,19666
2021,13079,5,20409
2021,13079,6,19807
2021,13079,7,21184
2021,13079,8,24752
2021,13079,9,30604
2021,13079,10,34663
2021,13079,11,34444
2021,13079,12,36149
2021,13081,1,49570
2021,13081,2,52704
2021,13081,3,60916
2021,13081,4,61341
2021,13081,5,64946
2021,13081,6,63363
2021,13081,7,66234
2021,13081,8,74508
2021,13081,9,87545
2021,13081,10,96937
2021,13081,11,94961
2021,13081,12,100286
2021,13083,1,30657
2021,13083,2,34024
2021,13083,3,41879
2021,13083,4,42342
2021,13083,5,45246
2021,13083,6,44697
2021,13083,7,46490
2021,13083,8,51223
2021,13083,9,59289
2021,13083,10,66159
2021,13083,11,66195
2021,13083,12,71435
2021,13085,1,69166
2021,13085,2,76437
2021,13085,3,89718
2021,13085,4,90034
2021,13085,5,96202
2021,13085,6,94039
2021,13085,7,98053
2021,13085,8,107191
2021,13085,9,129807
2021,13085,10,144080
2021,13085,11,142382
2021,13085,12,152157
2021,13087,1,71232
2021,13087,2,74999
2021,13087,3,86906
2021,13087,4,86811
2021,13087,5,91487
2021,13087,6,89464
2021,13087,7,94429
2021,13087,8,109605
2021,13087,9,130177
2021,13087,10,147221
2021,13087,11,144575
2021,13087,12,151281
2021,13089,1,1409403
2021,13089,2,1531966
2021,13089,3,1848794
2021,13089,4,1909598
2021,13089,5,2063333
2021,13089,6,2024028
2021,13089,7,2123871
2021,13089,8,2318291
2021,13089,9,2534937
2021,13089,10,2817810
2021,13089,11,2801098
2021,13089,12,3028406
2021,13091,1,55574
2021,13091,2,57750
2021,13091,3,64887
2021,13091,4,63537
2021,13091,5,66365
2021,13091,6,64527
2021,13091,7,67721
2021,13091,8,80266
2021,13091,9,101532
2021,13091,10,111222
2021,13091,11,109156
2021,13091,12,114186
2021,13093,1,24693
2021,13093,2,26990
2021,13093,3,32089
2021,13093,4,31843
2021,13093,5,33555
2021,13093,6,32701
2021,13093,7,34195
2021,13093,8,38004
2021,13093,9,45191
2021,13093,10,50752
2021,13093,11,49837
2021,13093,12,52179
2021,13095,1,179917
2021,13095,2,193712
2021,13095,3,222607
2021,13095,4,221162
2021,13095,5,235748
2021,13095,6,231218
2021,13095,7,242576
2021,13095,8,277357
2021,13095,9,336943
2021,13095,10,381085
2021,13095,11,376941
2021,13095,12,394053
2021,13097,1,314787
2021,13097,2,357437
2021,13097,3,431335
2021,13097,4,440931
2021,13097,5,474864
2021,13097,6,467091
2021,13097,7,491579
2021,13097,8,543932
2021,13097,9,617050
2021,13097,10,682618
2021,13097,11,675664
2021,13097,12,729950
2021,13099,1,28724
2021,13099,2,30686
2021,13099,3,35361
2021,13099,4,34945
2021,13099,5,36554
2021,13099,6,35868
2021,13099,7,37603
2021,13099,8,45706
2021,13099,9,52727
2021,13099,10,57281
2021,13099,11,57153
2021,13099,12,59369
2021,13101,1,12643
2021,13101,2,12475
2021,13101,3,14308
2021,13101,4,14097
2021,13101,5,14782
2021,13101,6,14469
2021,13101,7,15240
2021,13101,8,18589
2021,13101,9,20624
2021,13101,10,22271
2021,13101,11,21928
2021,13101,12,22876
2021,13103,1,97468
2021,13103,2,110747
2021,13103,3,134391
2021,13103,4,134854
2021,13103,5,143841
2021,13103,6,141244
2021,13103,7,149909
2021,13103,8,184537
2021,13103,9,248943
2021,13103,10,273807
2021,13103,11,267769
2021,13103,12,281527
2021,13105,1,58460
2021,13105,2,60771
2021,13105,3,69879
2021,13105,4,68365
2021,13105,5,71258
2021,13105,6,69218
2021,13105,7,72085
2021,13105,8,76343
2021,13105,9,88256
2021,13105,10,99184
2021,13105,11,100712
2021,13105,12,106476
2021,13107,1,65960
2021,13107,2,67088
2021,13107,3,77318
2021,13107,4,75810
2021,13107,5,79457
2021,13107,6,78233
2021,13107,7,82289
2021,13107,8,96329
2021,13107,9,122269
2021,13107,10,136112
2021,13107,11,133962
2021,13107,12,139657
2021,13109,1,23678
2021,13109,2,24648
2021,13109,3,28780
2021,13109,4,28468
2021,13109,5,30002
2021,13109,6,29563
2021,13109,7,31746
2021,13109,8,39187
2021,13109,9,45689
2021,13109,10,49974
2021,13109,11,49016
2021,13109,12,51670
2021,13111,1,52187
2021,13111,2,58747
2021,13111,3,69358
2021,13111,4,70328
2021,13111,5,74354
2021,13111,6,73394
2021,13111,7,77861
2021,13111,8,86569
2021,13111,9,102265
2021,13111,10,115293
2021,13111,11,114891
2021,13111,12,122974
2021,13113,1,181924
2021,13113,2,208894
2021,13113,3,258741
2021,13113,4,261034
2021,13113,5,279044
2021,13113,6,273884
2021,13113,7,288703
2021,13113,8,322826
2021,13113,9,366849
2021,13113,10,402652
2021,13113,11,400282
2021,13113,12,438545
2021,13115,1,277594
2021,13115,2,295929
2021,13115,3,353319
2021,13115,4,355807
2021,13115,5,373473
2021,13115,6,364243
2021,13115,7,381219
2021,13115,8,415001
2021,13115,9,501286
2021,13115,10,562742
2021,13115,11,558628
2021,13115,12,595620
2021,13117,1,446606
2021,13117,2,531160
2021,13117,3,646710
2021,13117,4,664453
2021,13117,5,711266
2021,13117,6,697796
2021,13117,7,731546
2021,13117,8,800641
2021,13117,9,932495
2021,13117,10,1047038
2021,13117,11,1046602
2021,13117,12,1128757
2021,13119,1,65703
2021,13119,2,69439
2021,13119,3,80410
2021,13119,4,79241
2021,13119,5,83461
2021,13119,6,81545
2021,13119,7,86207
2021,13119,8,93741
2021,13119,9,108214
2021,13119,10,121552
2021,13119,11,119982
2021,13119,12,127048
2021,13121,1,2115733
2021,13121,2,2295729
2021,13121,3,2769004
2021,13121,4,2828656
2021,13121,5,3033312
2021,13121,6,2974669
2021,13121,7,3128790
2021,13121,8,3410089
2021,13121,9,3697521
2021,13121,10,4051946
2021,13121,11,4009666
2021,13121,12,4385301
2021,13123,1,68633
2021,13123,2,75651
2021,13123,3,88072
2021,13123,4,87244
2021,13123,5,92822
2021,13123,6,91837
2021,13123,7,96605
2021,13123,8,106288
2021,13123,9,125332
2021,13123,10,142144
2021,13123,11,143324
2021,13123,12,153065
2021,13125,1,6319
2021,13125,2,6816
2021,13125,3,8091
2021,13125,4,7946
2021,13125,5,8293
2021,13125,6,8083
2021,13125,7,8454
2021,13125,8,9942
2021,13125,9,11427
2021,13125,10,12763
2021,13125,11,12495
2021,13125,12,13035
2021,13127,1,188076
2021,13127,2,204179
2021,13127,3,240069
2021,13127,4,238646
2021,13127,5,254388
2021,13127,6,249058
2021,13127,7,264285
2021,13127,8,331190
2021,13127,9,433677
2021,13127,10,473103
2021,13127,11,462154
2021,13127,12,484676
2021,13129,1,176444
2021,13129,2,195824
2021,13129,3,242167
2021,13129,4,242539
2021,13129,5,255125
2021,13129,6,249130
2021,13129,7,260363
2021,13129,8,281116
2021,13129,9,315975
2021,13129,10,347777
2021,13129,11,344656
2021,13129,12,367201
2021,13131,1,51322
2021,13131,2,54753
2021,13131,3,63365
2021,13131,4,62714
2021,13131,5,67893
2021,13131,6,68078
2021,13131,7,72351
2021,13131,8,84709
2021,13131,9,98342
2021,13131,10,111337
2021,13131,11,110275
2021,13131,12,115679
2021,13133,1,42311
2021,13133,2,46026
2021,13133,3,54438
2021,13133,4,54005
2021,13133,5,56960
2021,13133,6,55356
2021,13133,7,57614
2021,13133,8,65607
2021,13133,9,75817
2021,13133,10,82902
2021,13133,11,82285
2021,13133,12,87460
2021,13135,1,2211212
2021,13135,2,2477913
2021,13135,3,2942892
2021,13135,4,2966673
2021,13135,5,3158650
2021,13135,6,3092084
2021,13135,7,3235663
2021,13135,8,3426357
2021,13135,9,3653330
2021,13135,10,4068704
2021,13135,11,4044528
2021,13135,12,4352366
2021,13137,1,135526
2021,13137,2,138262
2021,13137,3,157171
2021,13137,4,153906
2021,13137,5,160713
2021,13137,6,156388
2021,13137,7,162743
2021,13137,8,174311
2021,13137,9,203546
2021,13137,10,229729
2021,13137,11,228568
2021,13137,12,243063
2021,13139,1,669590
2021,13139,2,700477
2021,13139,3,810343
2021,13139,4,806332
2021,13139,5,852688
2021,13139,6,836282
2021,13139,7,875427
2021,13139,8,933616
2021,13139,9,1044692
2021,13139,10,1166994
2021,13139,11,1163625
2021,13139,12,1244389
2021,13141,1,23756
2021,13141,2,23935
2021,13141,3,27670
2021,13141,4,27321
2021,13141,5,28529
2021,13141,6,27890
2021,13141,7,29051
2021,13141,8,30468
2021,13141,9,32673
2021,13141,10,34791
2021,13141,11,33899
2021,13141,12,36189
2021,13143,1,65045
2021,13143,2,66409
2021,13143,3,77506
2021,13143,4,77783
2021,13143,5,82276
2021,13143,6,80536
2021,13143,7,85081
2021,13143,8,92491
2021,13143,9,105430
2021,13143,10,116860
2021,13143,11,115192
2021,13143,12,122245
2021,13145,1,56364
2021,13145,2,62290
2021,13145,3,74743
2021,13145,4,74963
2021,13145,5,79848
2021,13145,6,79046
2021,13145,7,83562
2021,13145,8,92836
2021,13145,9,102917
2021,13145,10,114292
2021,13145,11,114724
2021,13145,12,121569
2021,13147,1,57599
2021,13147,2,61069
2021,13147,3,71552
2021,13147,4,70554
2021,13147,5,73763
2021,13147,6,72655
2021,13147,7,76462
2021,13147,8,83917
2021,13147,9,96769
2021,13147,10,108483
2021,13147,11,107485
2021,13147,12,113399
2021,13149,1,20457
2021,13149,2,21613
2021,13149,3,25346
2021,13149,4,25367
2021,13149,5,27253
2021,13149,6,26627
2021,13149,7,28102
2021,13149,8,33721
2021,13149,9,41639
2021,13149,10,45311
2021,13149,11,44564
2021,13149,12,47443
2021,13151,1,512193
2021,13151,2,574694
2021,13151,3,711867
2021,13151,4,731788
2021,13151,5,788598
2021,13151,6,776599
2021,13151,7,820196
2021,13151,8,923090
2021,13151,9,1054634
2021,13151,10,1165855
2021,13151,11,1157536
2021,13151,12,1251162
2021,13153,1,321833
2021,13153,2,357875
2021,13153,3,427986
2021,13153,4,428867
2021,13153,5,456460
2021,13153,6,447227
2021,13153,7,472743
2021,13153,8,552872
2021,13153,9,683755
2021,13153,10,764601
2021,13153,11,758928
2021,13153,12,803767
2021,13155,1,24204
2021,13155,2,24533
2021,13155,3,28041
2021,13155,4,27434
2021,13155,5,28692
2021,13155,6,29795
2021,13155,7,32273
2021,13155,8,36400
2021,13155,9,41560
2021,13155,10,44351
2021,13155,11,43682
2021,13155,12,45637
2021,13157,1,219448
2021,13157,2,245055
2021,13157,3,289893
2021,13157,4,290119
2021,13157,5,306452
2021,13157,6,299966
2021,13157,7,314462
2021,13157,8,347473
2021,13157,9,404638
2021,13157,10,451500
2021,13157,11,446682
2021,13157,12,475667
2021,13159,1,31970
2021,13159,2,34691
2021,13159,3,41727
2021,13159,4,41503
2021,13159,5,43680
2021,13159,6,42542
2021,13159,7,44289
2021,13159,8,50197
2021,13159,9,59572
2021,13159,10,65221
2021,13159,11,64715
2021,13159,12,68878
2021,13161,1,44677
2021,13161,2,47827
2021,13161,3,56236
2021,13161,4,56040
2021,13161,5,58882
2021,13161,6,57399
2021,13161,7,60463
2021,13161,8,70291
2021,13161,9,83506
2021,13161,10,90691
2021,13161,11,88958
2021,13161,12,92611
2021,13163,1,47730
2021,13163,2,50507
2021,13163,3,58399
2021,13163,4,57743
2021,13163,5,60602
2021,13163,6,59093
2021,13163,7,61597
2021,13163,8,66780
2021,13163,9,75009
2021,13163,10,82338
2021,13163,11,81294
2021,13163,12,85147
2021,13165,1,20884
2021,13165,2,22330
2021,13165,3,25615
2021,13165,4,25287
2021,13165,5,26472
2021,13165,6,25880
2021,13165,7,27328
2021,13165,8,30559
2021,13165,9,33437
2021,13165,10,36760
2021,13165,11,35794
2021,13165,12,37176
2021,13167,1,28067
2021,13167,2,29771
2021,13167,3,33927
2021,13167,4,33351
2021,13167,5,34837
2021,13167,6,33888
2021,13167,7,35534
2021,13167,8,39419
2021,13167,9,44387
2021,13167,10,47818
2021,13167,11,46952
2021,13167,12,49006
2021,13169,1,45091
2021,13169,2,50615
2021,13169,3,60035
2021,13169,4,59395
2021,13169,5,62757
2021,13169,6,61991
2021,13169,7,65009
2021,13169,8,74368
2021,13169,9,92779
2021,13169,10,105183
2021,13169,11,105363
2021,13169,12,111729
2021,13171,1,46258
2021,13171,2,50736
2021,13171,3,59718
2021,13171,4,59791
2021,13171,5,63501
2021,13171,6,61992
2021,13171,7,65047
2021,13171,8,78369
2021,13171,9,94885
2021,13171,10,104674
2021,13171,11,103685
2021,13171,12,109680
2021,13173,1,18903
2021,13173,2,20106
2021,13173,3,23269
2021,13173,4,22971
2021,13173,5,24329
2021,13173,6,24002
2021,13173,7,25089
2021,13173,8,31862
2021,13173,9,40870
2021,13173,10,45300
2021,13173,11,44426
2021,13173,12,46611
2021,13175,1,140747
2021,13175,2,148124
2021,13175,3,168712
2021,13175,4,165751
2021,13175,5,174187
2021,13175,6,170017
2021,13175,7,179686
2021,13175,8,208949
2021,13175,9,253132
2021,13175,10,279990
2021,13175,11,275934
2021,13175,12,291021
2021,13177,1,62183
2021,13177,2,70676
2021,13177,3,82216
2021,13177,4,80951
2021,13177,5,85283
2021,13177,6,83167
2021,13177,7,88034
2021,13177,8,104706
2021,13177,9,130683
2021,13177,10,144206
2021,13177,11,143464
2021,13177,12,151478
2021,13179,1,71355
2021,13179,2,83212
2021,13179,3,106029
2021,13179,4,114923
2021,13179,5,125572
2021,13179,6,125133
2021,13179,7,132964
2021,13179,8,160976
2021,13179,9,204627
2021,13179,10,230064
2021,13179,11,228019
2021,13179,12,239419
2021,13181,1,17128
2021,13181,2,19850
2021,13181,3,23814
2021,13181,4,23804
2021,13181,5,25372
2021,13181,6,25155
2021,13181,7,26352
2021,13181,8,28349
2021,13181,9,32742
2021,13181,10,36241
2021,13181,11,36091
2021,13181,12,38441
2021,13183,1,18712
2021,13183,2,21536
2021,13183,3,25630
2021,13183,4,24933
2021,13183,5,26756
2021,13183,6,26450
2021,13183,7,28123
2021,13183,8,36224
2021,13183,9,46575
2021,13183,10,53230
2021,13183,11,53140
2021,13183,12,55876
2021,13185,1,302214
2021,13185,2,313130
2021,13185,3,371981
2021,13185,4,372217
2021,13185,5,395335
2021,13185,6,388744
2021,13185,7,412186
2021,13185,8,506363
2021,13185,9,599869
2021,13185,10,652640
2021,13185,11,642508
2021,13185,12,674093
2021,13187,1,72429
2021,13187,2,76274
2021,13187,3,87968
2021,13187,4,87545
2021,13187,5,93167
2021,13187,6,91290
2021,13187,7,95481
2021,13187,8,106672
2021,13187,9,132508
2021,13187,10,148528
2021,13187,11,146630
2021,13187,12,157990
2021,13189,1,53877
2021,13189,2,61806
2021,13189,3,72757
2021,13189,4,72504
2021,13189,5,77770
2021,13189,6,76123
2021,13189,7,79812
2021,13189,8,87071
2021,13189,9,96900
2021,13189,10,107832
2021,13189,11,106472
2021,13189,12,112906
2021,13191,1,18130
2021,13191,2,19657
2021,13191,3,23914
2021,13191,4,25199
2021,13191,5,26823
2021,13191,6,26069
2021,13191,7,27240
2021,13191,8,34495
2021,13191,9,48334
2021,13191,10,52747
2021,13191,11,51422
2021,13191,12,53581
2021,13193,1,18364
2021,13193,2,21232
2021,13193,3,25035
2021,13193,4,25287
2021,13193,5,27301
2021,13193,6,26668
2021,13193,7,27779
2021,13193,8,30630
2021,13193,9,36797
2021,13193,10,40697
2021,13193,11,40233
2021,13193,12,42466
2021,13195,1,73071
2021,13195,2,82189
2021,13195,3,97103
2021,13195,4,95868
2021,13195,5,101060
2021,13195,6,98510
2021,13195,7,102795
2021,13195,8,112892
2021,13195,9,134576
2021,13195,10,152419
2021,13195,11,150618
2021,13195,12,158693
2021,13197,1,12079
2021,13197,2,13974
2021,13197,3,16747
2021,13197,4,16580
2021,13197,5,17522
2021,13197,6,17085
2021,13197,7,18237
2021,13197,8,21988
2021,13197,9,26567
2021,13197,10,29607
2021,13197,11,29335
2021,13197,12,30847
2021,13199,1,43203
2021,13199,2,49763
2021,13199,3,58657
2021,13199,4,58819
2021,13199,5,62831
2021,13199,6,61883
2021,13199,7,64868
2021,13199,8,72656
2021,13199,9,83122
2021,13199,10,91338
2021,13199,11,90005
2021,13199,12,96364
2021,13201,1,20051
2021,13201,2,21025
2021,13201,3,24782
2021,13201,4,25307
2021,13201,5,26564
2021,13201,6,25653
2021,13201,7,26764
2021,13201,8,30391
2021,13201,9,34350
2021,13201,10,37374
2021,13201,11,37326
2021,13201,12,38838
2021,13205,1,50446
2021,13205,2,53616
2021,13205,3,61495
2021,13205,4,61273
2021,13205,5,64733
2021,13205,6,63106
2021,13205,7,66638
2021,13205,8,78016
2021,13205,9,92973
2021,13205,10,104125
2021,13205,11,102627
2021,13205,12,107553
2021,13207,1,59021
2021,13207,2,63592
2021,13207,3,77336
2021,13207,4,78004
2021,13207,5,82718
2021,13207,6,81458
2021,13207,7,85661
2021,13207,8,97642
2021,13207,9,115530
2021,13207,10,127401
2021,13207,11,127338
2021,13207,12,134630
2021,13209,1,22969
2021,13209,2,23606
2021,13209,3,26886
2021,13209,4,26220
2021,13209,5,27681
2021,13209,6,27137
2021,13209,7,28744
2021,13209,8,34867
2021,13209,9,41700
2021,13209,10,46904
2021,13209,11,46216
2021,13209,12,48193
2021,13211,1,45127
2021,13211,2,51750
2021,13211,3,64507
2021,13211,4,66112
2021,13211,5,69954
2021,13211,6,68484
2021,13211,7,71697
2021,13211,8,80031
2021,13211,9,90071
2021,13211,10,101107
2021,13211,11,102705
2021,13211,12,108753
2021,13213,1,112207
2021,13213,2,122342
2021,13213,3,142708
2021,13213,4,145185
2021,13213,5,154584
2021,13213,6,151239
2021,13213,7,157616
2021,13213,8,172064
2021,13213,9,197000
2021,13213,10,228816
2021,13213,11,229597
2021,13213,12,244162
2021,13215,1,361463
2021,13215,2,388049
2021,13215,3,465027
2021,13215,4,475376
2021,13215,5,512309
2021,13215,6,505456
2021,13215,7,532932
2021,13215,8,592589
2021,13215,9,663931
2021,13215,10,735586
2021,13215,11,732618
2021,13215,12,779896
2021,13217,1,222788
2021,13217,2,250238
2021,13217,3,311709
2021,13217,4,319845
2021,13217,5,346388
2021,13217,6,340505
2021,13217,7,358141
2021,13217,8,399490
2021,13217,9,449919
2021,13217,10,497988
2021,13217,11,494570
2021,13217,12,535944
2021,13219,1,89987
2021,13219,2,97446
2021,13219,3,117290
2021,13219,4,118748
2021,13219,5,124989
2021,13219,6,121573
2021,13219,7,126736
2021,13219,8,137942
2021,13219,9,155812
2021,13219,10,173489
2021,13219,11,173929
2021,13219,12,186105
2021,13221,1,34923
2021,13221,2,37788
2021,13221,3,44194
2021,13221,4,43933
2021,13221,5,46221
2021,13221,6,45304
2021,13221,7,47171
2021,13221,8,50819
2021,13221,9,59211
2021,13221,10,66515
2021,13221,11,66940
2021,13221,12,71198
2021,13223,1,335978
2021,13223,2,386531
2021,13223,3,474702
2021,13223,4,488551
2021,13223,5,527156
2021,13223,6,519996
2021,13223,7,549046
2021,13223,8,603352
2021,13223,9,695162
2021,13223,10,769653
2021,13223,11,764814
2021,13223,12,831660
2021,13225,1,58830
2021,13225,2,65003
2021,13225,3,77528
2021,13225,4,77267
2021,13225,5,82646
2021,13225,6,81202
2021,13225,7,85356
2021,13225,8,97017
2021,13225,9,114282
2021,13225,10,124466
2021,13225,11,124347
2021,13225,12,131684
2021,13227,1,73253
2021,13227,2,83055
2021,13227,3,100002
2021,13227,4,100682
2021,13227,5,107759
2021,13227,6,105965
2021,13227,7,111441
2021,13227,8,125247
2021,13227,9,148578
2021,13227,10,170687
2021,13227,11,169967
2021,13227,12,181717
2021,13229,1,60866
2021,13229,2,63247
2021,13229,3,73094
2021,13229,4,72406
2021,13229,5,77101
2021,13229,6,75220
2021,13229,7,80133
2021,13229,8,97392
2021,13229,9,120655
2021,13229,10,131538
2021,13229,11,129109
2021,13229,12,135625
2021,13231,1,49872
2021,13231,2,55000
2021,13231,3,65209
2021,13231,4,66590
2021,13231,5,71058
2021,13231,6,70518
2021,13231,7,74263
2021,13231,8,84773
2021,13231,9,105173
2021,13231,10,116895
2021,13231,11,115456
2021,13231,12,122578
2021,13233,1,131283
2021,13233,2,142080
2021,13233,3,167479
2021,13233,4,167555
2021,13233,5,176970
2021,13233,6,172255
2021,13233,7,179552
2021,13233,8,195701
2021,13233,9,234147
2021,13233,10,260964
2021,13233,11,257755
2021,13233,12,271960
2021,13235,1,22491
2021,13235,2,23837
2021,13235,3,27844
2021,13235,4,27696
2021,13235,5,29036
2021,13235,6,28334
2021,13235,7,29552
2021,13235,8,33945
2021,13235,9,42325
2021,13235,10,46742
2021,13235,11,45906
2021,13235,12,48169
2021,13237,1,49438
2021,13237,2,53812
2021,13237,3,64215
2021,13237,4,64539
2021,13237,5,68332
2021,13237,6,66808
2021,13237,7,70953
2021,13237,8,79945
2021,13237,9,90723
2021,13237,10,98993
2021,13237,11,97737
2021,13237,12,103774
2021,13239,1,3833
2021,13239,2,4225
2021,13239,3,4917
2021,13239,4,4931
2021,13239,5,5213
2021,13239,6,5056
2021,13239,7,5353
2021,13239,8,5894
2021,13239,9,7049
2021,13239,10,7837
2021,13239,11,7731
2021,13239,12,8043
2021,13241,1,41728
2021,13241,2,43078
2021,13241,3,49718
2021,13241,4,50220
2021,13241,5,54425
2021,13241,6,53572
2021,13241,7,56272
2021,13241,8,60168
2021,13241,9,67529
2021,13241,10,77060
2021,13241,11,78713
2021,13241,12,83858
2021,13243,1,15060
2021,13243,2,16275
2021,13243,3,19080
2021,13243,4,18646
2021,13243,5,19499
2021,13243,6,19118
2021,13243,7,20429
2021,13243,8,24502
2021,13243,9,27992
2021,13243,10,30774
2021,13243,11,30345
2021,13243,12,32074
2021,13245,1,556075
2021,13245,2,613323
2021,13245,3,720197
2021,13245,4,719105
2021,13245,5,768172
2021,13245,6,752799
2021,13245,7,787310
2021,13245,8,853232
2021,13245,9,967775
2021,13245,10,1073888
2021,13245,11,1060749
2021,13245,12,1122281
2021,13247,1,153786
2021,13247,2,173322
2021,13247,3,216226
2021,13247,4,221576
2021,13247,5,239096
2021,13247,6,236034
2021,13247,7,249982
2021,13247,8,279744
2021,13247,9,313274
2021,13247,10,348614
2021,13247,11,346979
2021,13247,12,379420
2021,13249,1,8007
2021,13249,2,8371
2021,13249,3,10292
2021,13249,4,10389
2021,13249,5,10906
2021,13249,6,10530
2021,13249,7,11091
2021,13249,8,13498
2021,13249,9,16811
2021,13249,10,19807
2021,13249,11,20656
2021,13249,12,22493
2021,13251,1,21860
2021,13251,2,24026
2021,13251,3,28674
2021,13251,4,28900
2021,13251,5,30740
2021,13251,6,30313
2021,13251,7,32191
2021,13251,8,40100
2021,13251,9,51066
2021,13251,10,55513
2021,13251,11,54234
2021,13251,12,56962
2021,13253,1,24292
2021,13253,2,24807
2021,13253,3,28283
2021,13253,4,28280
2021,13253,5,29557
2021,13253,6,28658
2021,13253,7,30115
2021,13253,8,35708
2021,13253,9,43372
2021,13253,10,46982
2021,13253,11,46468
2021,13253,12,48543
2021,13255,1,137283
2021,13255,2,148439
2021,13255,3,179234
2021,13255,4,182599
2021,13255,5,196460
2021,13255,6,194513
2021,13255,7,204496
2021,13255,8,233234
2021,13255,9,282678
2021,13255,10,316167
2021,13255,11,314224
2021,13255,12,338442
2021,13257,1,79221
2021,13257,2,81646
2021,13257,3,94067
2021,13257,4,92618
2021,13257,5,97175
2021,13257,6,95162
2021,13257,7,99055
2021,13257,8,106282
2021,13257,9,126452
2021,13257,10,146269
2021,13257,11,145521
2021,13257,12,153302
2021,13259,1,22390
2021,13259,2,22858
2021,13259,3,27028
2021,13259,4,26500
2021,13259,5,28029
2021,13259,6,29272
2021,13259,7,34219
2021,13259,8,36969
2021,13259,9,39254
2021,13259,10,46746
2021,13259,11,45869
2021,13259,12,49949
2021,13261,1,62157
2021,13261,2,66667
2021,13261,3,77070
2021,13261,4,75785
2021,13261,5,79788
2021,13261,6,78261
2021,13261,7,82613
2021,13261,8,95500
2021,13261,9,113198
2021,13261,10,127335
2021,13261,11,128020
2021,13261,12,136099
2021,13263,1,11297
2021,13263,2,12138
2021,13263,3,14233
2021,13263,4,14122
2021,13263,5,15011
2021,13263,6,14856
2021,13263,7,15678
2021,13263,8,17713
2021,13263,9,20347
2021,13263,10,22518
2021,13263,11,22239
2021,13263,12,23565
2021,13265,1,2605
2021,13265,2,3100
2021,13265,3,3676
2021,13265,4,3638
2021,13265,5,3789
2021,13265,6,3690
2021,13265,7,3849
2021,13265,8,4307
2021,13265,9,4813
2021,13265,10,5159
2021,13265,11,5010
2021,13265,12,5244
2021,13267,1,54907
2021,13267,2,59480
2021,13267,3,69526
2021,13267,4,68656
2021,13267,5,71949
2021,13267,6,70477
2021,13267,7,75069
2021,13267,8,90300
2021,13267,9,108592
2021,13267,10,117994
2021,13267,11,115016
2021,13267,12,120414
2021,13269,1,19463
2021,13269,2,20691
2021,13269,3,24000
2021,13269,4,23894
2021,13269,5,25032
2021,13269,6,24402
2021,13269,7,25534
2021,13269,8,28349
2021,13269,9,35135
2021,13269,10,38982
2021,13269,11,38643
2021,13269,12,40732
2021,13271,1,30598
2021,13271,2,34160
2021,13271,3,38900
2021,13271,4,38534
2021,13271,5,40763
2021,13271,6,39860
2021,13271,7,42453
2021,13271,8,50423
2021,13271,9,61795
2021,13271,10,69017
2021,13271,11,68542
2021,13271,12,71570
2021,13273,1,19833
2021,13273,2,20460
2021,13273,3,24147
2021,13273,4,23690
2021,13273,5,25123
2021,13273,6,24610
2021,13273,7,25787
2021,13273,8,28657
2021,13273,9,33332
2021,13273,10,37593
2021,13273,11,37216
2021,13273,12,39513
2021,13275,1,107688
2021,13275,2,115234
2021,13275,3,132477
2021,13275,4,130726
2021,13275,5,138662
2021,13275,6,136706
2021,13275,7,147139
2021,13275,8,174863
2021,13275,9,214604
2021,13275,10,239233
2021,13275,11,235993
2021,13275,12,246673
2021,13277,1,127901
2021,13277,2,129017
2021,13277,3,147197
2021,13277,4,144989
2021,13277,5,152642
2021,13277,6,149020
2021,13277,7,157814
2021,13277,8,200313
2021,13277,9,238686
2021,13277,10,256424
2021,13277,11,251054
2021,13277,12,262756
2021,13279,1,85701
2021,13279,2,87841
2021,13279,3,101073
2021,13279,4,100395
2021,13279,5,106047
2021,13279,6,103392
2021,13279,7,109752
2021,13279,8,130934
2021,13279,9,152890
2021,13279,10,167405
2021,13279,11,164521
2021,13279,12,171279
2021,13281,1,28484
2021,13281,2,29781
2021,13281,3,35887
2021,13281,4,35698
2021,13281,5,38419
2021,13281,6,38032
2021,13281,7,40204
2021,13281,8,43694
2021,13281,9,49636
2021,13281,10,54519
2021,13281,11,53575
2021,13281,12,56925
2021,13283,1,20104
2021,13283,2,22450
2021,13283,3,25954
2021,13283,4,25223
2021,13283,5,26310
2021,13283,6,25772
2021,13283,7,27236
2021,13283,8,31686
